player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Curtis Brown (C/LW),totals,80,11,14,25,0.31,36,3,https://www.eliteprospects.com/player/9098/curtis-brown,2003-04,nhl,Curtis Brown,C/LW,FW,0.0,0.0,0
Serge Aubin (C/LW),Atlanta Thrashers,66,10,15,25,0.38,73,0,https://www.eliteprospects.com/player/8785/serge-aubin,2003-04,nhl,Serge Aubin,C/LW,FW,0.0,0.0,0
Chris Clark (RW),Calgary Flames,82,10,15,25,0.30,106,-3,https://www.eliteprospects.com/player/8766/chris-clark,2003-04,nhl,Chris Clark,RW,FW,0.0,0.0,0
Dave Scatchard (C),New York Islanders,61,9,16,25,0.41,78,12,https://www.eliteprospects.com/player/8873/dave-scatchard,2003-04,nhl,Dave Scatchard,C,FW,0.0,0.0,0
Joe Corvo (D),Los Angeles Kings,72,8,17,25,0.35,36,7,https://www.eliteprospects.com/player/9122/joe-corvo,2003-04,nhl,Joe Corvo,D,DEF,0.0,0.0,0
Eric Brewer (D),Edmonton Oilers,77,7,18,25,0.32,67,-6,https://www.eliteprospects.com/player/9095/eric-brewer,2003-04,nhl,Eric Brewer,D,DEF,0.0,0.0,0
Martin Skoula (D),totals,79,4,21,25,0.32,32,5,https://www.eliteprospects.com/player/8598/martin-skoula,2003-04,nhl,Martin Skoula,D,DEF,0.0,0.0,0
Mike Sillinger (C),totals,76,13,11,24,0.32,68,-10,https://www.eliteprospects.com/player/8881/mike-sillinger,2003-04,nhl,Mike Sillinger,C,FW,0.0,0.0,0
Mike Comrie (C),totals,49,12,12,24,0.49,28,-6,https://www.eliteprospects.com/player/4701/mike-comrie,2003-04,nhl,Mike Comrie,C,FW,0.0,0.0,0
Arron Asham (RW),New York Islanders,79,12,12,24,0.30,92,-12,https://www.eliteprospects.com/player/8791/arron-asham,2003-04,nhl,Arron Asham,RW,FW,0.0,0.0,0
Marcus Nilson (RW),totals,83,11,13,24,0.29,40,-6,https://www.eliteprospects.com/player/728/marcus-nilson,2003-04,nhl,Marcus Nilson,RW,FW,0.0,0.0,0
Tom Poti (D),New York Rangers,67,10,14,24,0.36,47,-1,https://www.eliteprospects.com/player/8918/tom-poti,2003-04,nhl,Tom Poti,D,DEF,0.0,0.0,0
Cliff Ronning (C),New York Islanders,40,9,15,24,0.60,2,3,https://www.eliteprospects.com/player/31529/cliff-ronning,2003-04,nhl,Cliff Ronning,C,FW,0.0,0.0,0
Niko Dimitrakos (RW),San Jose Sharks,68,9,15,24,0.35,49,6,https://www.eliteprospects.com/player/8786/niko-dimitrakos,2003-04,nhl,Niko Dimitrakos,RW,FW,0.0,0.0,0
Rob DiMaio (RW),Dallas Stars,69,9,15,24,0.35,52,2,https://www.eliteprospects.com/player/8760/rob-dimaio,2003-04,nhl,Rob DiMaio,RW,FW,0.0,0.0,0
Philippe Boucher (D),Dallas Stars,70,8,16,24,0.34,64,15,https://www.eliteprospects.com/player/9087/philippe-boucher,2003-04,nhl,Philippe Boucher,D,DEF,0.0,0.0,0
Bret Hedican (D),Carolina Hurricanes,81,7,17,24,0.30,64,-10,https://www.eliteprospects.com/player/9045/bret-hedican,2003-04,nhl,Bret Hedican,D,DEF,0.0,0.0,0
Drake Berehowsky (D),totals,56,6,18,24,0.43,67,-11,https://www.eliteprospects.com/player/5535/drake-berehowsky,2003-04,nhl,Drake Berehowsky,D,DEF,0.0,0.0,0
Paul Martin (D),New Jersey Devils,70,6,18,24,0.34,4,12,https://www.eliteprospects.com/player/8778/paul-martin,2003-04,nhl,Paul Martin,D,DEF,0.0,0.0,0
Filip Kuba (D),Minnesota Wild,77,5,19,24,0.31,28,-7,https://www.eliteprospects.com/player/8639/filip-kuba,2003-04,nhl,Filip Kuba,D,DEF,0.0,0.0,0
Kyle McLaren (D),San Jose Sharks,64,2,22,24,0.38,60,10,https://www.eliteprospects.com/player/8978/kyle-mclaren,2003-04,nhl,Kyle McLaren,D,DEF,0.0,0.0,0
Tomas Surovy (LW/C),Pittsburgh Penguins,47,11,12,23,0.49,16,-8,https://www.eliteprospects.com/player/8681/tomas-surovy,2003-04,nhl,Tomas Surovy,LW/C,FW,0.0,0.0,0
Matt Cooke (LW),Vancouver Canucks,53,11,12,23,0.43,73,5,https://www.eliteprospects.com/player/8549/matt-cooke,2003-04,nhl,Matt Cooke,LW,FW,0.0,0.0,0
Niklas Hagman (LW/RW),Florida Panthers,75,10,13,23,0.31,22,-5,https://www.eliteprospects.com/player/2680/niklas-hagman,2003-04,nhl,Niklas Hagman,LW/RW,FW,0.0,0.0,0
Ed Jovanovski (D),Vancouver Canucks,56,7,16,23,0.41,64,2,https://www.eliteprospects.com/player/9035/ed-jovanovski,2003-04,nhl,Ed Jovanovski,D,DEF,0.0,0.0,0
Chris Phillips (D),Ottawa Senators,82,7,16,23,0.28,46,15,https://www.eliteprospects.com/player/4719/chris-phillips,2003-04,nhl,Chris Phillips,D,DEF,0.0,0.0,0
Nathan Horton (RW),Florida Panthers,55,14,8,22,0.40,57,-5,https://www.eliteprospects.com/player/3657/nathan-horton,2003-04,nhl,Nathan Horton,RW,FW,0.0,0.0,0
Steve Thomas (RW),Detroit Red Wings,44,10,12,22,0.50,25,8,https://www.eliteprospects.com/player/30687/steve-thomas,2003-04,nhl,Steve Thomas,RW,FW,0.0,0.0,0
Alexander Syomin (RW/LW),Washington Capitals,52,10,12,22,0.42,36,-2,https://www.eliteprospects.com/player/8633/alexander-syomin,2003-04,nhl,Alexander Syomin,RW/LW,FW,0.0,0.0,0
Ian Laperrière (RW),Los Angeles Kings,62,10,12,22,0.35,58,-4,https://www.eliteprospects.com/player/8987/ian-laperriere,2003-04,nhl,Ian Laperrière,RW,FW,0.0,0.0,0
Kevyn Adams (C),Carolina Hurricanes,73,10,12,22,0.30,43,6,https://www.eliteprospects.com/player/8743/kevyn-adams,2003-04,nhl,Kevyn Adams,C,FW,0.0,0.0,0
Tom Kostopoulos (RW/LW),Pittsburgh Penguins,60,9,13,22,0.37,67,-14,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2003-04,nhl,Tom Kostopoulos,RW/LW,FW,0.0,0.0,0
Lasse Pirjetä (C),totals,70,8,14,22,0.31,20,-3,https://www.eliteprospects.com/player/1798/lasse-pirjeta,2003-04,nhl,Lasse Pirjetä,C,FW,0.0,0.0,0
Jason Wiemer (C),totals,75,8,14,22,0.29,130,-7,https://www.eliteprospects.com/player/8827/jason-wiemer,2003-04,nhl,Jason Wiemer,C,FW,0.0,0.0,0
Samuel Påhlsson (C),Mighty Ducks of Anaheim,82,8,14,22,0.27,50,-2,https://www.eliteprospects.com/player/732/samuel-pahlsson,2003-04,nhl,Samuel Påhlsson,C,FW,0.0,0.0,0
Keith Primeau (C),Philadelphia Flyers,54,7,15,22,0.41,80,11,https://www.eliteprospects.com/player/8863/keith-primeau,2003-04,nhl,Keith Primeau,C,FW,0.0,0.0,0
Brian Holzinger (C),totals,74,7,15,22,0.30,40,-31,https://www.eliteprospects.com/player/25615/brian-holzinger,2003-04,nhl,Brian Holzinger,C,FW,0.0,0.0,0
Tim Taylor (C),Tampa Bay Lightning,82,7,15,22,0.27,25,-5,https://www.eliteprospects.com/player/8848/tim-taylor,2003-04,nhl,Tim Taylor,C,FW,0.0,0.0,0
Jaroslav Spacek (D),Columbus Blue Jackets,58,5,17,22,0.38,45,-13,https://www.eliteprospects.com/player/1668/jaroslav-spacek,2003-04,nhl,Jaroslav Spacek,D,DEF,0.0,0.0,0
Pierre-Marc Bouchard (C),Minnesota Wild,61,4,18,22,0.36,22,-7,https://www.eliteprospects.com/player/9086/pierre-marc-bouchard,2003-04,nhl,Pierre-Marc Bouchard,C,FW,0.0,0.0,0
Darryl Sydor (D),totals,80,3,19,22,0.28,32,-16,https://www.eliteprospects.com/player/8899/darryl-sydor,2003-04,nhl,Darryl Sydor,D,DEF,0.0,0.0,0
Jason King (RW),Vancouver Canucks,47,12,9,21,0.45,8,0,https://www.eliteprospects.com/player/9920/jason-king,2003-04,nhl,Jason King,RW,FW,0.0,0.0,0
Marc Chouinard (C),Minnesota Wild,45,11,10,21,0.47,17,4,https://www.eliteprospects.com/player/8547/marc-chouinard,2003-04,nhl,Marc Chouinard,C,FW,0.0,0.0,0
Jarret Stoll (C),Edmonton Oilers,68,10,11,21,0.31,42,8,https://www.eliteprospects.com/player/8895/jarret-stoll,2003-04,nhl,Jarret Stoll,C,FW,0.0,0.0,0
Donald Audette (RW),totals,51,9,12,21,0.41,38,-13,https://www.eliteprospects.com/player/52329/donald-audette,2003-04,nhl,Donald Audette,RW,FW,0.0,0.0,0
Mark Rycroft (RW),St. Louis Blues,71,9,12,21,0.30,32,2,https://www.eliteprospects.com/player/8727/mark-rycroft,2003-04,nhl,Mark Rycroft,RW,FW,0.0,0.0,0
Denis Arkhipov (C),Nashville Predators,72,9,12,21,0.29,22,-2,https://www.eliteprospects.com/player/9595/denis-arkhipov,2003-04,nhl,Denis Arkhipov,C,FW,0.0,0.0,0
Andrei Zyuzin (D),Minnesota Wild,65,8,13,21,0.32,48,4,https://www.eliteprospects.com/player/8608/andrei-zyuzin,2003-04,nhl,Andrei Zyuzin,D,DEF,0.0,0.0,0
Andy Sutton (D),Atlanta Thrashers,65,8,13,21,0.32,94,0,https://www.eliteprospects.com/player/8554/andy-sutton,2003-04,nhl,Andy Sutton,D,DEF,0.0,0.0,0
Cory Cross (D),Edmonton Oilers,68,7,14,21,0.31,56,9,https://www.eliteprospects.com/player/43326/cory-cross,2003-04,nhl,Cory Cross,D,DEF,0.0,0.0,0
Radoslav Suchý (D),Phoenix Coyotes,82,7,14,21,0.26,8,1,https://www.eliteprospects.com/player/8621/radoslav-suchy,2003-04,nhl,Radoslav Suchý,D,DEF,0.0,0.0,0
Scott Hannan (D),San Jose Sharks,82,6,15,21,0.26,48,10,https://www.eliteprospects.com/player/9041/scott-hannan,2003-04,nhl,Scott Hannan,D,DEF,0.0,0.0,0
Ville Nieminen (LW/RW),totals,79,5,16,21,0.27,58,-9,https://www.eliteprospects.com/player/2661/ville-nieminen,2003-04,nhl,Ville Nieminen,LW/RW,FW,0.0,0.0,0
Chris Chelios (D),Detroit Red Wings,69,2,19,21,0.30,61,12,https://www.eliteprospects.com/player/9112/chris-chelios,2003-04,nhl,Chris Chelios,D,DEF,0.0,0.0,0
Karel Rachunek (D),totals,72,2,19,21,0.29,33,8,https://www.eliteprospects.com/player/9629/karel-rachunek,2003-04,nhl,Karel Rachunek,D,DEF,0.0,0.0,0
Richard Matvichuk (D),Dallas Stars,75,1,20,21,0.28,36,0,https://www.eliteprospects.com/player/8970/richard-matvichuk,2003-04,nhl,Richard Matvichuk,D,DEF,0.0,0.0,0
Mattias Weinhandl (RW),New York Islanders,55,8,12,20,0.36,26,9,https://www.eliteprospects.com/player/236/mattias-weinhandl,2003-04,nhl,Mattias Weinhandl,RW,FW,0.0,0.0,0
Taylor Pyatt (LW),Buffalo Sabres,63,8,12,20,0.32,25,-7,https://www.eliteprospects.com/player/5372/taylor-pyatt,2003-04,nhl,Taylor Pyatt,LW,FW,0.0,0.0,0
Eric Nickulas (RW),totals,65,8,12,20,0.31,52,-8,https://www.eliteprospects.com/player/13961/eric-nickulas,2003-04,nhl,Eric Nickulas,RW,FW,0.0,0.0,0
Niklas Sundström (C),Montréal Canadiens,66,8,12,20,0.30,18,3,https://www.eliteprospects.com/player/740/niklas-sundstrom,2003-04,nhl,Niklas Sundström,C,FW,0.0,0.0,0
Tie Domi (RW),Toronto Maple Leafs,80,7,13,20,0.25,208,-2,https://www.eliteprospects.com/player/9138/tie-domi,2003-04,nhl,Tie Domi,RW,FW,0.0,0.0,0
Per-Johan Axelsson (LW),Boston Bruins,68,6,14,20,0.29,42,2,https://www.eliteprospects.com/player/694/per-johan-axelsson,2003-04,nhl,Per-Johan Axelsson,LW,FW,0.0,0.0,0
Adam Mair (RW),Buffalo Sabres,81,6,14,20,0.25,146,-3,https://www.eliteprospects.com/player/8811/adam-mair,2003-04,nhl,Adam Mair,RW,FW,0.0,0.0,0
Daniel Tjärnqvist (D),Atlanta Thrashers,68,5,15,20,0.29,18,-4,https://www.eliteprospects.com/player/695/daniel-tjarnqvist,2003-04,nhl,Daniel Tjärnqvist,D,DEF,0.0,0.0,0
Toni Lydman (D),Calgary Flames,67,4,16,20,0.30,30,6,https://www.eliteprospects.com/player/2678/toni-lydman,2003-04,nhl,Toni Lydman,D,DEF,0.0,0.0,0
Cale Hulse (D),Phoenix Coyotes,82,3,17,20,0.24,123,-4,https://www.eliteprospects.com/player/9059/cale-hulse,2003-04,nhl,Cale Hulse,D,DEF,0.0,0.0,0
Jay Bouwmeester (D),Florida Panthers,61,2,18,20,0.33,30,-15,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2003-04,nhl,Jay Bouwmeester,D,DEF,0.0,0.0,0
Artyom Chubarov (C),Vancouver Canucks,65,12,7,19,0.29,14,1,https://www.eliteprospects.com/player/9596/artyom-chubarov,2003-04,nhl,Artyom Chubarov,C,FW,0.0,0.0,0
Derek Roy (C),Buffalo Sabres,49,9,10,19,0.39,12,-8,https://www.eliteprospects.com/player/8810/derek-roy,2003-04,nhl,Derek Roy,C,FW,0.0,0.0,0
Jason Smith (D),Edmonton Oilers,68,7,12,19,0.28,98,13,https://www.eliteprospects.com/player/8883/jason-smith,2003-04,nhl,Jason Smith,D,DEF,0.0,0.0,0
Matt Cullen (C),Florida Panthers,56,6,13,19,0.34,24,-2,https://www.eliteprospects.com/player/8754/matt-cullen,2003-04,nhl,Matt Cullen,C,FW,0.0,0.0,0
Daniil Markov (D),totals,78,6,13,19,0.24,95,-6,https://www.eliteprospects.com/player/8613/daniil-markov,2003-04,nhl,Daniil Markov,D,DEF,0.0,0.0,0
Brad Lukowich (D),Tampa Bay Lightning,79,5,14,19,0.24,24,29,https://www.eliteprospects.com/player/9000/brad-lukowich,2003-04,nhl,Brad Lukowich,D,DEF,0.0,0.0,0
Jason Woolley (D),Detroit Red Wings,55,4,15,19,0.35,28,19,https://www.eliteprospects.com/player/8833/jason-woolley,2003-04,nhl,Jason Woolley,D,DEF,0.0,0.0,0
Eric Weinrich (D),totals,80,4,15,19,0.24,46,12,https://www.eliteprospects.com/player/8706/eric-weinrich,2003-04,nhl,Eric Weinrich,D,DEF,0.0,0.0,0
Jiri Fischer (D),Detroit Red Wings,81,4,15,19,0.23,75,0,https://www.eliteprospects.com/player/8616/jiri-fischer,2003-04,nhl,Jiri Fischer,D,DEF,0.0,0.0,0
Mike Eastwood (C),Pittsburgh Penguins,82,4,15,19,0.23,40,-18,https://www.eliteprospects.com/player/69415/mike-eastwood,2003-04,nhl,Mike Eastwood,C,FW,0.0,0.0,0
Vladimir Malakhov (D),totals,62,3,16,19,0.31,55,-6,https://www.eliteprospects.com/player/8700/vladimir-malakhov,2003-04,nhl,Vladimir Malakhov,D,DEF,0.0,0.0,0
Marek Malík (D),Vancouver Canucks,78,3,16,19,0.24,45,35,https://www.eliteprospects.com/player/1907/marek-malik,2003-04,nhl,Marek Malík,D,DEF,0.0,0.0,0
Cory Sarich (D),Tampa Bay Lightning,82,3,16,19,0.23,89,5,https://www.eliteprospects.com/player/8867/cory-sarich,2003-04,nhl,Cory Sarich,D,DEF,0.0,0.0,0
Karel Pilar (D),Toronto Maple Leafs,50,2,17,19,0.38,22,2,https://www.eliteprospects.com/player/11485/karel-pilar,2003-04,nhl,Karel Pilar,D,DEF,0.0,0.0,0
Tom Preissing (D),San Jose Sharks,69,2,17,19,0.28,12,8,https://www.eliteprospects.com/player/8662/tom-preissing,2003-04,nhl,Tom Preissing,D,DEF,0.0,0.0,0
Mike Rathje (D),San Jose Sharks,80,2,17,19,0.24,46,18,https://www.eliteprospects.com/player/8844/mike-rathje,2003-04,nhl,Mike Rathje,D,DEF,0.0,0.0,0
Brad Isbister (LW),Edmonton Oilers,51,10,8,18,0.35,54,-2,https://www.eliteprospects.com/player/8705/brad-isbister,2003-04,nhl,Brad Isbister,LW,FW,0.0,0.0,0
Jean-Pierre Vigier (RW),Atlanta Thrashers,70,10,8,18,0.26,22,-18,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,2003-04,nhl,Jean-Pierre Vigier,RW,FW,0.0,0.0,0
Tyler Wright (C),Columbus Blue Jackets,68,9,9,18,0.26,63,-19,https://www.eliteprospects.com/player/9669/tyler-wright,2003-04,nhl,Tyler Wright,C,FW,0.0,0.0,0
Jeff Taffe (C),Phoenix Coyotes,59,8,10,18,0.31,20,-8,https://www.eliteprospects.com/player/9385/jeff-taffe,2003-04,nhl,Jeff Taffe,C,FW,0.0,0.0,0
Jon Sim (LW),totals,63,8,10,18,0.29,33,-4,https://www.eliteprospects.com/player/8563/jon-sim,2003-04,nhl,Jon Sim,LW,FW,0.0,0.0,0
Scott Nichol (C),Chicago Blackhawks,75,7,11,18,0.24,145,-16,https://www.eliteprospects.com/player/8748/scott-nichol,2003-04,nhl,Scott Nichol,C,FW,0.0,0.0,0
Jason Krog (C),Mighty Ducks of Anaheim,80,6,12,18,0.23,16,-4,https://www.eliteprospects.com/player/7305/jason-krog,2003-04,nhl,Jason Krog,C,FW,0.0,0.0,0
Igor Ulanov (D),Edmonton Oilers,42,5,13,18,0.43,28,19,https://www.eliteprospects.com/player/8843/igor-ulanov,2003-04,nhl,Igor Ulanov,D,DEF,0.0,0.0,0
Christian Bäckman (D),St. Louis Blues,65,5,13,18,0.28,16,3,https://www.eliteprospects.com/player/290/christian-backman,2003-04,nhl,Christian Bäckman,D,DEF,0.0,0.0,0
Robyn Regehr (D),Calgary Flames,82,4,14,18,0.22,74,14,https://www.eliteprospects.com/player/8913/robyn-regehr,2003-04,nhl,Robyn Regehr,D,DEF,0.0,0.0,0
Stanislav Chistov (LW),Mighty Ducks of Anaheim,56,2,16,18,0.32,26,-16,https://www.eliteprospects.com/player/8520/stanislav-chistov,2003-04,nhl,Stanislav Chistov,LW,FW,0.0,0.0,0
Adam Oates (C),Edmonton Oilers,60,2,16,18,0.30,8,0,https://www.eliteprospects.com/player/21367/adam-oates,2003-04,nhl,Adam Oates,C,FW,0.0,0.0,0
Francis Bouillon (D),Montréal Canadiens,73,2,16,18,0.25,70,1,https://www.eliteprospects.com/player/5371/francis-bouillon,2003-04,nhl,Francis Bouillon,D,DEF,0.0,0.0,0
Rem Murray (C),Nashville Predators,39,8,9,17,0.44,12,-1,https://www.eliteprospects.com/player/9668/rem-murray,2003-04,nhl,Rem Murray,C,FW,0.0,0.0,0
Mike Keane (RW),Vancouver Canucks,64,8,9,17,0.27,20,7,https://www.eliteprospects.com/player/25136/mike-keane,2003-04,nhl,Mike Keane,RW,FW,0.0,0.0,0
Josh Langfeld (RW),Ottawa Senators,38,7,10,17,0.45,16,6,https://www.eliteprospects.com/player/8985/josh-langfeld,2003-04,nhl,Josh Langfeld,RW,FW,0.0,0.0,0
Tom Fitzgerald (RW),Toronto Maple Leafs,69,7,10,17,0.25,52,-2,https://www.eliteprospects.com/player/9154/tom-fitzgerald,2003-04,nhl,Tom Fitzgerald,RW,FW,0.0,0.0,0
Craig Adams (RW),Carolina Hurricanes,80,7,10,17,0.21,69,-5,https://www.eliteprospects.com/player/8756/craig-adams,2003-04,nhl,Craig Adams,RW,FW,0.0,0.0,0
Georges Laraque (RW),Edmonton Oilers,66,6,11,17,0.26,99,7,https://www.eliteprospects.com/player/5693/georges-laraque,2003-04,nhl,Georges Laraque,RW,FW,0.0,0.0,0
Daniel Cleary (RW/LW),Phoenix Coyotes,68,6,11,17,0.25,42,-8,https://www.eliteprospects.com/player/4376/daniel-cleary,2003-04,nhl,Daniel Cleary,RW/LW,FW,0.0,0.0,0
Chuck Kobasew (RW),Calgary Flames,70,6,11,17,0.24,51,-12,https://www.eliteprospects.com/player/9018/chuck-kobasew,2003-04,nhl,Chuck Kobasew,RW,FW,0.0,0.0,0
Jim Vandermeer (D),totals,46,5,12,17,0.37,83,-11,https://www.eliteprospects.com/player/8838/jim-vandermeer,2003-04,nhl,Jim Vandermeer,D,DEF,0.0,0.0,0
Stéphane Yelle (C),Calgary Flames,53,4,13,17,0.32,24,1,https://www.eliteprospects.com/player/8795/stephane-yelle,2003-04,nhl,Stéphane Yelle,C,FW,0.0,0.0,0
Jeff Jillson (D),totals,64,4,13,17,0.27,54,-4,https://www.eliteprospects.com/player/9030/jeff-jillson,2003-04,nhl,Jeff Jillson,D,DEF,0.0,0.0,0
Teppo Numminen (D),Dallas Stars,62,3,14,17,0.27,18,-5,https://www.eliteprospects.com/player/2684/teppo-numminen,2003-04,nhl,Teppo Numminen,D,DEF,0.0,0.0,0
Rhett Warrener (D),Calgary Flames,77,3,14,17,0.22,97,8,https://www.eliteprospects.com/player/8812/rhett-warrener,2003-04,nhl,Rhett Warrener,D,DEF,0.0,0.0,0
Travis Green (C),Boston Bruins,64,11,5,16,0.25,67,-6,https://www.eliteprospects.com/player/9168/travis-green,2003-04,nhl,Travis Green,C,FW,0.0,0.0,0
Scott Young (RW),Dallas Stars,53,8,8,16,0.30,14,-15,https://www.eliteprospects.com/player/8797/scott-young,2003-04,nhl,Scott Young,RW,FW,0.0,0.0,0
Chris Neil (RW),Ottawa Senators,82,8,8,16,0.20,194,13,https://www.eliteprospects.com/player/8949/chris-neil,2003-04,nhl,Chris Neil,RW,FW,0.0,0.0,0
Marcus Ragnarsson (D),Philadelphia Flyers,70,7,9,16,0.23,58,12,https://www.eliteprospects.com/player/733/marcus-ragnarsson,2003-04,nhl,Marcus Ragnarsson,D,DEF,0.0,0.0,0
Matt Bradley (RW/LW),Pittsburgh Penguins,82,7,9,16,0.20,65,-27,https://www.eliteprospects.com/player/9093/matt-bradley,2003-04,nhl,Matt Bradley,RW/LW,FW,0.0,0.0,0
Dmitri Afanasenkov (LW),Tampa Bay Lightning,71,6,10,16,0.23,12,-4,https://www.eliteprospects.com/player/8634/dmitri-afanasenkov,2003-04,nhl,Dmitri Afanasenkov,LW,FW,0.0,0.0,0
Vitali Vishnevski (D),Mighty Ducks of Anaheim,73,6,10,16,0.22,51,0,https://www.eliteprospects.com/player/8522/vitali-vishnevski,2003-04,nhl,Vitali Vishnevski,D,DEF,0.0,0.0,0
Nick Schultz (D),Minnesota Wild,76,6,10,16,0.21,16,12,https://www.eliteprospects.com/player/8597/nick-schultz,2003-04,nhl,Nick Schultz,D,DEF,0.0,0.0,0
Sandis Ozolins (D),Mighty Ducks of Anaheim,36,5,11,16,0.44,24,-7,https://www.eliteprospects.com/player/8690/sandis-ozolins,2003-04,nhl,Sandis Ozolins,D,DEF,0.0,0.0,0
Martin Strbak (D),totals,49,5,11,16,0.33,46,-9,https://www.eliteprospects.com/player/9177/martin-strbak,2003-04,nhl,Martin Strbak,D,DEF,0.0,0.0,0
Andrew Ference (D),Calgary Flames,72,4,12,16,0.22,53,5,https://www.eliteprospects.com/player/8711/andrew-ference,2003-04,nhl,Andrew Ference,D,DEF,0.0,0.0,0
Lyle Odelein (D),Florida Panthers,82,4,12,16,0.20,88,-7,https://www.eliteprospects.com/player/8937/lyle-odelein,2003-04,nhl,Lyle Odelein,D,DEF,0.0,0.0,0
Greg de Vries (D),totals,66,3,13,16,0.24,43,12,https://www.eliteprospects.com/player/8557/greg-de-vries,2003-04,nhl,Greg de Vries,D,DEF,0.0,0.0,0
Pavel Trnka (D),Florida Panthers,67,3,13,16,0.24,51,2,https://www.eliteprospects.com/player/7303/pavel-trnka,2003-04,nhl,Pavel Trnka,D,DEF,0.0,0.0,0
Boris Mironov (D),New York Rangers,75,3,13,16,0.21,86,1,https://www.eliteprospects.com/player/21563/boris-mironov,2003-04,nhl,Boris Mironov,D,DEF,0.0,0.0,0
Denis Gauthier (D),Calgary Flames,80,1,15,16,0.20,113,4,https://www.eliteprospects.com/player/8861/denis-gauthier,2003-04,nhl,Denis Gauthier,D,DEF,0.0,0.0,0
Brian Willsie (RW),Washington Capitals,49,10,5,15,0.31,18,-7,https://www.eliteprospects.com/player/8768/brian-willsie,2003-04,nhl,Brian Willsie,RW,FW,0.0,0.0,0
Steve Bégin (LW/C),Montréal Canadiens,52,10,5,15,0.29,41,6,https://www.eliteprospects.com/player/9076/steve-begin,2003-04,nhl,Steve Bégin,LW/C,FW,0.0,0.0,0
Michael Cammalleri (W/C),Los Angeles Kings,31,9,6,15,0.48,20,1,https://www.eliteprospects.com/player/9104/michael-cammalleri,2003-04,nhl,Michael Cammalleri,W/C,FW,0.0,0.0,0
Magnus Arvedson (LW),Vancouver Canucks,41,8,7,15,0.37,12,7,https://www.eliteprospects.com/player/705/magnus-arvedson,2003-04,nhl,Magnus Arvedson,LW,FW,0.0,0.0,0
Grant Marshall (RW),New Jersey Devils,65,8,7,15,0.23,67,-9,https://www.eliteprospects.com/player/8967/grant-marshall,2003-04,nhl,Grant Marshall,RW,FW,0.0,0.0,0
Boyd Devereaux (LW),Detroit Red Wings,61,6,9,15,0.25,20,-1,https://www.eliteprospects.com/player/9135/boyd-devereaux,2003-04,nhl,Boyd Devereaux,LW,FW,0.0,0.0,0
Joé Juneau (C),Montréal Canadiens,70,5,10,15,0.21,20,-4,https://www.eliteprospects.com/player/21390/joe-juneau,2003-04,nhl,Joé Juneau,C,FW,0.0,0.0,0
Ruslan Salei (D),Mighty Ducks of Anaheim,82,4,11,15,0.18,110,-1,https://www.eliteprospects.com/player/8651/ruslan-salei,2003-04,nhl,Ruslan Salei,D,DEF,0.0,0.0,0
Jason York (D),Nashville Predators,67,2,13,15,0.22,64,-4,https://www.eliteprospects.com/player/10236/jason-york,2003-04,nhl,Jason York,D,DEF,0.0,0.0,0
Antoine Vermette (C),Ottawa Senators,57,7,7,14,0.25,16,5,https://www.eliteprospects.com/player/8840/antoine-vermette,2003-04,nhl,Antoine Vermette,C,FW,0.0,0.0,0
Jarkko Ruutu (LW),Vancouver Canucks,71,6,8,14,0.20,133,-13,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2003-04,nhl,Jarkko Ruutu,LW,FW,0.0,0.0,0
Radovan Somik (RW/LW),Philadelphia Flyers,53,4,10,14,0.26,17,-2,https://www.eliteprospects.com/player/5678/radovan-somik,2003-04,nhl,Radovan Somik,RW/LW,FW,0.0,0.0,0
Josef Boumedienne (D),Washington Capitals,37,2,12,14,0.38,30,-10,https://www.eliteprospects.com/player/708/josef-boumedienne,2003-04,nhl,Josef Boumedienne,D,DEF,0.0,0.0,0
Michael Nylander (C),totals,18,1,13,14,0.78,22,4,https://www.eliteprospects.com/player/693/michael-nylander,2003-04,nhl,Michael Nylander,C,FW,0.0,0.0,0
Willie Mitchell (D),Minnesota Wild,70,1,13,14,0.20,83,12,https://www.eliteprospects.com/player/8548/willie-mitchell,2003-04,nhl,Willie Mitchell,D,DEF,0.0,0.0,0
Mattias Norström (D),Los Angeles Kings,74,1,13,14,0.19,44,-3,https://www.eliteprospects.com/player/750/mattias-norstrom,2003-04,nhl,Mattias Norström,D,DEF,0.0,0.0,0
Justin Papineau (C/LW),New York Islanders,64,8,5,13,0.20,8,4,https://www.eliteprospects.com/player/10313/justin-papineau,2003-04,nhl,Justin Papineau,C/LW,FW,0.0,0.0,0
Fredrik Sjöström (LW),Phoenix Coyotes,57,7,6,13,0.23,22,-7,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2003-04,nhl,Fredrik Sjöström,LW,FW,0.0,0.0,0
Erik Rasmussen (C),New Jersey Devils,69,7,6,13,0.19,41,5,https://www.eliteprospects.com/player/8868/erik-rasmussen,2003-04,nhl,Erik Rasmussen,C,FW,0.0,0.0,0
Jason Williams (RW/C),Detroit Red Wings,49,6,7,13,0.27,15,1,https://www.eliteprospects.com/player/8713/jason-williams,2003-04,nhl,Jason Williams,RW/C,FW,0.0,0.0,0
