player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Brian Campbell (D),Chicago Blackhawks,65,5,22,27,0.42,6,28,https://www.eliteprospects.com/player/8565/brian-campbell,2010-11,nhl,Brian Campbell,D,DEF,0,0.0,0
Andrew MacDonald (D),New York Islanders,60,4,23,27,0.45,37,9,https://www.eliteprospects.com/player/12406/andrew-macdonald,2010-11,nhl,Andrew MacDonald,D,DEF,0,0.0,0
Ryan Whitney (D),Edmonton Oilers,35,2,25,27,0.77,33,13,https://www.eliteprospects.com/player/9399/ryan-whitney,2010-11,nhl,Ryan Whitney,D,DEF,0,0.0,0
Martin Hanzal (C),Phoenix Coyotes,61,16,10,26,0.43,54,4,https://www.eliteprospects.com/player/9237/martin-hanzal,2010-11,nhl,Martin Hanzal,C,FW,Martin Hanzal,12.0,1
Rob Schremp (C),totals,63,13,13,26,0.41,16,-20,https://www.eliteprospects.com/player/8876/rob-schremp,2010-11,nhl,Rob Schremp,C,FW,0,0.0,0
Ryan O'Reilly (C),Colorado Avalanche,74,13,13,26,0.35,16,-7,https://www.eliteprospects.com/player/14371/ryan-o-reilly,2010-11,nhl,Ryan O'Reilly,C,FW,0,0.0,0
Mathieu Darche (LW),Montréal Canadiens,59,12,14,26,0.44,10,7,https://www.eliteprospects.com/player/10621/mathieu-darche,2010-11,nhl,Mathieu Darche,LW,FW,0,0.0,0
Jeff Halpern (C),Montréal Canadiens,72,11,15,26,0.36,29,6,https://www.eliteprospects.com/player/8776/jeff-halpern,2010-11,nhl,Jeff Halpern,C,FW,0,0.0,0
Daniel Winnik (W/C),Colorado Avalanche,80,11,15,26,0.33,35,-2,https://www.eliteprospects.com/player/11480/daniel-winnik,2010-11,nhl,Daniel Winnik,W/C,FW,0,0.0,0
Jason Chimera (LW/RW),Washington Capitals,81,10,16,26,0.32,64,-10,https://www.eliteprospects.com/player/8762/jason-chimera,2010-11,nhl,Jason Chimera,LW/RW,FW,0,0.0,0
Carlo Colaiacovo (D),St. Louis Blues,65,6,20,26,0.40,23,-4,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2010-11,nhl,Carlo Colaiacovo,D,DEF,0,0.0,0
Dmitri Kulikov (D),Florida Panthers,72,6,20,26,0.36,45,-5,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2010-11,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Tom Gilbert (D),Edmonton Oilers,79,6,20,26,0.33,32,-14,https://www.eliteprospects.com/player/11009/tom-gilbert,2010-11,nhl,Tom Gilbert,D,DEF,0,0.0,0
Travis Hamonic (D),New York Islanders,62,5,21,26,0.42,103,4,https://www.eliteprospects.com/player/17519/travis-hamonic,2010-11,nhl,Travis Hamonic,D,DEF,Travis Hamonic,9.0,1
Steve Montador (D),Buffalo Sabres,73,5,21,26,0.36,83,16,https://www.eliteprospects.com/player/8729/steve-montador,2010-11,nhl,Steve Montador,D,DEF,Steve Montador,5.0,1
Ian White (D),totals,78,4,22,26,0.33,26,3,https://www.eliteprospects.com/player/9519/ian-white,2010-11,nhl,Ian White,D,DEF,0,0.0,0
Victor Hedman (D),Tampa Bay Lightning,79,3,23,26,0.33,70,3,https://www.eliteprospects.com/player/6007/victor-hedman,2010-11,nhl,Victor Hedman,D,DEF,Victor Hedman,13.0,1
Ryan Jones (LW/RW),Edmonton Oilers,81,18,7,25,0.31,34,-5,https://www.eliteprospects.com/player/11410/ryan-jones,2010-11,nhl,Ryan Jones,LW/RW,FW,0,0.0,0
Kevin Porter (C/RW),Colorado Avalanche,74,14,11,25,0.34,27,-11,https://www.eliteprospects.com/player/9212/kevin-porter,2010-11,nhl,Kevin Porter,C/RW,FW,0,0.0,0
John Madden (C),Minnesota Wild,76,12,13,25,0.33,10,-9,https://www.eliteprospects.com/player/8723/john-madden,2010-11,nhl,John Madden,C,FW,0,0.0,0
Kyle Turris (C/RW),Phoenix Coyotes,65,11,14,25,0.38,16,0,https://www.eliteprospects.com/player/11345/kyle-turris,2010-11,nhl,Kyle Turris,C/RW,FW,0,0.0,0
Ruslan Fedotenko (LW/RW),New York Rangers,66,10,15,25,0.38,25,9,https://www.eliteprospects.com/player/8638/ruslan-fedotenko,2010-11,nhl,Ruslan Fedotenko,LW/RW,FW,Ruslan Fedotenko,6.0,1
Mikael Backlund (C),Calgary Flames,73,10,15,25,0.34,18,4,https://www.eliteprospects.com/player/4295/mikael-backlund,2010-11,nhl,Mikael Backlund,C,FW,0,0.0,0
Nate Thompson (C),Tampa Bay Lightning,79,10,15,25,0.32,29,-6,https://www.eliteprospects.com/player/10261/nate-thompson,2010-11,nhl,Nate Thompson,C,FW,0,0.0,0
Matt Hendricks (LW/C),Washington Capitals,77,9,16,25,0.32,110,-2,https://www.eliteprospects.com/player/11554/matt-hendricks,2010-11,nhl,Matt Hendricks,LW/C,FW,0,0.0,0
Chris Pronger (D),Philadelphia Flyers,50,4,21,25,0.50,44,7,https://www.eliteprospects.com/player/8538/chris-pronger,2010-11,nhl,Chris Pronger,D,DEF,Chris Pronger,63.0,1
Chris Pronger (D),Philadelphia Flyers,50,4,21,25,0.50,44,7,https://www.eliteprospects.com/player/8538/chris-pronger,2010-11,nhl,Chris Pronger,D,DEF,Chris Pronger,6.0,1
Toni Lydman (D),Anaheim Ducks,78,3,22,25,0.32,42,32,https://www.eliteprospects.com/player/2678/toni-lydman,2010-11,nhl,Toni Lydman,D,DEF,0,0.0,0
Max Pacioretty (LW),Montréal Canadiens,37,14,10,24,0.65,39,-1,https://www.eliteprospects.com/player/12461/max-pacioretty,2010-11,nhl,Max Pacioretty,LW,FW,0,0.0,0
Viktor Stålberg (LW/RW),Chicago Blackhawks,77,12,12,24,0.31,43,2,https://www.eliteprospects.com/player/4202/viktor-stalberg,2010-11,nhl,Viktor Stålberg,LW/RW,FW,0,0.0,0
Marcel Goc (C),Nashville Predators,51,9,15,24,0.47,6,10,https://www.eliteprospects.com/player/8583/marcel-goc,2010-11,nhl,Marcel Goc,C,FW,Marcel Goc,22.0,1
Mike Green (D),Washington Capitals,49,8,16,24,0.49,48,6,https://www.eliteprospects.com/player/9476/mike-green,2010-11,nhl,Mike Green,D,DEF,0,0.0,0
Marek Zidlicky (D),Minnesota Wild,46,7,17,24,0.52,30,-6,https://www.eliteprospects.com/player/3633/marek-zidlicky,2010-11,nhl,Marek Zidlicky,D,DEF,0,0.0,0
Jay Bouwmeester (D),Calgary Flames,82,4,20,24,0.29,44,-2,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2010-11,nhl,Jay Bouwmeester,D,DEF,0,0.0,0
Sean Avery (LW/C),New York Rangers,76,3,21,24,0.32,174,-4,https://www.eliteprospects.com/player/8720/sean-avery,2010-11,nhl,Sean Avery,LW/C,FW,0,0.0,0
Paul Martin (D),Pittsburgh Penguins,77,3,21,24,0.31,16,9,https://www.eliteprospects.com/player/8778/paul-martin,2010-11,nhl,Paul Martin,D,DEF,0,0.0,0
Jason Demers (D),San Jose Sharks,75,2,22,24,0.32,28,19,https://www.eliteprospects.com/player/12154/jason-demers,2010-11,nhl,Jason Demers,D,DEF,0,0.0,0
Kristian Huselius (LW),Columbus Blue Jackets,39,14,9,23,0.59,10,-17,https://www.eliteprospects.com/player/691/kristian-huselius,2010-11,nhl,Kristian Huselius,LW,FW,0,0.0,0
Tim Jackman (RW),Calgary Flames,82,10,13,23,0.28,86,4,https://www.eliteprospects.com/player/10322/tim-jackman,2010-11,nhl,Tim Jackman,RW,FW,0,0.0,0
Václav Prospal (LW/C),New York Rangers,29,9,14,23,0.79,8,4,https://www.eliteprospects.com/player/8641/vaclav-prospal,2010-11,nhl,Václav Prospal,LW/C,FW,0,0.0,0
Derek MacKenzie (C/LW),Columbus Blue Jackets,63,9,14,23,0.37,22,14,https://www.eliteprospects.com/player/8567/derek-mackenzie,2010-11,nhl,Derek MacKenzie,C/LW,FW,Derek MacKenzie,16.0,1
Torrey Mitchell (C/RW),San Jose Sharks,66,9,14,23,0.35,46,10,https://www.eliteprospects.com/player/11438/torrey-mitchell,2010-11,nhl,Torrey Mitchell,C/RW,FW,0,0.0,0
Colby Armstrong (RW/LW),Toronto Maple Leafs,50,8,15,23,0.46,38,-1,https://www.eliteprospects.com/player/9067/colby-armstrong,2010-11,nhl,Colby Armstrong,RW/LW,FW,Colby Armstrong,2.0,1
Mats Zuccarello (RW/LW),New York Rangers,42,6,17,23,0.55,4,3,https://www.eliteprospects.com/player/10881/mats-zuccarello,2010-11,nhl,Mats Zuccarello,RW/LW,FW,0,0.0,0
Dan Hamhuis (D),Vancouver Canucks,64,6,17,23,0.36,34,29,https://www.eliteprospects.com/player/9040/dan-hamhuis,2010-11,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Kris Russell (D),Columbus Blue Jackets,73,5,18,23,0.32,37,-9,https://www.eliteprospects.com/player/9188/kris-russell,2010-11,nhl,Kris Russell,D,DEF,Kris Russell,14.0,1
Pavel Kubina (D),Tampa Bay Lightning,79,4,19,23,0.29,62,2,https://www.eliteprospects.com/player/5519/pavel-kubina,2010-11,nhl,Pavel Kubina,D,DEF,0,0.0,0
Andy Greene (D),New Jersey Devils,82,4,19,23,0.28,22,-23,https://www.eliteprospects.com/player/9169/andy-greene,2010-11,nhl,Andy Greene,D,DEF,0,0.0,0
Nikolai Zherdev (LW/RW),Philadelphia Flyers,56,16,6,22,0.39,22,5,https://www.eliteprospects.com/player/8620/nikolai-zherdev,2010-11,nhl,Nikolai Zherdev,LW/RW,FW,0,0.0,0
Brandon Yip (RW/LW),Colorado Avalanche,71,12,10,22,0.31,54,-22,https://www.eliteprospects.com/player/11887/brandon-yip,2010-11,nhl,Brandon Yip,RW/LW,FW,0,0.0,0
Andreas Nödl (RW),Philadelphia Flyers,67,11,11,22,0.33,16,14,https://www.eliteprospects.com/player/11448/andreas-nodl,2010-11,nhl,Andreas Nödl,RW,FW,0,0.0,0
Tyler Seguin (C/RW),Boston Bruins,74,11,11,22,0.30,18,-4,https://www.eliteprospects.com/player/23807/tyler-seguin,2010-11,nhl,Tyler Seguin,C/RW,FW,0,0.0,0
Steve Sullivan (LW),Nashville Predators,44,10,12,22,0.50,28,4,https://www.eliteprospects.com/player/8896/steve-sullivan,2010-11,nhl,Steve Sullivan,LW,FW,0,0.0,0
David Desharnais (C/LW),Montréal Canadiens,43,8,14,22,0.51,12,-3,https://www.eliteprospects.com/player/11122/david-desharnais,2010-11,nhl,David Desharnais,C/LW,FW,0,0.0,0
Mattias Tedenby (LW),New Jersey Devils,58,8,14,22,0.38,14,3,https://www.eliteprospects.com/player/6013/mattias-tedenby,2010-11,nhl,Mattias Tedenby,LW,FW,0,0.0,0
Kurtis Foster (D),Edmonton Oilers,74,8,14,22,0.30,45,-12,https://www.eliteprospects.com/player/9156/kurtis-foster,2010-11,nhl,Kurtis Foster,D,DEF,0,0.0,0
Radek Dvorak (RW),totals,66,7,15,22,0.33,24,2,https://www.eliteprospects.com/player/8599/radek-dvorak,2010-11,nhl,Radek Dvorak,RW,FW,0,0.0,0
Kevin Bieksa (D),Vancouver Canucks,66,6,16,22,0.33,73,32,https://www.eliteprospects.com/player/9682/kevin-bieksa,2010-11,nhl,Kevin Bieksa,D,DEF,0,0.0,0
Vernon Fiddler (C/LW),Phoenix Coyotes,71,6,16,22,0.31,46,3,https://www.eliteprospects.com/player/9152/vernon-fiddler,2010-11,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Luke Schenn (D),Toronto Maple Leafs,82,5,17,22,0.27,34,-7,https://www.eliteprospects.com/player/11400/luke-schenn,2010-11,nhl,Luke Schenn,D,DEF,0,0.0,0
Jack Hillen (D),New York Islanders,64,4,18,22,0.34,45,-5,https://www.eliteprospects.com/player/17778/jack-hillen,2010-11,nhl,Jack Hillen,D,DEF,0,0.0,0
Adrian Aucoin (D),Phoenix Coyotes,75,3,19,22,0.29,52,18,https://www.eliteprospects.com/player/5530/adrian-aucoin,2010-11,nhl,Adrian Aucoin,D,DEF,Adrian Aucoin,1.0,1
Brandon McMillan (C/LW),Anaheim Ducks,60,11,10,21,0.35,18,-5,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2010-11,nhl,Brandon McMillan,C/LW,FW,0,0.0,0
Bobby Butler (RW),Ottawa Senators,36,10,11,21,0.58,10,-16,https://www.eliteprospects.com/player/33224/bobby-butler,2010-11,nhl,Bobby Butler,RW,FW,0,0.0,0
Maxime Talbot (C/W),Pittsburgh Penguins,82,8,13,21,0.26,66,-3,https://www.eliteprospects.com/player/9511/maxime-talbot,2010-11,nhl,Maxime Talbot,C/W,FW,0,0.0,0
Michal Rozsíval (D),totals,65,6,15,21,0.32,42,6,https://www.eliteprospects.com/player/8687/michal-rozsival,2010-11,nhl,Michal Rozsíval,D,DEF,0,0.0,0
Jake Dowell (C),Chicago Blackhawks,79,6,15,21,0.27,63,5,https://www.eliteprospects.com/player/9416/jake-dowell,2010-11,nhl,Jake Dowell,C,FW,0,0.0,0
Chris Campoli (D),totals,77,4,17,21,0.27,36,0,https://www.eliteprospects.com/player/9106/chris-campoli,2010-11,nhl,Chris Campoli,D,DEF,0,0.0,0
Patrick Eaves (RW/LW),Detroit Red Wings,63,13,7,20,0.32,14,-2,https://www.eliteprospects.com/player/9144/patrick-eaves,2010-11,nhl,Patrick Eaves,RW/LW,FW,Patrick Eaves,60.0,1
Matt Calvert (LW/RW),Columbus Blue Jackets,42,11,9,20,0.48,12,3,https://www.eliteprospects.com/player/17025/matt-calvert,2010-11,nhl,Matt Calvert,LW/RW,FW,0,0.0,0
Eric Fehr (C/RW),Washington Capitals,52,10,10,20,0.38,16,0,https://www.eliteprospects.com/player/10352/eric-fehr,2010-11,nhl,Eric Fehr,C/RW,FW,0,0.0,0
Shawn Thornton (RW),Boston Bruins,79,10,10,20,0.25,122,8,https://www.eliteprospects.com/player/11339/shawn-thornton,2010-11,nhl,Shawn Thornton,RW,FW,0,0.0,0
Tim Brent (C),Toronto Maple Leafs,79,8,12,20,0.25,33,-4,https://www.eliteprospects.com/player/9508/tim-brent,2010-11,nhl,Tim Brent,C,FW,0,0.0,0
Cody McCormick (C/W),Buffalo Sabres,81,8,12,20,0.25,142,2,https://www.eliteprospects.com/player/8975/cody-mccormick,2010-11,nhl,Cody McCormick,C/W,FW,0,0.0,0
Jay McClement (C/D),totals,80,7,13,20,0.25,30,-21,https://www.eliteprospects.com/player/9517/jay-mcclement,2010-11,nhl,Jay McClement,C/D,DEF,0,0.0,0
Samuel Påhlsson (C),Columbus Blue Jackets,82,7,13,20,0.24,30,-13,https://www.eliteprospects.com/player/732/samuel-pahlsson,2010-11,nhl,Samuel Påhlsson,C,FW,0,0.0,0
Alexander Burmistrov (C),Atlanta Thrashers,74,6,14,20,0.27,27,-12,https://www.eliteprospects.com/player/22927/alexander-burmistrov,2010-11,nhl,Alexander Burmistrov,C,FW,0,0.0,0
Kyle Okposo (RW/C),New York Islanders,38,5,15,20,0.53,40,3,https://www.eliteprospects.com/player/10458/kyle-okposo,2010-11,nhl,Kyle Okposo,RW/C,FW,0,0.0,0
Jan Hejda (D),Columbus Blue Jackets,77,5,15,20,0.26,28,-6,https://www.eliteprospects.com/player/8365/jan-hejda,2010-11,nhl,Jan Hejda,D,DEF,0,0.0,0
Carl Gunnarsson (D),Toronto Maple Leafs,68,4,16,20,0.29,14,-2,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2010-11,nhl,Carl Gunnarsson,D,DEF,0,0.0,0
Brad Stuart (D),Detroit Red Wings,67,3,17,20,0.30,40,4,https://www.eliteprospects.com/player/3669/brad-stuart,2010-11,nhl,Brad Stuart,D,DEF,0,0.0,0
Jean-Pierre Dumont (RW),Nashville Predators,70,10,9,19,0.27,16,2,https://www.eliteprospects.com/player/8783/jean-pierre-dumont,2010-11,nhl,Jean-Pierre Dumont,RW,FW,0,0.0,0
Chris Thorburn (RW),Atlanta Thrashers,82,9,10,19,0.23,77,-4,https://www.eliteprospects.com/player/8855/chris-thorburn,2010-11,nhl,Chris Thorburn,RW,FW,0,0.0,0
Jack Skille (RW/LW),totals,62,8,11,19,0.31,29,-9,https://www.eliteprospects.com/player/9217/jack-skille,2010-11,nhl,Jack Skille,RW/LW,FW,0,0.0,0
Brad Richardson (RW/C),Los Angeles Kings,68,7,12,19,0.28,47,-13,https://www.eliteprospects.com/player/10211/brad-richardson,2010-11,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Justin Abdelkader (LW/RW),Detroit Red Wings,74,7,12,19,0.26,61,15,https://www.eliteprospects.com/player/10460/justin-abdelkader,2010-11,nhl,Justin Abdelkader,LW/RW,FW,0,0.0,0
Rob Niedermayer (RW/C),Buffalo Sabres,71,5,14,19,0.27,22,-8,https://www.eliteprospects.com/player/8536/rob-niedermayer,2010-11,nhl,Rob Niedermayer,RW/C,FW,0,0.0,0
Zbynek Michalek (D),Pittsburgh Penguins,73,5,14,19,0.26,30,0,https://www.eliteprospects.com/player/8588/zbynek-michalek,2010-11,nhl,Zbynek Michalek,D,DEF,0,0.0,0
Grant Clitsome (D),Columbus Blue Jackets,31,4,15,19,0.61,16,2,https://www.eliteprospects.com/player/15053/grant-clitsome,2010-11,nhl,Grant Clitsome,D,DEF,0,0.0,0
Ron Hainsey (D),Atlanta Thrashers,82,3,16,19,0.23,24,3,https://www.eliteprospects.com/player/9037/ron-hainsey,2010-11,nhl,Ron Hainsey,D,DEF,0,0.0,0
David Clarkson (RW),New Jersey Devils,82,12,6,18,0.22,116,-20,https://www.eliteprospects.com/player/11018/david-clarkson,2010-11,nhl,David Clarkson,RW,FW,0,0.0,0
Drew Miller (LW/RW),Detroit Red Wings,67,10,8,18,0.27,13,-2,https://www.eliteprospects.com/player/11405/drew-miller,2010-11,nhl,Drew Miller,LW/RW,FW,0,0.0,0
Jordin Tootoo (RW),Nashville Predators,54,8,10,18,0.33,61,8,https://www.eliteprospects.com/player/9515/jordin-tootoo,2010-11,nhl,Jordin Tootoo,RW,FW,0,0.0,0
Tom Kostopoulos (RW/LW),totals,76,8,10,18,0.24,74,-4,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2010-11,nhl,Tom Kostopoulos,RW/LW,FW,0,0.0,0
Patrick Dwyer (RW),Carolina Hurricanes,80,8,10,18,0.23,12,-6,https://www.eliteprospects.com/player/10409/patrick-dwyer,2010-11,nhl,Patrick Dwyer,RW,FW,0,0.0,0
Adam Hall (RW),Tampa Bay Lightning,82,7,11,18,0.22,32,-12,https://www.eliteprospects.com/player/8724/adam-hall,2010-11,nhl,Adam Hall,RW,FW,0,0.0,0
Cal O'Reilly (C),Nashville Predators,38,6,12,18,0.47,2,4,https://www.eliteprospects.com/player/11360/cal-o-reilly,2010-11,nhl,Cal O'Reilly,C,FW,0,0.0,0
Jason Garrison (D),Florida Panthers,73,5,13,18,0.25,26,-2,https://www.eliteprospects.com/player/24173/jason-garrison,2010-11,nhl,Jason Garrison,D,DEF,0,0.0,0
Marc-Édouard Vlasic (D),San Jose Sharks,80,4,14,18,0.23,18,14,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2010-11,nhl,Marc-Édouard Vlasic,D,DEF,0,0.0,0
Ben Lovejoy (D),Pittsburgh Penguins,47,3,15,18,0.38,48,11,https://www.eliteprospects.com/player/13404/ben-lovejoy,2010-11,nhl,Ben Lovejoy,D,DEF,0,0.0,0
Kevin Klein (D),Nashville Predators,81,2,16,18,0.22,24,9,https://www.eliteprospects.com/player/9507/kevin-klein,2010-11,nhl,Kevin Klein,D,DEF,0,0.0,0
Anton Strålman (D),Columbus Blue Jackets,51,1,17,18,0.35,22,-11,https://www.eliteprospects.com/player/4152/anton-stralman,2010-11,nhl,Anton Strålman,D,DEF,0,0.0,0
Sean O'Donnell (D),Philadelphia Flyers,81,1,17,18,0.22,87,8,https://www.eliteprospects.com/player/8537/sean-o-donnell,2010-11,nhl,Sean O'Donnell,D,DEF,0,0.0,0
Nick Palmieri (RW),New Jersey Devils,43,9,8,17,0.40,6,9,https://www.eliteprospects.com/player/12525/nick-palmieri,2010-11,nhl,Nick Palmieri,RW,FW,0,0.0,0
Jeff Tambellini (LW/RW),Vancouver Canucks,62,9,8,17,0.27,18,10,https://www.eliteprospects.com/player/9509/jeff-tambellini,2010-11,nhl,Jeff Tambellini,LW/RW,FW,0,0.0,0
Mike Rupp (W/C),Pittsburgh Penguins,81,9,8,17,0.21,124,-4,https://www.eliteprospects.com/player/8922/mike-rupp,2010-11,nhl,Mike Rupp,W/C,FW,0,0.0,0
Yevgeni Dadonov (RW/LW),Florida Panthers,36,8,9,17,0.47,14,0,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,2010-11,nhl,Yevgeni Dadonov,RW/LW,FW,0,0.0,0
Ben Eager (LW),totals,68,7,10,17,0.25,120,4,https://www.eliteprospects.com/player/8825/ben-eager,2010-11,nhl,Ben Eager,LW,FW,Ben Eager,3.0,1
Lars Eller (C),Montréal Canadiens,77,7,10,17,0.22,48,-4,https://www.eliteprospects.com/player/5995/lars-eller,2010-11,nhl,Lars Eller,C,FW,0,0.0,0
Darroll Powe (C/W),Philadelphia Flyers,81,7,10,17,0.21,41,-6,https://www.eliteprospects.com/player/12407/darroll-powe,2010-11,nhl,Darroll Powe,C/W,FW,0,0.0,0
Rostislav Olesz (LW/RW),Florida Panthers,44,6,11,17,0.39,8,-1,https://www.eliteprospects.com/player/8652/rostislav-olesz,2010-11,nhl,Rostislav Olesz,LW/RW,FW,0,0.0,0
Philippe Dupuis (C/RW),Colorado Avalanche,74,6,11,17,0.23,40,-8,https://www.eliteprospects.com/player/11564/philippe-dupuis,2010-11,nhl,Philippe Dupuis,C/RW,FW,0,0.0,0
Zach Bogosian (D),Atlanta Thrashers,71,5,12,17,0.24,29,-27,https://www.eliteprospects.com/player/14440/zach-bogosian,2010-11,nhl,Zach Bogosian,D,DEF,0,0.0,0
François Beauchemin (D),totals,81,5,12,17,0.21,32,-8,https://www.eliteprospects.com/player/8529/francois-beauchemin,2010-11,nhl,François Beauchemin,D,DEF,0,0.0,0
Milan Jurcina (D),New York Islanders,46,4,13,17,0.37,30,-4,https://www.eliteprospects.com/player/8677/milan-jurcina,2010-11,nhl,Milan Jurcina,D,DEF,0,0.0,0
Mike Weber (D),Buffalo Sabres,58,4,13,17,0.29,69,13,https://www.eliteprospects.com/player/11231/mike-weber,2010-11,nhl,Mike Weber,D,DEF,0,0.0,0
Bryan Allen (D),totals,72,4,13,17,0.24,82,-1,https://www.eliteprospects.com/player/8767/bryan-allen,2010-11,nhl,Bryan Allen,D,DEF,0,0.0,0
Cory Sarich (D),Calgary Flames,76,4,13,17,0.22,75,11,https://www.eliteprospects.com/player/8867/cory-sarich,2010-11,nhl,Cory Sarich,D,DEF,0,0.0,0
Derek Dorsett (RW),Columbus Blue Jackets,76,4,13,17,0.22,184,-15,https://www.eliteprospects.com/player/11666/derek-dorsett,2010-11,nhl,Derek Dorsett,RW,FW,0,0.0,0
Peter Regin (C),Ottawa Senators,55,3,14,17,0.31,12,-4,https://www.eliteprospects.com/player/4104/peter-regin,2010-11,nhl,Peter Regin,C,FW,0,0.0,0
Nick Schultz (D),Minnesota Wild,74,3,14,17,0.23,38,-4,https://www.eliteprospects.com/player/8597/nick-schultz,2010-11,nhl,Nick Schultz,D,DEF,0,0.0,0
Robyn Regehr (D),Calgary Flames,79,2,15,17,0.22,58,2,https://www.eliteprospects.com/player/8913/robyn-regehr,2010-11,nhl,Robyn Regehr,D,DEF,0,0.0,0
Johnny Oduya (D),Atlanta Thrashers,82,2,15,17,0.21,22,-15,https://www.eliteprospects.com/player/1015/johnny-oduya,2010-11,nhl,Johnny Oduya,D,DEF,0,0.0,0
Brad Winchester (LW),totals,76,10,6,16,0.21,114,-18,https://www.eliteprospects.com/player/8830/brad-winchester,2010-11,nhl,Brad Winchester,LW,FW,0,0.0,0
Chuck Kobasew (RW),Minnesota Wild,63,9,7,16,0.25,19,-6,https://www.eliteprospects.com/player/9018/chuck-kobasew,2010-11,nhl,Chuck Kobasew,RW,FW,Chuck Kobasew,8.0,1
Eric Brewer (D),totals,76,9,7,16,0.21,81,6,https://www.eliteprospects.com/player/9095/eric-brewer,2010-11,nhl,Eric Brewer,D,DEF,0,0.0,0
Alexander Frolov (LW),New York Rangers,43,7,9,16,0.37,8,4,https://www.eliteprospects.com/player/8591/alexander-frolov,2010-11,nhl,Alexander Frolov,LW,FW,0,0.0,0
Fernando Pisani (RW),Chicago Blackhawks,60,7,9,16,0.27,10,0,https://www.eliteprospects.com/player/8601/fernando-pisani,2010-11,nhl,Fernando Pisani,RW,FW,0,0.0,0
Chris Conner (RW/LW),Pittsburgh Penguins,60,7,9,16,0.27,10,5,https://www.eliteprospects.com/player/10995/chris-conner,2010-11,nhl,Chris Conner,RW/LW,FW,0,0.0,0
Shawn Matthias (LW),Florida Panthers,51,6,10,16,0.31,16,0,https://www.eliteprospects.com/player/9345/shawn-matthias,2010-11,nhl,Shawn Matthias,LW,FW,0,0.0,0
Travis Moen (LW/RW),Montréal Canadiens,79,6,10,16,0.20,96,-4,https://www.eliteprospects.com/player/8535/travis-moen,2010-11,nhl,Travis Moen,LW/RW,FW,0,0.0,0
Chris Neil (RW),Ottawa Senators,80,6,10,16,0.20,210,-14,https://www.eliteprospects.com/player/8949/chris-neil,2010-11,nhl,Chris Neil,RW,FW,0,0.0,0
Marco Sturm (LW),totals,35,5,11,16,0.46,23,6,https://www.eliteprospects.com/player/8573/marco-sturm,2010-11,nhl,Marco Sturm,LW,FW,Marco Sturm,14.0,1
Alec Martinez (D),Los Angeles Kings,60,5,11,16,0.27,18,11,https://www.eliteprospects.com/player/12531/alec-martinez,2010-11,nhl,Alec Martinez,D,DEF,0,0.0,0
Mike Grier (RW),Buffalo Sabres,73,5,11,16,0.22,12,0,https://www.eliteprospects.com/player/9171/mike-grier,2010-11,nhl,Mike Grier,RW,FW,0,0.0,0
Derek Morris (D),Phoenix Coyotes,77,5,11,16,0.21,58,-2,https://www.eliteprospects.com/player/8963/derek-morris,2010-11,nhl,Derek Morris,D,DEF,0,0.0,0
Henrik Tallinder (D),New Jersey Devils,82,5,11,16,0.20,40,-6,https://www.eliteprospects.com/player/1955/henrik-tallinder,2010-11,nhl,Henrik Tallinder,D,DEF,0,0.0,0
Sami Lepistö (D),totals,70,4,12,16,0.23,55,10,https://www.eliteprospects.com/player/4127/sami-lepisto,2010-11,nhl,Sami Lepistö,D,DEF,0,0.0,0
Radek Martínek (D),New York Islanders,64,3,13,16,0.25,35,-5,https://www.eliteprospects.com/player/8694/radek-martinek,2010-11,nhl,Radek Martínek,D,DEF,0,0.0,0
Ryan Wilson (D),Colorado Avalanche,67,3,13,16,0.24,68,-8,https://www.eliteprospects.com/player/13843/ryan-wilson,2010-11,nhl,Ryan Wilson,D,DEF,Ryan Wilson,13.0,1
Johnny Boychuk (D),Boston Bruins,69,3,13,16,0.23,45,15,https://www.eliteprospects.com/player/9091/johnny-boychuk,2010-11,nhl,Johnny Boychuk,D,DEF,Johnny Boychuk,2.0,1
Filip Kuba (D),Ottawa Senators,64,2,14,16,0.25,16,-26,https://www.eliteprospects.com/player/8639/filip-kuba,2010-11,nhl,Filip Kuba,D,DEF,0,0.0,0
Braydon Coburn (D),Philadelphia Flyers,82,2,14,16,0.20,53,15,https://www.eliteprospects.com/player/9477/braydon-coburn,2010-11,nhl,Braydon Coburn,D,DEF,0,0.0,0
Tim Gleason (D),Carolina Hurricanes,82,2,14,16,0.20,85,-11,https://www.eliteprospects.com/player/9162/tim-gleason,2010-11,nhl,Tim Gleason,D,DEF,0,0.0,0
