player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Peter Holland (C),Toronto Maple Leafs,62,11,14,25,0.40,31,0,https://www.eliteprospects.com/player/24654/peter-holland,2014-15,nhl,Peter Holland,C,FW,Peter Holland,12.0,1
Travis Zajac (C),New Jersey Devils,74,11,14,25,0.34,29,-3,https://www.eliteprospects.com/player/10232/travis-zajac,2014-15,nhl,Travis Zajac,C,FW,0,0.0,0
Stephen Weiss (C),Detroit Red Wings,52,9,16,25,0.48,16,-2,https://www.eliteprospects.com/player/8817/stephen-weiss,2014-15,nhl,Stephen Weiss,C,FW,0,0.0,0
Jared Spurgeon (D),Minnesota Wild,66,9,16,25,0.38,6,3,https://www.eliteprospects.com/player/11611/jared-spurgeon,2014-15,nhl,Jared Spurgeon,D,DEF,0,0.0,0
Trevor Lewis (C/RW),Los Angeles Kings,73,9,16,25,0.34,14,8,https://www.eliteprospects.com/player/10461/trevor-lewis,2014-15,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Ryan Garbutt (W/C),Dallas Stars,67,8,17,25,0.37,55,-9,https://www.eliteprospects.com/player/39057/ryan-garbutt,2014-15,nhl,Ryan Garbutt,W/C,FW,0,0.0,0
Riley Nash (C),Carolina Hurricanes,68,8,17,25,0.37,12,-10,https://www.eliteprospects.com/player/12507/riley-nash,2014-15,nhl,Riley Nash,C,FW,0,0.0,0
Matt Cullen (C),Nashville Predators,62,7,18,25,0.40,16,8,https://www.eliteprospects.com/player/8754/matt-cullen,2014-15,nhl,Matt Cullen,C,FW,0,0.0,0
Derek Dorsett (RW),Vancouver Canucks,79,7,18,25,0.32,175,4,https://www.eliteprospects.com/player/11666/derek-dorsett,2014-15,nhl,Derek Dorsett,RW,FW,0,0.0,0
Jason Demers (D),totals,81,5,20,25,0.31,71,-3,https://www.eliteprospects.com/player/12154/jason-demers,2014-15,nhl,Jason Demers,D,DEF,0,0.0,0
Brandon Pirri (C/LW),Florida Panthers,49,22,2,24,0.49,14,6,https://www.eliteprospects.com/player/33898/brandon-pirri,2014-15,nhl,Brandon Pirri,C/LW,FW,0,0.0,0
Brian Boyle (C/LW),Tampa Bay Lightning,82,15,9,24,0.29,54,3,https://www.eliteprospects.com/player/11429/brian-boyle,2014-15,nhl,Brian Boyle,C/LW,FW,0,0.0,0
Melker Karlsson (RW/C),San Jose Sharks,53,13,11,24,0.45,20,-3,https://www.eliteprospects.com/player/10014/melker-karlsson,2014-15,nhl,Melker Karlsson,RW/C,FW,0,0.0,0
Josh Jooris (C/RW),Calgary Flames,60,12,12,24,0.40,16,1,https://www.eliteprospects.com/player/76087/josh-jooris,2014-15,nhl,Josh Jooris,C/RW,FW,0,0.0,0
Linden Vey (C),Vancouver Canucks,75,10,14,24,0.32,18,-3,https://www.eliteprospects.com/player/28422/linden-vey,2014-15,nhl,Linden Vey,C,FW,0,0.0,0
Martin Hanzal (C),Arizona Coyotes,37,8,16,24,0.65,31,-1,https://www.eliteprospects.com/player/9237/martin-hanzal,2014-15,nhl,Martin Hanzal,C,FW,0,0.0,0
Jordan Staal (C),Carolina Hurricanes,46,6,18,24,0.52,14,-6,https://www.eliteprospects.com/player/10157/jordan-staal,2014-15,nhl,Jordan Staal,C,FW,0,0.0,0
Jake Gardiner (D),Toronto Maple Leafs,79,4,20,24,0.30,24,-23,https://www.eliteprospects.com/player/18592/jake-gardiner,2014-15,nhl,Jake Gardiner,D,DEF,0,0.0,0
Adam Larsson (D),New Jersey Devils,64,3,21,24,0.38,34,2,https://www.eliteprospects.com/player/10713/adam-larsson,2014-15,nhl,Adam Larsson,D,DEF,0,0.0,0
Brayden McNabb (D),Los Angeles Kings,71,2,22,24,0.34,52,11,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2014-15,nhl,Brayden McNabb,D,DEF,0,0.0,0
Matt Calvert (LW/RW),Columbus Blue Jackets,56,13,10,23,0.41,28,1,https://www.eliteprospects.com/player/17025/matt-calvert,2014-15,nhl,Matt Calvert,LW/RW,FW,0,0.0,0
Erik Johnson (D),Colorado Avalanche,47,12,11,23,0.49,33,2,https://www.eliteprospects.com/player/9207/erik-johnson,2014-15,nhl,Erik Johnson,D,DEF,0,0.0,0
Mason Raymond (LW/RW),Calgary Flames,57,12,11,23,0.40,8,-8,https://www.eliteprospects.com/player/11354/mason-raymond,2014-15,nhl,Mason Raymond,LW/RW,FW,0,0.0,0
François Beauchemin (D),Anaheim Ducks,64,11,12,23,0.36,48,17,https://www.eliteprospects.com/player/8529/francois-beauchemin,2014-15,nhl,François Beauchemin,D,DEF,0,0.0,0
Marco Scandella (D),Minnesota Wild,64,11,12,23,0.36,56,8,https://www.eliteprospects.com/player/17520/marco-scandella,2014-15,nhl,Marco Scandella,D,DEF,0,0.0,0
Adam Lowry (C),Winnipeg Jets,80,11,12,23,0.29,46,1,https://www.eliteprospects.com/player/45633/adam-lowry,2014-15,nhl,Adam Lowry,C,FW,0,0.0,0
J.T. Miller (C/W),New York Rangers,58,10,13,23,0.40,23,5,https://www.eliteprospects.com/player/38624/j.t.-miller,2014-15,nhl,J.T. Miller,C/W,FW,0,0.0,0
Erik Condra (RW/LW),Ottawa Senators,68,9,14,23,0.34,30,13,https://www.eliteprospects.com/player/11419/erik-condra,2014-15,nhl,Erik Condra,RW/LW,FW,0,0.0,0
Jiri Sekac (LW),totals,69,9,14,23,0.33,22,0,https://www.eliteprospects.com/player/41014/jiri-sekac,2014-15,nhl,Jiri Sekac,LW,FW,0,0.0,0
Marc-Édouard Vlasic (D),San Jose Sharks,70,9,14,23,0.33,23,12,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2014-15,nhl,Marc-Édouard Vlasic,D,DEF,0,0.0,0
Dave Bolland (C/RW),Florida Panthers,53,6,17,23,0.43,48,4,https://www.eliteprospects.com/player/9193/dave-bolland,2014-15,nhl,Dave Bolland,C/RW,FW,0,0.0,0
Tobias Enström (D),Winnipeg Jets,60,4,19,23,0.38,36,13,https://www.eliteprospects.com/player/594/tobias-enstrom,2014-15,nhl,Tobias Enström,D,DEF,0,0.0,0
Andrej Sekera (D),totals,73,3,20,23,0.32,14,-3,https://www.eliteprospects.com/player/9249/andrej-sekera,2014-15,nhl,Andrej Sekera,D,DEF,0,0.0,0
Simon Després (D),totals,75,3,20,23,0.31,86,11,https://www.eliteprospects.com/player/30902/simon-despres,2014-15,nhl,Simon Després,D,DEF,0,0.0,0
Dan Hamhuis (D),Vancouver Canucks,59,1,22,23,0.39,44,0,https://www.eliteprospects.com/player/9040/dan-hamhuis,2014-15,nhl,Dan Hamhuis,D,DEF,Dan Hamhuis,21.0,1
Justin Braun (D),San Jose Sharks,70,1,22,23,0.33,48,8,https://www.eliteprospects.com/player/15033/justin-braun,2014-15,nhl,Justin Braun,D,DEF,0,0.0,0
Evander Kane (LW),totals,37,10,12,22,0.59,56,-1,https://www.eliteprospects.com/player/14657/evander-kane,2014-15,nhl,Evander Kane,LW,FW,0,0.0,0
André Burakovsky (LW/RW),Washington Capitals,53,9,13,22,0.42,10,12,https://www.eliteprospects.com/player/38705/andre-burakovsky,2014-15,nhl,André Burakovsky,LW/RW,FW,0,0.0,0
Pierre-Alexandre Parenteau (RW),Montréal Canadiens,56,8,14,22,0.39,30,0,https://www.eliteprospects.com/player/9520/pierre-alexandre-parenteau,2014-15,nhl,Pierre-Alexandre Parenteau,RW,FW,0,0.0,0
Johan Franzén (LW),Detroit Red Wings,33,7,15,22,0.67,30,-12,https://www.eliteprospects.com/player/158/johan-franzen,2014-15,nhl,Johan Franzén,LW,FW,0,0.0,0
Vincent Trocheck (C),Florida Panthers,50,7,15,22,0.44,24,9,https://www.eliteprospects.com/player/45560/vincent-trocheck,2014-15,nhl,Vincent Trocheck,C,FW,0,0.0,0
Jacob Trouba (D),Winnipeg Jets,65,7,15,22,0.34,46,2,https://www.eliteprospects.com/player/90349/jacob-trouba,2014-15,nhl,Jacob Trouba,D,DEF,0,0.0,0
Jeff Petry (D),totals,78,7,15,22,0.28,42,-28,https://www.eliteprospects.com/player/12265/jeff-petry,2014-15,nhl,Jeff Petry,D,DEF,0,0.0,0
Alec Martinez (D),Los Angeles Kings,56,6,16,22,0.39,10,9,https://www.eliteprospects.com/player/12531/alec-martinez,2014-15,nhl,Alec Martinez,D,DEF,0,0.0,0
Dmitri Kulikov (D),Florida Panthers,73,3,19,22,0.30,48,0,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2014-15,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Andy Greene (D),New Jersey Devils,82,3,19,22,0.27,20,1,https://www.eliteprospects.com/player/9169/andy-greene,2014-15,nhl,Andy Greene,D,DEF,0,0.0,0
John-Michael Liles (D),Carolina Hurricanes,57,2,20,22,0.39,14,-9,https://www.eliteprospects.com/player/8734/john-michael-liles,2014-15,nhl,John-Michael Liles,D,DEF,0,0.0,0
Thomas Hickey (D),New York Islanders,81,2,20,22,0.27,26,-12,https://www.eliteprospects.com/player/11617/thomas-hickey,2014-15,nhl,Thomas Hickey,D,DEF,0,0.0,0
Tobias Rieder (W/C),Arizona Coyotes,72,13,8,21,0.29,14,-19,https://www.eliteprospects.com/player/34851/tobias-rieder,2014-15,nhl,Tobias Rieder,W/C,FW,0,0.0,0
Yannick Weber (D),Vancouver Canucks,65,11,10,21,0.32,30,4,https://www.eliteprospects.com/player/10615/yannick-weber,2014-15,nhl,Yannick Weber,D,DEF,0,0.0,0
Joffrey Lupul (RW),Toronto Maple Leafs,55,10,11,21,0.38,26,-10,https://www.eliteprospects.com/player/9001/joffrey-lupul,2014-15,nhl,Joffrey Lupul,RW,FW,0,0.0,0
Kevin Connauton (D),totals,62,9,12,21,0.34,35,5,https://www.eliteprospects.com/player/38032/kevin-connauton,2014-15,nhl,Kevin Connauton,D,DEF,0,0.0,0
Marko Dano (LW/C),Columbus Blue Jackets,35,8,13,21,0.60,14,12,https://www.eliteprospects.com/player/94946/marko-dano,2014-15,nhl,Marko Dano,LW/C,FW,0,0.0,0
Brad Richardson (RW/C),Vancouver Canucks,45,8,13,21,0.47,34,0,https://www.eliteprospects.com/player/10211/brad-richardson,2014-15,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Jay McClement (C/D),Carolina Hurricanes,82,7,14,21,0.26,17,-7,https://www.eliteprospects.com/player/9517/jay-mcclement,2014-15,nhl,Jay McClement,C/D,DEF,0,0.0,0
Chris Tierney (C),San Jose Sharks,43,6,15,21,0.49,6,3,https://www.eliteprospects.com/player/92677/chris-tierney,2014-15,nhl,Chris Tierney,C,FW,0,0.0,0
Lauri Korpikoski (LW/RW),Arizona Coyotes,69,6,15,21,0.30,12,-27,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2014-15,nhl,Lauri Korpikoski,LW/RW,FW,Lauri Korpikoski,8.0,1
Cody Ceci (D),Ottawa Senators,81,5,16,21,0.26,6,-4,https://www.eliteprospects.com/player/45584/cody-ceci,2014-15,nhl,Cody Ceci,D,DEF,0,0.0,0
Karl Alzner (D),Washington Capitals,82,5,16,21,0.26,20,14,https://www.eliteprospects.com/player/10429/karl-alzner,2014-15,nhl,Karl Alzner,D,DEF,0,0.0,0
Chris Terry (LW),Carolina Hurricanes,57,11,9,20,0.35,14,-4,https://www.eliteprospects.com/player/14370/chris-terry,2014-15,nhl,Chris Terry,LW,FW,0,0.0,0
Jay Beagle (C/RW),Washington Capitals,62,10,10,20,0.32,20,6,https://www.eliteprospects.com/player/14825/jay-beagle,2014-15,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Dan Boyle (D),New York Rangers,65,9,11,20,0.31,20,18,https://www.eliteprospects.com/player/5369/dan-boyle,2014-15,nhl,Dan Boyle,D,DEF,0,0.0,0
Kyle Brodziak (C),Minnesota Wild,73,9,11,20,0.27,47,-6,https://www.eliteprospects.com/player/9097/kyle-brodziak,2014-15,nhl,Kyle Brodziak,C,FW,0,0.0,0
Vincent Lecavalier (C),Philadelphia Flyers,57,8,12,20,0.35,36,-7,https://www.eliteprospects.com/player/3667/vincent-lecavalier,2014-15,nhl,Vincent Lecavalier,C,FW,0,0.0,0
Marcus Foligno (LW/RW),Buffalo Sabres,57,8,12,20,0.35,50,-5,https://www.eliteprospects.com/player/18601/marcus-foligno,2014-15,nhl,Marcus Foligno,LW/RW,FW,0,0.0,0
Zdeno Chára (D),Boston Bruins,63,8,12,20,0.32,42,0,https://www.eliteprospects.com/player/4530/zdeno-chara,2014-15,nhl,Zdeno Chára,D,DEF,0,0.0,0
Rasmus Ristolainen (D),Buffalo Sabres,78,8,12,20,0.26,26,-32,https://www.eliteprospects.com/player/43497/rasmus-ristolainen,2014-15,nhl,Rasmus Ristolainen,D,DEF,0,0.0,0
Andrej Nestrasil (RW/C),totals,54,7,13,20,0.37,8,-1,https://www.eliteprospects.com/player/19353/andrej-nestrasil,2014-15,nhl,Andrej Nestrasil,RW/C,FW,0,0.0,0
Brooks Laich (C/LW),Washington Capitals,66,7,13,20,0.30,24,-2,https://www.eliteprospects.com/player/9518/brooks-laich,2014-15,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Anton Lander (C),Edmonton Oilers,38,6,14,20,0.53,14,-12,https://www.eliteprospects.com/player/6016/anton-lander,2014-15,nhl,Anton Lander,C,FW,0,0.0,0
Devante Smith-Pelly (RW),totals,74,6,14,20,0.27,24,-1,https://www.eliteprospects.com/player/32728/devante-smith-pelly,2014-15,nhl,Devante Smith-Pelly,RW,FW,0,0.0,0
Lubomir Visnovsky (D),New York Islanders,53,5,15,20,0.38,8,-3,https://www.eliteprospects.com/player/8592/lubomir-visnovsky,2014-15,nhl,Lubomir Visnovsky,D,DEF,0,0.0,0
Zach Redmond (D),Colorado Avalanche,59,5,15,20,0.34,24,-1,https://www.eliteprospects.com/player/12189/zach-redmond,2014-15,nhl,Zach Redmond,D,DEF,0,0.0,0
Marc Staal (D),New York Rangers,80,5,15,20,0.25,42,18,https://www.eliteprospects.com/player/9183/marc-staal,2014-15,nhl,Marc Staal,D,DEF,0,0.0,0
Alexander Wennberg (C),Columbus Blue Jackets,68,4,16,20,0.29,22,-19,https://www.eliteprospects.com/player/37041/alexander-wennberg,2014-15,nhl,Alexander Wennberg,C,FW,Alexander Wennberg,5.0,1
Dan Girardi (D),New York Rangers,82,4,16,20,0.24,22,12,https://www.eliteprospects.com/player/11025/dan-girardi,2014-15,nhl,Dan Girardi,D,DEF,0,0.0,0
Zach Bogosian (D),totals,62,3,17,20,0.32,78,-6,https://www.eliteprospects.com/player/14440/zach-bogosian,2014-15,nhl,Zach Bogosian,D,DEF,0,0.0,0
Paul Martin (D),Pittsburgh Penguins,74,3,17,20,0.27,20,17,https://www.eliteprospects.com/player/8778/paul-martin,2014-15,nhl,Paul Martin,D,DEF,0,0.0,0
Oscar Klefbom (D),Edmonton Oilers,60,2,18,20,0.33,4,-21,https://www.eliteprospects.com/player/16804/oscar-klefbom,2014-15,nhl,Oscar Klefbom,D,DEF,0,0.0,0
Christopher Tanev (D),Vancouver Canucks,70,2,18,20,0.29,12,8,https://www.eliteprospects.com/player/39601/christopher-tanev,2014-15,nhl,Christopher Tanev,D,DEF,0,0.0,0
Cédric Paquette (C),Tampa Bay Lightning,64,12,7,19,0.30,51,4,https://www.eliteprospects.com/player/128521/cedric-paquette,2014-15,nhl,Cédric Paquette,C,FW,0,0.0,0
Jean-Gabriel Pageau (C),Ottawa Senators,50,10,9,19,0.38,9,4,https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,2014-15,nhl,Jean-Gabriel Pageau,C,FW,0,0.0,0
Mikhail Grabovski (C),New York Islanders,51,9,10,19,0.37,8,3,https://www.eliteprospects.com/player/9351/mikhail-grabovski,2014-15,nhl,Mikhail Grabovski,C,FW,0,0.0,0
Sean Bergenheim (LW/RW),totals,56,9,10,19,0.34,40,-2,https://www.eliteprospects.com/player/2708/sean-bergenheim,2014-15,nhl,Sean Bergenheim,LW/RW,FW,0,0.0,0
Matt Irwin (D),San Jose Sharks,53,8,11,19,0.36,18,3,https://www.eliteprospects.com/player/18745/matt-irwin,2014-15,nhl,Matt Irwin,D,DEF,0,0.0,0
Jason Chimera (LW/RW),Washington Capitals,77,7,12,19,0.25,51,-1,https://www.eliteprospects.com/player/8762/jason-chimera,2014-15,nhl,Jason Chimera,LW/RW,FW,0,0.0,0
Michael Ryder (RW),New Jersey Devils,47,6,13,19,0.40,30,-1,https://www.eliteprospects.com/player/4487/michael-ryder,2014-15,nhl,Michael Ryder,RW,FW,0,0.0,0
Paul Byron (LW/C),Calgary Flames,57,6,13,19,0.33,8,-2,https://www.eliteprospects.com/player/15036/paul-byron,2014-15,nhl,Paul Byron,LW/C,FW,0,0.0,0
Alexander Syomin (RW/LW),Carolina Hurricanes,57,6,13,19,0.33,32,-10,https://www.eliteprospects.com/player/8633/alexander-syomin,2014-15,nhl,Alexander Syomin,RW/LW,FW,0,0.0,0
Éric Gélinas (D),New Jersey Devils,61,6,13,19,0.31,42,-2,https://www.eliteprospects.com/player/37536/eric-gelinas,2014-15,nhl,Éric Gélinas,D,DEF,0,0.0,0
Niklas Hjalmarsson (D),Chicago Blackhawks,82,3,16,19,0.23,44,25,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2014-15,nhl,Niklas Hjalmarsson,D,DEF,0,0.0,0
Brooks Orpik (D),Washington Capitals,78,0,19,19,0.24,66,5,https://www.eliteprospects.com/player/8939/brooks-orpik,2014-15,nhl,Brooks Orpik,D,DEF,0,0.0,0
Dmitrij Jaskin (RW),St. Louis Blues,54,13,5,18,0.33,16,7,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2014-15,nhl,Dmitrij Jaskin,RW,FW,0,0.0,0
Luke Glendening (C/RW),Detroit Red Wings,82,12,6,18,0.22,34,5,https://www.eliteprospects.com/player/38233/luke-glendening,2014-15,nhl,Luke Glendening,C/RW,FW,0,0.0,0
Casey Cizikas (C),New York Islanders,70,9,9,18,0.26,24,-2,https://www.eliteprospects.com/player/14960/casey-cizikas,2014-15,nhl,Casey Cizikas,C,FW,0,0.0,0
Ryan Spooner (C/LW),Boston Bruins,29,8,10,18,0.62,2,2,https://www.eliteprospects.com/player/23117/ryan-spooner,2014-15,nhl,Ryan Spooner,C/LW,FW,0,0.0,0
Markus Granlund (C/LW),Calgary Flames,48,8,10,18,0.38,16,-4,https://www.eliteprospects.com/player/19426/markus-granlund,2014-15,nhl,Markus Granlund,C/LW,FW,0,0.0,0
James Sheppard (C/LW),totals,71,7,11,18,0.25,37,-4,https://www.eliteprospects.com/player/11121/james-sheppard,2014-15,nhl,James Sheppard,C/LW,FW,0,0.0,0
Calle Järnkrok (C/W),Nashville Predators,74,7,11,18,0.24,18,2,https://www.eliteprospects.com/player/6020/calle-jarnkrok,2014-15,nhl,Calle Järnkrok,C/W,FW,0,0.0,0
Mattias Ekholm (D),Nashville Predators,80,7,11,18,0.23,52,12,https://www.eliteprospects.com/player/8373/mattias-ekholm,2014-15,nhl,Mattias Ekholm,D,DEF,0,0.0,0
Nate Thompson (C),Anaheim Ducks,80,5,13,18,0.23,39,0,https://www.eliteprospects.com/player/10261/nate-thompson,2014-15,nhl,Nate Thompson,C,FW,0,0.0,0
Maxime Talbot (C/W),totals,81,5,13,18,0.22,29,-1,https://www.eliteprospects.com/player/9511/maxime-talbot,2014-15,nhl,Maxime Talbot,C/W,FW,0,0.0,0
Matt Carle (D),Tampa Bay Lightning,59,4,14,18,0.31,26,12,https://www.eliteprospects.com/player/9108/matt-carle,2014-15,nhl,Matt Carle,D,DEF,0,0.0,0
Brandon Prust (LW/RW),Montréal Canadiens,82,4,14,18,0.22,134,6,https://www.eliteprospects.com/player/8920/brandon-prust,2014-15,nhl,Brandon Prust,LW/RW,FW,0,0.0,0
Tomas Jurco (LW/RW),Detroit Red Wings,63,3,15,18,0.29,14,6,https://www.eliteprospects.com/player/34751/tomas-jurco,2014-15,nhl,Tomas Jurco,LW/RW,FW,0,0.0,0
Kyle Quincey (D),Detroit Red Wings,73,3,15,18,0.25,77,10,https://www.eliteprospects.com/player/10366/kyle-quincey,2014-15,nhl,Kyle Quincey,D,DEF,Kyle Quincey,4.0,1
Michael Stone (D),Arizona Coyotes,81,3,15,18,0.22,60,-24,https://www.eliteprospects.com/player/11708/michael-stone,2014-15,nhl,Michael Stone,D,DEF,0,0.0,0
Brett Connolly (RW),totals,55,12,5,17,0.31,48,3,https://www.eliteprospects.com/player/23297/brett-connolly,2014-15,nhl,Brett Connolly,RW,FW,0,0.0,0
Richard Pánik (RW/LW),Toronto Maple Leafs,76,11,6,17,0.22,49,-8,https://www.eliteprospects.com/player/11849/richard-panik,2014-15,nhl,Richard Pánik,RW/LW,FW,0,0.0,0
Boone Jenner (C),Columbus Blue Jackets,31,9,8,17,0.55,12,-5,https://www.eliteprospects.com/player/45587/boone-jenner,2014-15,nhl,Boone Jenner,C,FW,0,0.0,0
Matt Stajan (C),Calgary Flames,59,7,10,17,0.29,28,7,https://www.eliteprospects.com/player/8889/matt-stajan,2014-15,nhl,Matt Stajan,C,FW,0,0.0,0
Marcus Krüger (C),Chicago Blackhawks,81,7,10,17,0.21,32,-5,https://www.eliteprospects.com/player/8311/marcus-kruger,2014-15,nhl,Marcus Krüger,C,FW,0,0.0,0
Jarret Stoll (C),Los Angeles Kings,73,6,11,17,0.23,58,3,https://www.eliteprospects.com/player/8895/jarret-stoll,2014-15,nhl,Jarret Stoll,C,FW,0,0.0,0
Damon Severson (D),New Jersey Devils,51,5,12,17,0.33,22,-13,https://www.eliteprospects.com/player/55867/damon-severson,2014-15,nhl,Damon Severson,D,DEF,0,0.0,0
Brian Flynn (C/W),totals,63,5,12,17,0.27,8,-5,https://www.eliteprospects.com/player/33228/brian-flynn,2014-15,nhl,Brian Flynn,C/W,FW,0,0.0,0
Ian Cole (D),totals,74,5,12,17,0.23,51,14,https://www.eliteprospects.com/player/11456/ian-cole,2014-15,nhl,Ian Cole,D,DEF,0,0.0,0
Tom Wilson (RW),Washington Capitals,67,4,13,17,0.25,172,-1,https://www.eliteprospects.com/player/98663/tom-wilson,2014-15,nhl,Tom Wilson,RW,FW,0,0.0,0
Jonas Brodin (D),Minnesota Wild,71,3,14,17,0.24,8,21,https://www.eliteprospects.com/player/19980/jonas-brodin,2014-15,nhl,Jonas Brodin,D,DEF,0,0.0,0
Tanner Pearson (LW),Los Angeles Kings,42,12,4,16,0.38,14,14,https://www.eliteprospects.com/player/75951/tanner-pearson,2014-15,nhl,Tanner Pearson,LW,FW,0,0.0,0
Zack Kassian (RW),Vancouver Canucks,42,10,6,16,0.38,81,-5,https://www.eliteprospects.com/player/15390/zack-kassian,2014-15,nhl,Zack Kassian,RW,FW,0,0.0,0
Vladislav Namestnikov (C/LW),Tampa Bay Lightning,43,9,7,16,0.37,13,1,https://www.eliteprospects.com/player/39029/vladislav-namestnikov,2014-15,nhl,Vladislav Namestnikov,C/LW,FW,0,0.0,0
Matt Dumba (D),Minnesota Wild,58,8,8,16,0.28,23,13,https://www.eliteprospects.com/player/53542/matt-dumba,2014-15,nhl,Matt Dumba,D,DEF,0,0.0,0
Taylor Beck (LW/RW),Nashville Predators,62,8,8,16,0.26,18,-4,https://www.eliteprospects.com/player/24653/taylor-beck,2014-15,nhl,Taylor Beck,LW/RW,FW,0,0.0,0
Matt Hendricks (LW/C),Edmonton Oilers,71,8,8,16,0.23,76,-14,https://www.eliteprospects.com/player/11554/matt-hendricks,2014-15,nhl,Matt Hendricks,LW/C,FW,0,0.0,0
Cal Clutterbuck (RW),New York Islanders,76,7,9,16,0.21,60,1,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2014-15,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
Johan Larsson (C/LW),Buffalo Sabres,39,6,10,16,0.41,12,0,https://www.eliteprospects.com/player/9009/johan-larsson,2014-15,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Mike Richards (C),Los Angeles Kings,53,5,11,16,0.30,39,-10,https://www.eliteprospects.com/player/8816/mike-richards,2014-15,nhl,Mike Richards,C,FW,0,0.0,0
Jordie Benn (D),Dallas Stars,73,2,14,16,0.22,34,-5,https://www.eliteprospects.com/player/19742/jordie-benn,2014-15,nhl,Jordie Benn,D,DEF,0,0.0,0
David Clarkson (RW),totals,61,10,5,15,0.25,106,-12,https://www.eliteprospects.com/player/11018/david-clarkson,2014-15,nhl,David Clarkson,RW,FW,0,0.0,0
Jordin Tootoo (RW),New Jersey Devils,68,10,5,15,0.22,72,1,https://www.eliteprospects.com/player/9515/jordin-tootoo,2014-15,nhl,Jordin Tootoo,RW,FW,0,0.0,0
R.J. Umberger (C/W),Philadelphia Flyers,67,9,6,15,0.22,19,-9,https://www.eliteprospects.com/player/8820/r.j.-umberger,2014-15,nhl,R.J. Umberger,C/W,FW,0,0.0,0
Chris VandeVelde (C/LW),Philadelphia Flyers,72,9,6,15,0.21,28,-6,https://www.eliteprospects.com/player/14870/chris-vandevelde,2014-15,nhl,Chris VandeVelde,C/LW,FW,0,0.0,0
Scottie Upshall (LW/RW),Florida Panthers,63,8,7,15,0.24,28,-8,https://www.eliteprospects.com/player/9512/scottie-upshall,2014-15,nhl,Scottie Upshall,LW/RW,FW,0,0.0,0
Brad Malone (C/LW),Carolina Hurricanes,65,7,8,15,0.23,74,-8,https://www.eliteprospects.com/player/12188/brad-malone,2014-15,nhl,Brad Malone,C/LW,FW,0,0.0,0
Curtis Lazar (C/RW),Ottawa Senators,67,6,9,15,0.22,14,1,https://www.eliteprospects.com/player/81116/curtis-lazar,2014-15,nhl,Curtis Lazar,C/RW,FW,Curtis Lazar,3.0,1
Kyle Clifford (LW),Los Angeles Kings,80,6,9,15,0.19,87,5,https://www.eliteprospects.com/player/15480/kyle-clifford,2014-15,nhl,Kyle Clifford,LW,FW,0,0.0,0
Nicolas Deslauriers (LW/D),Buffalo Sabres,82,5,10,15,0.18,71,-24,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2014-15,nhl,Nicolas Deslauriers,LW/D,DEF,0,0.0,0
Nikita Zadorov (D),Buffalo Sabres,60,3,12,15,0.25,51,-10,https://www.eliteprospects.com/player/108648/nikita-zadorov,2014-15,nhl,Nikita Zadorov,D,DEF,Nikita Zadorov,1.0,1
Fyodor Tyutin (D),Columbus Blue Jackets,67,3,12,15,0.22,40,8,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2014-15,nhl,Fyodor Tyutin,D,DEF,0,0.0,0
Jonathan Ericsson (D),Detroit Red Wings,82,3,12,15,0.18,70,-5,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2014-15,nhl,Jonathan Ericsson,D,DEF,0,0.0,0
Nate Guenin (D),Colorado Avalanche,76,2,13,15,0.20,32,-1,https://www.eliteprospects.com/player/10810/nate-guenin,2014-15,nhl,Nate Guenin,D,DEF,0,0.0,0
Nick Schultz (D),Philadelphia Flyers,80,2,13,15,0.19,47,2,https://www.eliteprospects.com/player/8597/nick-schultz,2014-15,nhl,Nick Schultz,D,DEF,0,0.0,0
Barret Jackman (D),St. Louis Blues,80,2,13,15,0.19,47,3,https://www.eliteprospects.com/player/9025/barret-jackman,2014-15,nhl,Barret Jackman,D,DEF,0,0.0,0
Matt Martin (LW),New York Islanders,78,8,6,14,0.18,114,-4,https://www.eliteprospects.com/player/19225/matt-martin,2014-15,nhl,Matt Martin,LW,FW,0,0.0,0
Andrej Meszaros (D),Buffalo Sabres,60,7,7,14,0.23,36,-13,https://www.eliteprospects.com/player/8664/andrej-meszaros,2014-15,nhl,Andrej Meszaros,D,DEF,0,0.0,0
