player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Henrik Sedin (C),Vancouver Canucks,82,29,83,112,1.37,48,35,https://www.eliteprospects.com/player/738/henrik-sedin,2009-10,nhl,Henrik Sedin,C,FW,0,0.0,0
Sidney Crosby (C),Pittsburgh Penguins,81,51,58,109,1.35,71,15,https://www.eliteprospects.com/player/6146/sidney-crosby,2009-10,nhl,Sidney Crosby,C,FW,Sidney Crosby,41.0,1
Alexander Ovechkin (LW),Washington Capitals,72,50,59,109,1.51,89,45,https://www.eliteprospects.com/player/4230/alexander-ovechkin,2009-10,nhl,Alexander Ovechkin,LW,FW,0,0.0,0
Nicklas Bäckström (C),Washington Capitals,82,33,68,101,1.23,50,37,https://www.eliteprospects.com/player/3682/nicklas-backstrom,2009-10,nhl,Nicklas Bäckström,C,FW,0,0.0,0
Steven Stamkos (C/W),Tampa Bay Lightning,82,51,44,95,1.16,38,-2,https://www.eliteprospects.com/player/11113/steven-stamkos,2009-10,nhl,Steven Stamkos,C/W,FW,0,0.0,0
Martin St-Louis (RW),Tampa Bay Lightning,82,29,65,94,1.15,12,-8,https://www.eliteprospects.com/player/8772/martin-st-louis,2009-10,nhl,Martin St-Louis,RW,FW,0,0.0,0
Brad Richards (C),Dallas Stars,80,24,67,91,1.14,14,-12,https://www.eliteprospects.com/player/4723/brad-richards,2009-10,nhl,Brad Richards,C,FW,0,0.0,0
Joe Thornton (C),San Jose Sharks,79,20,69,89,1.13,54,17,https://www.eliteprospects.com/player/3670/joe-thornton,2009-10,nhl,Joe Thornton,C,FW,0,0.0,0
Patrick Kane (RW),Chicago Blackhawks,82,30,58,88,1.07,20,16,https://www.eliteprospects.com/player/9326/patrick-kane,2009-10,nhl,Patrick Kane,RW,FW,0,0.0,0
Marián Gáborík (RW/LW),New York Rangers,76,42,44,86,1.13,37,15,https://www.eliteprospects.com/player/3665/marian-gaborik,2009-10,nhl,Marián Gáborík,RW/LW,FW,0,0.0,0
Ilya Kovalchuk (LW/RW),totals,76,41,44,85,1.12,53,10,https://www.eliteprospects.com/player/3660/ilya-kovalchuk,2009-10,nhl,Ilya Kovalchuk,LW/RW,FW,0,0.0,0
Daniel Sedin (LW),Vancouver Canucks,63,29,56,85,1.35,28,36,https://www.eliteprospects.com/player/737/daniel-sedin,2009-10,nhl,Daniel Sedin,LW,FW,0,0.0,0
Alexander Syomin (RW/LW),Washington Capitals,73,40,44,84,1.15,66,36,https://www.eliteprospects.com/player/8633/alexander-syomin,2009-10,nhl,Alexander Syomin,RW/LW,FW,0,0.0,0
Patrick Marleau (LW),San Jose Sharks,82,44,39,83,1.01,22,21,https://www.eliteprospects.com/player/3671/patrick-marleau,2009-10,nhl,Patrick Marleau,LW,FW,0,0.0,0
Dany Heatley (LW/RW),San Jose Sharks,82,39,43,82,1.00,54,14,https://www.eliteprospects.com/player/3664/dany-heatley,2009-10,nhl,Dany Heatley,LW/RW,FW,0,0.0,0
Zach Parise (LW/RW),New Jersey Devils,81,38,44,82,1.01,32,24,https://www.eliteprospects.com/player/8903/zach-parise,2009-10,nhl,Zach Parise,LW/RW,FW,0,0.0,0
Anze Kopitar (C),Los Angeles Kings,82,34,47,81,0.99,16,6,https://www.eliteprospects.com/player/4233/anze-kopitar,2009-10,nhl,Anze Kopitar,C,FW,0,0.0,0
Paul Stastny (C),Colorado Avalanche,81,20,59,79,0.98,50,2,https://www.eliteprospects.com/player/10212/paul-stastny,2009-10,nhl,Paul Stastny,C,FW,0,0.0,0
Yevgeni Malkin (C),Pittsburgh Penguins,67,28,49,77,1.15,100,-6,https://www.eliteprospects.com/player/4231/yevgeni-malkin,2009-10,nhl,Yevgeni Malkin,C,FW,0,0.0,0
Corey Perry (RW),Anaheim Ducks,82,27,49,76,0.93,111,0,https://www.eliteprospects.com/player/8541/corey-perry,2009-10,nhl,Corey Perry,RW,FW,0,0.0,0
Mike Green (D),Washington Capitals,75,19,57,76,1.01,54,39,https://www.eliteprospects.com/player/9476/mike-green,2009-10,nhl,Mike Green,D,DEF,0,0.0,0
Ryan Kesler (C),Vancouver Canucks,82,25,50,75,0.91,104,1,https://www.eliteprospects.com/player/9014/ryan-kesler,2009-10,nhl,Ryan Kesler,C,FW,0,0.0,0
Loui Eriksson (LW/RW),Dallas Stars,82,29,42,71,0.87,26,-4,https://www.eliteprospects.com/player/683/loui-eriksson,2009-10,nhl,Loui Eriksson,LW/RW,FW,0,0.0,0
Mikko Koivu (C),Minnesota Wild,80,22,49,71,0.89,50,-2,https://www.eliteprospects.com/player/2696/mikko-koivu,2009-10,nhl,Mikko Koivu,C,FW,0,0.0,0
Daniel Alfredsson (RW),Ottawa Senators,70,20,51,71,1.01,22,8,https://www.eliteprospects.com/player/702/daniel-alfredsson,2009-10,nhl,Daniel Alfredsson,RW,FW,0,0.0,0
Eric Staal (C),Carolina Hurricanes,70,29,41,70,1.00,68,4,https://www.eliteprospects.com/player/3656/eric-staal,2009-10,nhl,Eric Staal,C,FW,0,0.0,0
Pavel Datsyuk (C),Detroit Red Wings,80,27,43,70,0.88,18,17,https://www.eliteprospects.com/player/8615/pavel-datsyuk,2009-10,nhl,Pavel Datsyuk,C,FW,0,0.0,0
Tomas Plekanec (C),Montréal Canadiens,82,25,45,70,0.85,50,5,https://www.eliteprospects.com/player/8668/tomas-plekanec,2009-10,nhl,Tomas Plekanec,C,FW,0,0.0,0
Vincent Lecavalier (C),Tampa Bay Lightning,82,24,46,70,0.85,63,-16,https://www.eliteprospects.com/player/3667/vincent-lecavalier,2009-10,nhl,Vincent Lecavalier,C,FW,0,0.0,0
Henrik Zetterberg (C),Detroit Red Wings,74,23,47,70,0.95,26,12,https://www.eliteprospects.com/player/285/henrik-zetterberg,2009-10,nhl,Henrik Zetterberg,C,FW,0,0.0,0
Jarome Iginla (RW),Calgary Flames,82,32,37,69,0.84,58,-2,https://www.eliteprospects.com/player/9036/jarome-iginla,2009-10,nhl,Jarome Iginla,RW,FW,0,0.0,0
Derek Roy (C),Buffalo Sabres,80,26,43,69,0.86,48,9,https://www.eliteprospects.com/player/8810/derek-roy,2009-10,nhl,Derek Roy,C,FW,0,0.0,0
Ryan Getzlaf (C),Anaheim Ducks,66,19,50,69,1.05,79,4,https://www.eliteprospects.com/player/8526/ryan-getzlaf,2009-10,nhl,Ryan Getzlaf,C,FW,0,0.0,0
Duncan Keith (D),Chicago Blackhawks,82,14,55,69,0.84,51,21,https://www.eliteprospects.com/player/9012/duncan-keith,2009-10,nhl,Duncan Keith,D,DEF,0,0.0,0
Jonathan Toews (C),Chicago Blackhawks,76,25,43,68,0.89,47,22,https://www.eliteprospects.com/player/8792/jonathan-toews,2009-10,nhl,Jonathan Toews,C,FW,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,82,35,32,67,0.82,121,34,https://www.eliteprospects.com/player/10224/alexandre-burrows,2009-10,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
Rick Nash (LW/RW),Columbus Blue Jackets,76,33,34,67,0.88,58,-2,https://www.eliteprospects.com/player/3658/rick-nash,2009-10,nhl,Rick Nash,LW/RW,FW,0,0.0,0
Travis Zajac (C),New Jersey Devils,82,25,42,67,0.82,24,22,https://www.eliteprospects.com/player/10232/travis-zajac,2009-10,nhl,Travis Zajac,C,FW,0,0.0,0
Nikolai Antropov (C/RW),Atlanta Thrashers,76,24,43,67,0.88,44,13,https://www.eliteprospects.com/player/8657/nikolai-antropov,2009-10,nhl,Nikolai Antropov,C/RW,FW,0,0.0,0
Patrick Sharp (LW/RW),Chicago Blackhawks,82,25,41,66,0.80,28,24,https://www.eliteprospects.com/player/8880/patrick-sharp,2009-10,nhl,Patrick Sharp,LW/RW,FW,0,0.0,0
Jussi Jokinen (W/C),Carolina Hurricanes,81,30,35,65,0.80,36,3,https://www.eliteprospects.com/player/2716/jussi-jokinen,2009-10,nhl,Jussi Jokinen,W/C,FW,0,0.0,0
Antoine Vermette (C),Columbus Blue Jackets,82,27,38,65,0.79,32,2,https://www.eliteprospects.com/player/8840/antoine-vermette,2009-10,nhl,Antoine Vermette,C,FW,0,0.0,0
Wojtek Wolski (LW/RW),totals,80,23,42,65,0.81,27,21,https://www.eliteprospects.com/player/8832/wojtek-wolski,2009-10,nhl,Wojtek Wolski,LW/RW,FW,0,0.0,0
Tim Connolly (C),Buffalo Sabres,73,17,48,65,0.89,28,10,https://www.eliteprospects.com/player/8775/tim-connolly,2009-10,nhl,Tim Connolly,C,FW,0,0.0,0
Bobby Ryan (RW/LW),Anaheim Ducks,81,35,29,64,0.79,81,9,https://www.eliteprospects.com/player/9210/bobby-ryan,2009-10,nhl,Bobby Ryan,RW/LW,FW,0,0.0,0
Chris Stewart (RW/LW),Colorado Avalanche,77,28,36,64,0.83,73,4,https://www.eliteprospects.com/player/10442/chris-stewart,2009-10,nhl,Chris Stewart,RW/LW,FW,0,0.0,0
Dustin Penner (LW),Edmonton Oilers,82,32,31,63,0.77,38,6,https://www.eliteprospects.com/player/8540/dustin-penner,2009-10,nhl,Dustin Penner,LW,FW,0,0.0,0
Kristian Huselius (LW),Columbus Blue Jackets,74,23,40,63,0.85,36,-4,https://www.eliteprospects.com/player/691/kristian-huselius,2009-10,nhl,Kristian Huselius,LW,FW,0,0.0,0
Mike Richards (C),Philadelphia Flyers,82,31,31,62,0.76,79,-2,https://www.eliteprospects.com/player/8816/mike-richards,2009-10,nhl,Mike Richards,C,FW,0,0.0,0
Jason Pominville (RW),Buffalo Sabres,82,24,38,62,0.76,22,13,https://www.eliteprospects.com/player/8809/jason-pominville,2009-10,nhl,Jason Pominville,RW,FW,Jason Pominville,9.0,1
Jeff Carter (C),Philadelphia Flyers,74,33,28,61,0.82,38,2,https://www.eliteprospects.com/player/8813/jeff-carter,2009-10,nhl,Jeff Carter,C,FW,0,0.0,0
Andrew Brunette (LW),Minnesota Wild,82,25,36,61,0.74,12,-5,https://www.eliteprospects.com/player/9101/andrew-brunette,2009-10,nhl,Andrew Brunette,LW,FW,0,0.0,0
Maxim Afinogenov (RW),Atlanta Thrashers,82,24,37,61,0.74,46,-17,https://www.eliteprospects.com/player/8672/maxim-afinogenov,2009-10,nhl,Maxim Afinogenov,RW,FW,0,0.0,0
Jamie Langenbrunner (RW),New Jersey Devils,81,19,42,61,0.75,44,6,https://www.eliteprospects.com/player/8742/jamie-langenbrunner,2009-10,nhl,Jamie Langenbrunner,RW,FW,0,0.0,0
Stephen Weiss (C),Florida Panthers,80,28,32,60,0.75,40,-7,https://www.eliteprospects.com/player/8817/stephen-weiss,2009-10,nhl,Stephen Weiss,C,FW,0,0.0,0
Brooks Laich (C/LW),Washington Capitals,78,25,34,59,0.76,34,16,https://www.eliteprospects.com/player/9518/brooks-laich,2009-10,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Drew Doughty (D),Los Angeles Kings,82,16,43,59,0.72,54,20,https://www.eliteprospects.com/player/10430/drew-doughty,2009-10,nhl,Drew Doughty,D,DEF,Drew Doughty,6.0,1
Scott Gomez (C),Montréal Canadiens,78,12,47,59,0.76,60,1,https://www.eliteprospects.com/player/9050/scott-gomez,2009-10,nhl,Scott Gomez,C,FW,0,0.0,0
René Bourque (LW/RW),Calgary Flames,73,27,31,58,0.79,88,7,https://www.eliteprospects.com/player/9089/rene-bourque,2009-10,nhl,René Bourque,LW/RW,FW,0,0.0,0
Ray Whitney (LW),Carolina Hurricanes,80,21,37,58,0.73,26,-6,https://www.eliteprospects.com/player/8824/ray-whitney,2009-10,nhl,Ray Whitney,LW,FW,0,0.0,0
Václav Prospal (LW/C),New York Rangers,75,20,38,58,0.77,32,8,https://www.eliteprospects.com/player/8641/vaclav-prospal,2009-10,nhl,Václav Prospal,LW/C,FW,0,0.0,0
Dan Boyle (D),San Jose Sharks,76,15,43,58,0.76,70,6,https://www.eliteprospects.com/player/5369/dan-boyle,2009-10,nhl,Dan Boyle,D,DEF,0,0.0,0
Andy McDonald (C/LW),St. Louis Blues,79,24,33,57,0.72,18,-9,https://www.eliteprospects.com/player/8527/andy-mcdonald,2009-10,nhl,Andy McDonald,C/LW,FW,Andy McDonald,24.0,1
Jason Spezza (C),Ottawa Senators,60,23,34,57,0.95,20,0,https://www.eliteprospects.com/player/3661/jason-spezza,2009-10,nhl,Jason Spezza,C,FW,0,0.0,0
Nathan Horton (RW),Florida Panthers,65,20,37,57,0.88,42,-1,https://www.eliteprospects.com/player/3657/nathan-horton,2009-10,nhl,Nathan Horton,RW,FW,0,0.0,0
Matt Stajan (C),totals,82,19,38,57,0.70,32,-6,https://www.eliteprospects.com/player/8889/matt-stajan,2009-10,nhl,Matt Stajan,C,FW,0,0.0,0
Ryane Clowe (LW),San Jose Sharks,82,19,38,57,0.70,131,0,https://www.eliteprospects.com/player/9116/ryane-clowe,2009-10,nhl,Ryane Clowe,LW,FW,0,0.0,0
Dustin Brown (RW/LW),Los Angeles Kings,82,24,32,56,0.68,41,-6,https://www.eliteprospects.com/player/9099/dustin-brown,2009-10,nhl,Dustin Brown,RW/LW,FW,0,0.0,0
Phil Kessel (RW/C),Toronto Maple Leafs,70,30,25,55,0.79,21,-8,https://www.eliteprospects.com/player/8793/phil-kessel,2009-10,nhl,Phil Kessel,RW/C,FW,0,0.0,0
James Neal (LW/RW),Dallas Stars,78,27,28,55,0.71,64,-5,https://www.eliteprospects.com/player/9362/james-neal,2009-10,nhl,James Neal,LW/RW,FW,0,0.0,0
Matt Duchene (C/RW),Colorado Avalanche,81,24,31,55,0.68,16,1,https://www.eliteprospects.com/player/12571/matt-duchene,2009-10,nhl,Matt Duchene,C/RW,FW,0,0.0,0
R.J. Umberger (C/W),Columbus Blue Jackets,82,23,32,55,0.67,40,-16,https://www.eliteprospects.com/player/8820/r.j.-umberger,2009-10,nhl,R.J. Umberger,C/W,FW,0,0.0,0
Rich Peverley (C),Atlanta Thrashers,82,22,33,55,0.67,36,-14,https://www.eliteprospects.com/player/11017/rich-peverley,2009-10,nhl,Rich Peverley,C,FW,0,0.0,0
Shane Doan (RW),Phoenix Coyotes,82,18,37,55,0.67,41,3,https://www.eliteprospects.com/player/9137/shane-doan,2009-10,nhl,Shane Doan,RW,FW,0,0.0,0
Chris Pronger (D),Philadelphia Flyers,82,10,45,55,0.67,79,22,https://www.eliteprospects.com/player/8538/chris-pronger,2009-10,nhl,Chris Pronger,D,DEF,0,0.0,0
John Tavares (C),New York Islanders,82,24,30,54,0.66,22,-15,https://www.eliteprospects.com/player/9223/john-tavares,2009-10,nhl,John Tavares,C,FW,John Tavares,3.0,1
Martin Havlát (RW/LW),Minnesota Wild,73,18,36,54,0.74,34,-19,https://www.eliteprospects.com/player/8624/martin-havlat,2009-10,nhl,Martin Havlát,RW/LW,FW,0,0.0,0
Mikael Samuelsson (RW),Vancouver Canucks,74,30,23,53,0.72,64,10,https://www.eliteprospects.com/player/736/mikael-samuelsson,2009-10,nhl,Mikael Samuelsson,RW,FW,Mikael Samuelsson,1.0,1
Mike Knuble (RW),Washington Capitals,69,29,24,53,0.77,59,23,https://www.eliteprospects.com/player/4322/mike-knuble,2009-10,nhl,Mike Knuble,RW,FW,0,0.0,0
Thomas Vanek (LW/RW),Buffalo Sabres,71,28,25,53,0.75,42,9,https://www.eliteprospects.com/player/8493/thomas-vanek,2009-10,nhl,Thomas Vanek,LW/RW,FW,0,0.0,0
Daniel Brière (C),Philadelphia Flyers,75,26,27,53,0.71,71,-2,https://www.eliteprospects.com/player/8770/daniel-briere,2009-10,nhl,Daniel Brière,C,FW,0,0.0,0
Mike Fisher (C),Ottawa Senators,79,25,28,53,0.67,59,1,https://www.eliteprospects.com/player/8771/mike-fisher,2009-10,nhl,Mike Fisher,C,FW,0,0.0,0
Mason Raymond (LW/RW),Vancouver Canucks,82,25,28,53,0.65,48,0,https://www.eliteprospects.com/player/11354/mason-raymond,2009-10,nhl,Mason Raymond,LW/RW,FW,0,0.0,0
Ryan Smyth (LW),Los Angeles Kings,67,22,31,53,0.79,42,8,https://www.eliteprospects.com/player/8888/ryan-smyth,2009-10,nhl,Ryan Smyth,LW,FW,0,0.0,0
Mike Ribeiro (C),Dallas Stars,66,19,34,53,0.80,38,-5,https://www.eliteprospects.com/player/8715/mike-ribeiro,2009-10,nhl,Mike Ribeiro,C,FW,0,0.0,0
Matthew Lombardi (C),Phoenix Coyotes,78,19,34,53,0.68,36,8,https://www.eliteprospects.com/player/8999/matthew-lombardi,2009-10,nhl,Matthew Lombardi,C,FW,Matthew Lombardi,80.0,1
Saku Koivu (C),Anaheim Ducks,71,19,33,52,0.73,36,14,https://www.eliteprospects.com/player/2669/saku-koivu,2009-10,nhl,Saku Koivu,C,FW,0,0.0,0
Patrice Bergeron (C),Boston Bruins,73,19,33,52,0.71,28,6,https://www.eliteprospects.com/player/9079/patrice-bergeron,2009-10,nhl,Patrice Bergeron,C,FW,0,0.0,0
Kyle Okposo (RW/C),New York Islanders,80,19,33,52,0.65,34,-22,https://www.eliteprospects.com/player/10458/kyle-okposo,2009-10,nhl,Kyle Okposo,RW/C,FW,0,0.0,0
David Krejci (C),Boston Bruins,79,17,35,52,0.66,26,8,https://www.eliteprospects.com/player/9226/david-krejci,2009-10,nhl,David Krejci,C,FW,0,0.0,0
Patric Hörnqvist (RW),Nashville Predators,80,30,21,51,0.64,40,18,https://www.eliteprospects.com/player/3683/patric-hornqvist,2009-10,nhl,Patric Hörnqvist,RW,FW,0,0.0,0
Joe Pavelski (C/RW),San Jose Sharks,67,25,26,51,0.76,26,1,https://www.eliteprospects.com/player/10372/joe-pavelski,2009-10,nhl,Joe Pavelski,C/RW,FW,0,0.0,0
Marián Hossa (RW),Chicago Blackhawks,57,24,27,51,0.89,18,24,https://www.eliteprospects.com/player/4720/marian-hossa,2009-10,nhl,Marián Hossa,RW,FW,0,0.0,0
Tomas Fleischmann (LW),Washington Capitals,69,23,28,51,0.74,28,9,https://www.eliteprospects.com/player/9613/tomas-fleischmann,2009-10,nhl,Tomas Fleischmann,LW,FW,0,0.0,0
Alexander Frolov (LW),Los Angeles Kings,81,19,32,51,0.63,26,-1,https://www.eliteprospects.com/player/8591/alexander-frolov,2009-10,nhl,Alexander Frolov,LW,FW,0,0.0,0
Steve Sullivan (LW),Nashville Predators,82,17,34,51,0.62,35,2,https://www.eliteprospects.com/player/8896/steve-sullivan,2009-10,nhl,Steve Sullivan,LW,FW,0,0.0,0
Michael Cammalleri (W/C),Montréal Canadiens,65,26,24,50,0.77,16,7,https://www.eliteprospects.com/player/9104/michael-cammalleri,2009-10,nhl,Michael Cammalleri,W/C,FW,0,0.0,0
Alexei Ponikarovsky (LW),totals,77,21,29,50,0.65,61,-1,https://www.eliteprospects.com/player/8658/alexei-ponikarovsky,2009-10,nhl,Alexei Ponikarovsky,LW,FW,0,0.0,0
Jakub Voracek (RW),Columbus Blue Jackets,81,16,34,50,0.62,26,-7,https://www.eliteprospects.com/player/9285/jakub-voracek,2009-10,nhl,Jakub Voracek,RW,FW,0,0.0,0
Olli Jokinen (C),totals,82,15,35,50,0.61,75,3,https://www.eliteprospects.com/player/2679/olli-jokinen,2009-10,nhl,Olli Jokinen,C,FW,0,0.0,0
Sergei Gonchar (D),Pittsburgh Penguins,62,11,39,50,0.81,49,-4,https://www.eliteprospects.com/player/8678/sergei-gonchar,2009-10,nhl,Sergei Gonchar,D,DEF,Sergei Gonchar,10.0,1
Tobias Enström (D),Atlanta Thrashers,82,6,44,50,0.61,30,-5,https://www.eliteprospects.com/player/594/tobias-enstrom,2009-10,nhl,Tobias Enström,D,DEF,0,0.0,0
Martin Erat (RW/LW),Nashville Predators,74,21,28,49,0.66,50,-7,https://www.eliteprospects.com/player/8611/martin-erat,2009-10,nhl,Martin Erat,RW/LW,FW,0,0.0,0
Jordan Staal (C),Pittsburgh Penguins,82,21,28,49,0.60,57,19,https://www.eliteprospects.com/player/10157/jordan-staal,2009-10,nhl,Jordan Staal,C,FW,0,0.0,0
Alexei Kovalev (RW),Ottawa Senators,77,18,31,49,0.64,54,-8,https://www.eliteprospects.com/player/8670/alexei-kovalev,2009-10,nhl,Alexei Kovalev,RW,FW,0,0.0,0
Mark Streit (D),New York Islanders,82,11,38,49,0.60,48,0,https://www.eliteprospects.com/player/4092/mark-streit,2009-10,nhl,Mark Streit,D,DEF,0,0.0,0
Nicklas Lidström (D),Detroit Red Wings,82,9,40,49,0.60,24,22,https://www.eliteprospects.com/player/722/nicklas-lidstrom,2009-10,nhl,Nicklas Lidström,D,DEF,0,0.0,0
Tomas Kaberle (D),Toronto Maple Leafs,82,7,42,49,0.60,24,-16,https://www.eliteprospects.com/player/8542/tomas-kaberle,2009-10,nhl,Tomas Kaberle,D,DEF,0,0.0,0
Matt Moulson (LW/RW),New York Islanders,82,30,18,48,0.59,16,-2,https://www.eliteprospects.com/player/9744/matt-moulson,2009-10,nhl,Matt Moulson,LW/RW,FW,0,0.0,0
Lee Stempniak (RW),totals,80,28,20,48,0.60,26,0,https://www.eliteprospects.com/player/10199/lee-stempniak,2009-10,nhl,Lee Stempniak,RW,FW,0,0.0,0
Teemu Selänne (RW),Anaheim Ducks,54,27,21,48,0.89,16,3,https://www.eliteprospects.com/player/2683/teemu-selanne,2009-10,nhl,Teemu Selänne,RW,FW,0,0.0,0
Patrik Elias (LW),New Jersey Devils,58,19,29,48,0.83,40,18,https://www.eliteprospects.com/player/8698/patrik-elias,2009-10,nhl,Patrik Elias,LW,FW,0,0.0,0
T.J. Oshie (RW),St. Louis Blues,76,18,30,48,0.63,36,-1,https://www.eliteprospects.com/player/9209/t.j.-oshie,2009-10,nhl,T.J. Oshie,RW,FW,0,0.0,0
David Backes (RW/C),St. Louis Blues,79,17,31,48,0.61,106,-4,https://www.eliteprospects.com/player/11435/david-backes,2009-10,nhl,David Backes,RW/C,FW,0,0.0,0
Matt Cullen (C),totals,81,16,32,48,0.59,34,-7,https://www.eliteprospects.com/player/8754/matt-cullen,2009-10,nhl,Matt Cullen,C,FW,0,0.0,0
Tyler Myers (D),Buffalo Sabres,82,11,37,48,0.59,32,13,https://www.eliteprospects.com/player/17521/tyler-myers,2009-10,nhl,Tyler Myers,D,DEF,0,0.0,0
Scott Niedermayer (D),Anaheim Ducks,80,10,38,48,0.60,38,-9,https://www.eliteprospects.com/player/8521/scott-niedermayer,2009-10,nhl,Scott Niedermayer,D,DEF,0,0.0,0
Alexander Steen (LW/RW),St. Louis Blues,68,24,23,47,0.69,30,6,https://www.eliteprospects.com/player/460/alexander-steen,2009-10,nhl,Alexander Steen,LW/RW,FW,0,0.0,0
Ryan Malone (LW),Tampa Bay Lightning,69,21,26,47,0.68,68,-8,https://www.eliteprospects.com/player/8721/ryan-malone,2009-10,nhl,Ryan Malone,LW,FW,0,0.0,0
David Perron (LW/RW),St. Louis Blues,82,20,27,47,0.57,60,-10,https://www.eliteprospects.com/player/11123/david-perron,2009-10,nhl,David Perron,LW/RW,FW,David Perron,72.0,1
Jarret Stoll (C),Los Angeles Kings,73,16,31,47,0.64,40,13,https://www.eliteprospects.com/player/8895/jarret-stoll,2009-10,nhl,Jarret Stoll,C,FW,0,0.0,0
Claude Giroux (W/C),Philadelphia Flyers,82,16,31,47,0.57,23,-9,https://www.eliteprospects.com/player/10437/claude-giroux,2009-10,nhl,Claude Giroux,W/C,FW,0,0.0,0
Brian Gionta (RW),Montréal Canadiens,61,28,18,46,0.75,26,3,https://www.eliteprospects.com/player/9048/brian-gionta,2009-10,nhl,Brian Gionta,RW,FW,0,0.0,0
Steve Downie (RW),Tampa Bay Lightning,79,22,24,46,0.58,208,14,https://www.eliteprospects.com/player/9186/steve-downie,2009-10,nhl,Steve Downie,RW,FW,0,0.0,0
Brenden Morrow (LW),Dallas Stars,76,20,26,46,0.61,69,-3,https://www.eliteprospects.com/player/8960/brenden-morrow,2009-10,nhl,Brenden Morrow,LW,FW,0,0.0,0
Jason Arnott (C),Nashville Predators,63,19,27,46,0.73,26,0,https://www.eliteprospects.com/player/9068/jason-arnott,2009-10,nhl,Jason Arnott,C,FW,0,0.0,0
Joni Pitkänen (D),Carolina Hurricanes,71,6,40,46,0.65,72,-11,https://www.eliteprospects.com/player/2697/joni-pitkanen,2009-10,nhl,Joni Pitkänen,D,DEF,0,0.0,0
Tomas Holmström (RW),Detroit Red Wings,68,25,20,45,0.66,60,5,https://www.eliteprospects.com/player/712/tomas-holmstrom,2009-10,nhl,Tomas Holmström,RW,FW,0,0.0,0
Bill Guerin (RW),Pittsburgh Penguins,78,21,24,45,0.58,75,-9,https://www.eliteprospects.com/player/9053/bill-guerin,2009-10,nhl,Bill Guerin,RW,FW,0,0.0,0
Jean-Pierre Dumont (RW),Nashville Predators,74,17,28,45,0.61,20,8,https://www.eliteprospects.com/player/8783/jean-pierre-dumont,2009-10,nhl,Jean-Pierre Dumont,RW,FW,0,0.0,0
Lubomir Visnovsky (D),totals,73,15,30,45,0.62,20,-10,https://www.eliteprospects.com/player/8592/lubomir-visnovsky,2009-10,nhl,Lubomir Visnovsky,D,DEF,0,0.0,0
Niklas Hagman (LW/RW),totals,82,25,19,44,0.54,25,-4,https://www.eliteprospects.com/player/2680/niklas-hagman,2009-10,nhl,Niklas Hagman,LW/RW,FW,Niklas Hagman,7.0,1
Milan Hejduk (RW),Colorado Avalanche,56,23,21,44,0.79,10,6,https://www.eliteprospects.com/player/8603/milan-hejduk,2009-10,nhl,Milan Hejduk,RW,FW,0,0.0,0
Niclas Bergfors (RW),totals,81,21,23,44,0.54,10,-10,https://www.eliteprospects.com/player/2045/niclas-bergfors,2009-10,nhl,Niclas Bergfors,RW,FW,0,0.0,0
Brandon Dubinsky (C/LW),New York Rangers,69,20,24,44,0.64,54,9,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2009-10,nhl,Brandon Dubinsky,C/LW,FW,0,0.0,0
Kris Versteeg (RW/LW),Chicago Blackhawks,79,20,24,44,0.56,35,8,https://www.eliteprospects.com/player/9486/kris-versteeg,2009-10,nhl,Kris Versteeg,RW/LW,FW,0,0.0,0
Todd Bertuzzi (RW/LW),Detroit Red Wings,82,18,26,44,0.54,80,-7,https://www.eliteprospects.com/player/9081/todd-bertuzzi,2009-10,nhl,Todd Bertuzzi,RW/LW,FW,0,0.0,0
Christian Ehrhoff (D),Vancouver Canucks,80,14,30,44,0.55,42,36,https://www.eliteprospects.com/player/8581/christian-ehrhoff,2009-10,nhl,Christian Ehrhoff,D,DEF,Christian Ehrhoff,3.0,1
Scott Hartnell (LW),Philadelphia Flyers,81,14,30,44,0.54,155,-6,https://www.eliteprospects.com/player/8764/scott-hartnell,2009-10,nhl,Scott Hartnell,LW,FW,0,0.0,0
Zdeno Chára (D),Boston Bruins,80,7,37,44,0.55,87,19,https://www.eliteprospects.com/player/4530/zdeno-chara,2009-10,nhl,Zdeno Chára,D,DEF,0,0.0,0
Radim Vrbata (RW),Phoenix Coyotes,82,24,19,43,0.52,24,6,https://www.eliteprospects.com/player/8626/radim-vrbata,2009-10,nhl,Radim Vrbata,RW,FW,0,0.0,0
Michael Frolík (RW/LW),Florida Panthers,82,21,22,43,0.52,43,-4,https://www.eliteprospects.com/player/8701/michael-frolik,2009-10,nhl,Michael Frolík,RW/LW,FW,0,0.0,0
Paul Kariya (LW),St. Louis Blues,75,18,25,43,0.57,36,-7,https://www.eliteprospects.com/player/9002/paul-kariya,2009-10,nhl,Paul Kariya,LW,FW,0,0.0,0
Mark Recchi (RW),Boston Bruins,81,18,25,43,0.53,34,4,https://www.eliteprospects.com/player/8869/mark-recchi,2009-10,nhl,Mark Recchi,RW,FW,0,0.0,0
