player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Colin White (C/RW),Ottawa Senators,45,10,8,18,0.40,16,-6,https://www.eliteprospects.com/player/183810/colin-white,2020-21,nhl,Colin White,C/RW,FW,0,0.0,0
J.T. Compher (W/C),Colorado Avalanche,48,10,8,18,0.38,19,10,https://www.eliteprospects.com/player/114800/j.t.-compher,2020-21,nhl,J.T. Compher,W/C,FW,0,0.0,0
Tanner Pearson (LW),Vancouver Canucks,51,10,8,18,0.35,26,-15,https://www.eliteprospects.com/player/75951/tanner-pearson,2020-21,nhl,Tanner Pearson,LW,FW,0,0.0,0
Jason Zucker (LW/RW),Pittsburgh Penguins,38,9,9,18,0.47,21,-8,https://www.eliteprospects.com/player/20726/jason-zucker,2020-21,nhl,Jason Zucker,LW/RW,FW,0,0.0,0
Tomas Nosek (LW/C),Vegas Golden Knights,38,8,10,18,0.47,10,7,https://www.eliteprospects.com/player/102439/tomas-nosek,2020-21,nhl,Tomas Nosek,LW/C,FW,0,0.0,0
Eric Robinson (LW),Columbus Blue Jackets,56,8,10,18,0.32,4,6,https://www.eliteprospects.com/player/206755/eric-robinson,2020-21,nhl,Eric Robinson,LW,FW,0,0.0,0
Owen Tippett (RW/LW),Florida Panthers,45,7,11,18,0.40,6,-5,https://www.eliteprospects.com/player/201664/owen-tippett,2020-21,nhl,Owen Tippett,RW/LW,FW,0,0.0,0
Zach Parise (LW/RW),Minnesota Wild,45,7,11,18,0.40,6,7,https://www.eliteprospects.com/player/8903/zach-parise,2020-21,nhl,Zach Parise,LW/RW,FW,0,0.0,0
Brandon Montour (D),totals,50,7,11,18,0.36,40,-5,https://www.eliteprospects.com/player/97957/brandon-montour,2020-21,nhl,Brandon Montour,D,DEF,0,0.0,0
Garnet Hathaway (RW/LW),Washington Capitals,56,6,12,18,0.32,66,7,https://www.eliteprospects.com/player/75018/garnet-hathaway,2020-21,nhl,Garnet Hathaway,RW/LW,FW,0,0.0,0
Ryan Ellis (D),Nashville Predators,35,5,13,18,0.51,10,1,https://www.eliteprospects.com/player/14012/ryan-ellis,2020-21,nhl,Ryan Ellis,D,DEF,0,0.0,0
Erik Cernak (D),Tampa Bay Lightning,46,5,13,18,0.39,38,8,https://www.eliteprospects.com/player/166368/erik-cernak,2020-21,nhl,Erik Cernak,D,DEF,0,0.0,0
Sean Walker (D),Los Angeles Kings,47,5,13,18,0.38,18,-13,https://www.eliteprospects.com/player/160791/sean-walker,2020-21,nhl,Sean Walker,D,DEF,0,0.0,0
Nick Cousins (C/LW),Nashville Predators,52,5,13,18,0.35,41,4,https://www.eliteprospects.com/player/45550/nick-cousins,2020-21,nhl,Nick Cousins,C/LW,FW,0,0.0,0
Rasmus Ristolainen (D),Buffalo Sabres,49,4,14,18,0.37,36,-18,https://www.eliteprospects.com/player/43497/rasmus-ristolainen,2020-21,nhl,Rasmus Ristolainen,D,DEF,0,0.0,0
Pat Maroon (LW),Tampa Bay Lightning,55,4,14,18,0.33,60,2,https://www.eliteprospects.com/player/12063/pat-maroon,2020-21,nhl,Pat Maroon,LW,FW,0,0.0,0
Jack Eichel (C),Buffalo Sabres,21,2,16,18,0.86,6,-9,https://www.eliteprospects.com/player/191959/jack-eichel,2020-21,nhl,Jack Eichel,C,FW,0,0.0,0
Nico Sturm (C/LW),Minnesota Wild,50,11,6,17,0.34,17,10,https://www.eliteprospects.com/player/54457/nico-sturm,2020-21,nhl,Nico Sturm,C/LW,FW,0,0.0,0
Dylan Strome (C/RW),Chicago Blackhawks,40,9,8,17,0.43,14,-16,https://www.eliteprospects.com/player/228107/dylan-strome,2020-21,nhl,Dylan Strome,C/RW,FW,0,0.0,0
Kaapo Kakko (RW),New York Rangers,48,9,8,17,0.35,10,3,https://www.eliteprospects.com/player/396655/kaapo-kakko,2020-21,nhl,Kaapo Kakko,RW,FW,0,0.0,0
Boone Jenner (C),Columbus Blue Jackets,41,8,9,17,0.41,6,-9,https://www.eliteprospects.com/player/45587/boone-jenner,2020-21,nhl,Boone Jenner,C,FW,0,0.0,0
Rudolfs Balcers (LW/RW),San Jose Sharks,41,8,9,17,0.41,16,-6,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2020-21,nhl,Rudolfs Balcers,LW/RW,FW,0,0.0,0
Vladislav Namestnikov (C/LW),Detroit Red Wings,53,8,9,17,0.32,24,-5,https://www.eliteprospects.com/player/39029/vladislav-namestnikov,2020-21,nhl,Vladislav Namestnikov,C/LW,FW,0,0.0,0
Carl Söderberg (C),totals,45,7,10,17,0.38,18,-5,https://www.eliteprospects.com/player/665/carl-soderberg,2020-21,nhl,Carl Söderberg,C,FW,0,0.0,0
Ilya Mikheyev (RW/LW),Toronto Maple Leafs,54,7,10,17,0.31,6,5,https://www.eliteprospects.com/player/180935/ilya-mikheyev,2020-21,nhl,Ilya Mikheyev,RW/LW,FW,0,0.0,0
Tyson Jost (C),Colorado Avalanche,54,7,10,17,0.31,24,14,https://www.eliteprospects.com/player/148111/tyson-jost,2020-21,nhl,Tyson Jost,C,FW,0,0.0,0
Nick Bjugstad (C/RW),Minnesota Wild,44,6,11,17,0.39,17,7,https://www.eliteprospects.com/player/40265/nick-bjugstad,2020-21,nhl,Nick Bjugstad,C/RW,FW,0,0.0,0
Tyler Bozak (C),St. Louis Blues,31,5,12,17,0.55,10,-3,https://www.eliteprospects.com/player/11589/tyler-bozak,2020-21,nhl,Tyler Bozak,C,FW,0,0.0,0
Gustav Forsling (D),Florida Panthers,43,5,12,17,0.40,8,17,https://www.eliteprospects.com/player/86366/gustav-forsling,2020-21,nhl,Gustav Forsling,D,DEF,0,0.0,0
Ryan Getzlaf (C),Anaheim Ducks,48,5,12,17,0.35,43,-14,https://www.eliteprospects.com/player/8526/ryan-getzlaf,2020-21,nhl,Ryan Getzlaf,C,FW,0,0.0,0
Nicolas Hague (D),Vegas Golden Knights,52,5,12,17,0.33,31,14,https://www.eliteprospects.com/player/253977/nicolas-hague,2020-21,nhl,Nicolas Hague,D,DEF,0,0.0,0
Cody Ceci (D),Pittsburgh Penguins,53,4,13,17,0.32,10,18,https://www.eliteprospects.com/player/45584/cody-ceci,2020-21,nhl,Cody Ceci,D,DEF,0,0.0,0
Nikita Zaitsev (D),Ottawa Senators,55,4,13,17,0.31,26,-13,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2020-21,nhl,Nikita Zaitsev,D,DEF,0,0.0,0
Ryan Pulock (D),New York Islanders,56,2,15,17,0.30,8,15,https://www.eliteprospects.com/player/86761/ryan-pulock,2020-21,nhl,Ryan Pulock,D,DEF,0,0.0,0
Carson Soucy (D),Minnesota Wild,50,1,16,17,0.34,51,22,https://www.eliteprospects.com/player/107449/carson-soucy,2020-21,nhl,Carson Soucy,D,DEF,0,0.0,0
Mario Ferraro (D),San Jose Sharks,56,1,16,17,0.30,22,-6,https://www.eliteprospects.com/player/245622/mario-ferraro,2020-21,nhl,Mario Ferraro,D,DEF,0,0.0,0
Zach Sanford (LW),St. Louis Blues,52,10,6,16,0.31,25,-13,https://www.eliteprospects.com/player/242077/zach-sanford,2020-21,nhl,Zach Sanford,LW,FW,0,0.0,0
Alex Chiasson (RW/C),Edmonton Oilers,45,9,7,16,0.36,33,-10,https://www.eliteprospects.com/player/32978/alex-chiasson,2020-21,nhl,Alex Chiasson,RW/C,FW,0,0.0,0
Jakob Silfverberg (RW/LW),Anaheim Ducks,47,8,8,16,0.34,18,-17,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2020-21,nhl,Jakob Silfverberg,RW/LW,FW,0,0.0,0
Philipp Kurashev (C/W),Chicago Blackhawks,54,8,8,16,0.30,12,-9,https://www.eliteprospects.com/player/279238/philipp-kurashev,2020-21,nhl,Philipp Kurashev,C/W,FW,0,0.0,0
Brandon Tanev (LW/RW),Pittsburgh Penguins,32,7,9,16,0.50,22,12,https://www.eliteprospects.com/player/96475/brandon-tanev,2020-21,nhl,Brandon Tanev,LW/RW,FW,0,0.0,0
Charlie Coyle (C/RW),Boston Bruins,51,6,10,16,0.31,20,-4,https://www.eliteprospects.com/player/60251/charlie-coyle,2020-21,nhl,Charlie Coyle,C/RW,FW,0,0.0,0
Carl Hagelin (LW),Washington Capitals,56,6,10,16,0.29,19,7,https://www.eliteprospects.com/player/4567/carl-hagelin,2020-21,nhl,Carl Hagelin,LW,FW,0,0.0,0
Mike Matheson (D),Pittsburgh Penguins,44,5,11,16,0.36,28,9,https://www.eliteprospects.com/player/76333/mike-matheson,2020-21,nhl,Mike Matheson,D,DEF,0,0.0,0
Paul Byron (LW/C),Montréal Canadiens,46,5,11,16,0.35,12,5,https://www.eliteprospects.com/player/15036/paul-byron,2020-21,nhl,Paul Byron,LW/C,FW,0,0.0,0
Esa Lindell (D),Dallas Stars,56,5,11,16,0.29,19,11,https://www.eliteprospects.com/player/50019/esa-lindell,2020-21,nhl,Esa Lindell,D,DEF,0,0.0,0
Adam Boqvist (D),Chicago Blackhawks,35,2,14,16,0.46,14,-7,https://www.eliteprospects.com/player/265684/adam-boqvist,2020-21,nhl,Adam Boqvist,D,DEF,0,0.0,0
Ryan Lindgren (D),New York Rangers,51,1,15,16,0.31,35,20,https://www.eliteprospects.com/player/226442/ryan-lindgren,2020-21,nhl,Ryan Lindgren,D,DEF,0,0.0,0
Nic Dowd (C/RW),Washington Capitals,56,11,4,15,0.27,31,4,https://www.eliteprospects.com/player/39372/nic-dowd,2020-21,nhl,Nic Dowd,C/RW,FW,0,0.0,0
Zach Aston-Reese (C/W),Pittsburgh Penguins,45,9,6,15,0.33,15,10,https://www.eliteprospects.com/player/98068/zach-aston-reese,2020-21,nhl,Zach Aston-Reese,C/W,FW,0,0.0,0
Dominik Kahun (C/W),Edmonton Oilers,48,9,6,15,0.31,2,-3,https://www.eliteprospects.com/player/71940/dominik-kahun,2020-21,nhl,Dominik Kahun,C/W,FW,0,0.0,0
Michael McLeod (C),New Jersey Devils,52,9,6,15,0.29,42,-12,https://www.eliteprospects.com/player/240821/michael-mcleod,2020-21,nhl,Michael McLeod,C,FW,0,0.0,0
Sammy Blais (LW/RW),St. Louis Blues,36,8,7,15,0.42,12,0,https://www.eliteprospects.com/player/213830/sammy-blais,2020-21,nhl,Sammy Blais,LW/RW,FW,0,0.0,0
Colton Sissons (C/RW),Nashville Predators,54,8,7,15,0.28,18,2,https://www.eliteprospects.com/player/48393/colton-sissons,2020-21,nhl,Colton Sissons,C/RW,FW,0,0.0,0
Sam Gagner (C/RW),Detroit Red Wings,42,7,8,15,0.36,15,-4,https://www.eliteprospects.com/player/10425/sam-gagner,2020-21,nhl,Sam Gagner,C/RW,FW,0,0.0,0
Jason Dickinson (C/LW),Dallas Stars,51,7,8,15,0.29,18,-2,https://www.eliteprospects.com/player/117018/jason-dickinson,2020-21,nhl,Jason Dickinson,C/LW,FW,0,0.0,0
Valtteri Filppula (C/LW),Detroit Red Wings,38,6,9,15,0.39,12,-1,https://www.eliteprospects.com/player/3197/valtteri-filppula,2020-21,nhl,Valtteri Filppula,C/LW,FW,0,0.0,0
Derek Grant (C/W),Anaheim Ducks,46,6,9,15,0.33,25,-4,https://www.eliteprospects.com/player/18242/derek-grant,2020-21,nhl,Derek Grant,C/W,FW,0,0.0,0
Nicolas Roy (C/RW),Vegas Golden Knights,50,6,9,15,0.30,14,9,https://www.eliteprospects.com/player/151361/nicolas-roy,2020-21,nhl,Nicolas Roy,C/RW,FW,0,0.0,0
William Carrier (LW),Vegas Golden Knights,52,6,9,15,0.29,16,0,https://www.eliteprospects.com/player/88662/william-carrier,2020-21,nhl,William Carrier,LW,FW,William Carrier,2.0,1
Luke Glendening (C/RW),Detroit Red Wings,54,6,9,15,0.28,20,3,https://www.eliteprospects.com/player/38233/luke-glendening,2020-21,nhl,Luke Glendening,C/RW,FW,0,0.0,0
Teuvo Teräväinen (W/C),Carolina Hurricanes,21,5,10,15,0.71,4,5,https://www.eliteprospects.com/player/44567/teuvo-teravainen,2020-21,nhl,Teuvo Teräväinen,W/C,FW,0,0.0,0
Nate Schmidt (D),Vancouver Canucks,54,5,10,15,0.28,4,-7,https://www.eliteprospects.com/player/38039/nate-schmidt,2020-21,nhl,Nate Schmidt,D,DEF,0,0.0,0
Noah Hanifin (D),Calgary Flames,47,4,11,15,0.32,18,-2,https://www.eliteprospects.com/player/177710/noah-hanifin,2020-21,nhl,Noah Hanifin,D,DEF,0,0.0,0
Alexandre Texier (C/LW),Columbus Blue Jackets,49,4,11,15,0.31,22,-13,https://www.eliteprospects.com/player/296904/alexandre-texier,2020-21,nhl,Alexandre Texier,C/LW,FW,0,0.0,0
Duncan Keith (D),Chicago Blackhawks,54,4,11,15,0.28,30,-13,https://www.eliteprospects.com/player/9012/duncan-keith,2020-21,nhl,Duncan Keith,D,DEF,Duncan Keith,9.0,1
Connor Murphy (D),Chicago Blackhawks,50,3,12,15,0.30,35,1,https://www.eliteprospects.com/player/45417/connor-murphy,2020-21,nhl,Connor Murphy,D,DEF,Connor Murphy,3.0,1
Connor Murphy (D),Chicago Blackhawks,50,3,12,15,0.30,35,1,https://www.eliteprospects.com/player/45417/connor-murphy,2020-21,nhl,Connor Murphy,D,DEF,Connor Murphy,22.0,1
Jaccob Slavin (D),Carolina Hurricanes,52,3,12,15,0.29,2,22,https://www.eliteprospects.com/player/97621/jaccob-slavin,2020-21,nhl,Jaccob Slavin,D,DEF,0,0.0,0
Travis Sanheim (D),Philadelphia Flyers,55,3,12,15,0.27,23,-22,https://www.eliteprospects.com/player/120938/travis-sanheim,2020-21,nhl,Travis Sanheim,D,DEF,0,0.0,0
Ryan Graves (D),Colorado Avalanche,54,2,13,15,0.28,55,15,https://www.eliteprospects.com/player/103763/ryan-graves,2020-21,nhl,Ryan Graves,D,DEF,0,0.0,0
Kevin Shattenkirk (D),Anaheim Ducks,55,2,13,15,0.27,28,-8,https://www.eliteprospects.com/player/11460/kevin-shattenkirk,2020-21,nhl,Kevin Shattenkirk,D,DEF,0,0.0,0
Scott Mayfield (D),New York Islanders,56,2,13,15,0.27,38,2,https://www.eliteprospects.com/player/45906/scott-mayfield,2020-21,nhl,Scott Mayfield,D,DEF,0,0.0,0
Tage Thompson (C/W),Buffalo Sabres,38,8,6,14,0.37,17,-6,https://www.eliteprospects.com/player/301349/tage-thompson,2020-21,nhl,Tage Thompson,C/W,FW,0,0.0,0
Oskar Lindblom (LW/RW),Philadelphia Flyers,50,8,6,14,0.28,9,-9,https://www.eliteprospects.com/player/86181/oskar-lindblom,2020-21,nhl,Oskar Lindblom,LW/RW,FW,0,0.0,0
Johan Larsson (C/LW),Arizona Coyotes,52,8,6,14,0.27,24,-13,https://www.eliteprospects.com/player/9009/johan-larsson,2020-21,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Kevin Rooney (C),New York Rangers,54,8,6,14,0.26,54,0,https://www.eliteprospects.com/player/180925/kevin-rooney,2020-21,nhl,Kevin Rooney,C,FW,0,0.0,0
Bobby Ryan (RW/LW),Detroit Red Wings,33,7,7,14,0.42,27,-14,https://www.eliteprospects.com/player/9210/bobby-ryan,2020-21,nhl,Bobby Ryan,RW/LW,FW,0,0.0,0
Evan Rodrigues (C/W),Pittsburgh Penguins,35,7,7,14,0.40,6,-3,https://www.eliteprospects.com/player/62525/evan-rodrigues,2020-21,nhl,Evan Rodrigues,C/W,FW,0,0.0,0
Joel Armia (RW),Montréal Canadiens,41,7,7,14,0.34,10,10,https://www.eliteprospects.com/player/40624/joel-armia,2020-21,nhl,Joel Armia,RW,FW,0,0.0,0
Danton Heinen (W/C),Anaheim Ducks,43,7,7,14,0.33,0,-9,https://www.eliteprospects.com/player/105821/danton-heinen,2020-21,nhl,Danton Heinen,W/C,FW,0,0.0,0
Jeff Skinner (LW/C),Buffalo Sabres,53,7,7,14,0.26,14,-11,https://www.eliteprospects.com/player/23668/jeff-skinner,2020-21,nhl,Jeff Skinner,LW/C,FW,0,0.0,0
Casey Cizikas (C),New York Islanders,56,7,7,14,0.25,27,-2,https://www.eliteprospects.com/player/14960/casey-cizikas,2020-21,nhl,Casey Cizikas,C,FW,0,0.0,0
Marcus Johansson (C/LW),Minnesota Wild,36,6,8,14,0.39,4,-10,https://www.eliteprospects.com/player/6225/marcus-johansson,2020-21,nhl,Marcus Johansson,C/LW,FW,0,0.0,0
Radek Faksa (C),Dallas Stars,55,6,8,14,0.25,30,-15,https://www.eliteprospects.com/player/98300/radek-faksa,2020-21,nhl,Radek Faksa,C,FW,0,0.0,0
Jamie Oleksiak (D),Dallas Stars,56,6,8,14,0.25,35,-3,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2020-21,nhl,Jamie Oleksiak,D,DEF,0,0.0,0
Jake DeBrusk (LW),Boston Bruins,41,5,9,14,0.34,6,1,https://www.eliteprospects.com/player/84242/jake-debrusk,2020-21,nhl,Jake DeBrusk,LW,FW,0,0.0,0
Vladimir Tarasenko (RW),St. Louis Blues,24,4,10,14,0.58,0,-7,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,2020-21,nhl,Vladimir Tarasenko,RW,FW,0,0.0,0
Brian Dumoulin (D),Pittsburgh Penguins,41,4,10,14,0.34,12,18,https://www.eliteprospects.com/player/33896/brian-dumoulin,2020-21,nhl,Brian Dumoulin,D,DEF,0,0.0,0
Blake Comeau (LW/RW),Dallas Stars,51,4,10,14,0.27,37,-13,https://www.eliteprospects.com/player/9190/blake-comeau,2020-21,nhl,Blake Comeau,LW/RW,FW,0,0.0,0
Adam Pelech (D),New York Islanders,56,4,10,14,0.25,18,15,https://www.eliteprospects.com/player/89694/adam-pelech,2020-21,nhl,Adam Pelech,D,DEF,0,0.0,0
Noah Dobson (D),New York Islanders,46,3,11,14,0.30,8,1,https://www.eliteprospects.com/player/275797/noah-dobson,2020-21,nhl,Noah Dobson,D,DEF,0,0.0,0
Artyom Zub (D),Ottawa Senators,47,3,11,14,0.30,26,4,https://www.eliteprospects.com/player/182436/artyom-zub,2020-21,nhl,Artyom Zub,D,DEF,0,0.0,0
Nick Jensen (D),Washington Capitals,53,2,12,14,0.26,14,5,https://www.eliteprospects.com/player/37773/nick-jensen,2020-21,nhl,Nick Jensen,D,DEF,0,0.0,0
T.J. Brodie (D),Toronto Maple Leafs,56,1,13,14,0.25,12,23,https://www.eliteprospects.com/player/19170/t.j.-brodie,2020-21,nhl,T.J. Brodie,D,DEF,0,0.0,0
Ryan Murray (D),New Jersey Devils,48,0,14,14,0.29,8,3,https://www.eliteprospects.com/player/41768/ryan-murray,2020-21,nhl,Ryan Murray,D,DEF,0,0.0,0
Michael Bunting (LW/RW),Arizona Coyotes,21,10,3,13,0.62,12,-1,https://www.eliteprospects.com/player/245191/michael-bunting,2020-21,nhl,Michael Bunting,LW/RW,FW,0,0.0,0
Rocco Grimaldi (W/C),Nashville Predators,40,10,3,13,0.33,4,-3,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2020-21,nhl,Rocco Grimaldi,W/C,FW,0,0.0,0
Brock McGinn (LW/RW),Carolina Hurricanes,37,8,5,13,0.35,6,0,https://www.eliteprospects.com/player/76486/brock-mcginn,2020-21,nhl,Brock McGinn,LW/RW,FW,0,0.0,0
Ryan Dzingel (C/W),totals,40,8,5,13,0.33,21,-5,https://www.eliteprospects.com/player/49315/ryan-dzingel,2020-21,nhl,Ryan Dzingel,C/W,FW,0,0.0,0
Alexander Volkov (RW/LW),totals,37,7,6,13,0.35,6,1,https://www.eliteprospects.com/player/277802/alexander-volkov,2020-21,nhl,Alexander Volkov,RW/LW,FW,0,0.0,0
Artturi Lehkonen (LW),Montréal Canadiens,47,7,6,13,0.28,6,-2,https://www.eliteprospects.com/player/43584/artturi-lehkonen,2020-21,nhl,Artturi Lehkonen,LW,FW,0,0.0,0
Curtis Lazar (C/RW),totals,50,7,6,13,0.26,6,-6,https://www.eliteprospects.com/player/81116/curtis-lazar,2020-21,nhl,Curtis Lazar,C/RW,FW,0,0.0,0
Josh Archibald (RW/LW),Edmonton Oilers,52,7,6,13,0.25,37,2,https://www.eliteprospects.com/player/122788/josh-archibald,2020-21,nhl,Josh Archibald,RW/LW,FW,0,0.0,0
Matt Duchene (C/RW),Nashville Predators,34,6,7,13,0.38,6,-12,https://www.eliteprospects.com/player/12571/matt-duchene,2020-21,nhl,Matt Duchene,C/RW,FW,0,0.0,0
Alex Galchenyuk (C/LW),totals,34,5,8,13,0.38,20,-8,https://www.eliteprospects.com/player/74611/alex-galchenyuk,2020-21,nhl,Alex Galchenyuk,C/LW,FW,0,0.0,0
Eric Staal (C),totals,53,5,8,13,0.25,10,-30,https://www.eliteprospects.com/player/3656/eric-staal,2020-21,nhl,Eric Staal,C,FW,0,0.0,0
Dylan Cozens (C),Buffalo Sabres,41,4,9,13,0.32,16,-15,https://www.eliteprospects.com/player/286938/dylan-cozens,2020-21,nhl,Dylan Cozens,C,FW,0,0.0,0
Jordan Martinook (W/C),Carolina Hurricanes,44,4,9,13,0.30,25,-3,https://www.eliteprospects.com/player/44271/jordan-martinook,2020-21,nhl,Jordan Martinook,W/C,FW,0,0.0,0
Richard Pánik (RW/LW),totals,48,4,9,13,0.27,18,-9,https://www.eliteprospects.com/player/11849/richard-panik,2020-21,nhl,Richard Pánik,RW/LW,FW,0,0.0,0
Lawson Crouse (LW),Arizona Coyotes,51,4,9,13,0.25,46,-10,https://www.eliteprospects.com/player/205155/lawson-crouse,2020-21,nhl,Lawson Crouse,LW,FW,0,0.0,0
Michael Del Zotto (D),Columbus Blue Jackets,53,4,9,13,0.25,8,5,https://www.eliteprospects.com/player/12112/michael-del-zotto,2020-21,nhl,Michael Del Zotto,D,DEF,0,0.0,0
Riley Sheahan (C/LW),Buffalo Sabres,53,4,9,13,0.25,8,-8,https://www.eliteprospects.com/player/33929/riley-sheahan,2020-21,nhl,Riley Sheahan,C/LW,FW,0,0.0,0
Trevor Zegras (C),Anaheim Ducks,24,3,10,13,0.54,12,6,https://www.eliteprospects.com/player/424453/trevor-zegras,2020-21,nhl,Trevor Zegras,C,FW,0,0.0,0
John Leonard (LW),San Jose Sharks,44,3,10,13,0.30,2,-7,https://www.eliteprospects.com/player/272976/john-leonard,2020-21,nhl,John Leonard,LW,FW,0,0.0,0
Keegan Kolesar (RW),Vegas Golden Knights,44,3,10,13,0.30,30,-4,https://www.eliteprospects.com/player/197560/keegan-kolesar,2020-21,nhl,Keegan Kolesar,RW,FW,0,0.0,0
Jake Evans (C/RW),Montréal Canadiens,47,3,10,13,0.28,29,2,https://www.eliteprospects.com/player/152048/jake-evans,2020-21,nhl,Jake Evans,C/RW,FW,0,0.0,0
John Marino (D),Pittsburgh Penguins,52,3,10,13,0.25,8,5,https://www.eliteprospects.com/player/278675/john-marino,2020-21,nhl,John Marino,D,DEF,0,0.0,0
Joel Edmundson (D),Montréal Canadiens,55,3,10,13,0.24,25,28,https://www.eliteprospects.com/player/59478/joel-edmundson,2020-21,nhl,Joel Edmundson,D,DEF,0,0.0,0
Erik Brännström (D),Ottawa Senators,30,2,11,13,0.43,25,3,https://www.eliteprospects.com/player/255167/erik-brannstrom,2020-21,nhl,Erik Brännström,D,DEF,0,0.0,0
Kyle Okposo (RW/C),Buffalo Sabres,35,2,11,13,0.37,0,-1,https://www.eliteprospects.com/player/10458/kyle-okposo,2020-21,nhl,Kyle Okposo,RW/C,FW,0,0.0,0
Derek Ryan (C/RW),Calgary Flames,43,2,11,13,0.30,16,6,https://www.eliteprospects.com/player/67660/derek-ryan,2020-21,nhl,Derek Ryan,C/RW,FW,Derek Ryan,2.0,1
Ross Colton (C),Tampa Bay Lightning,30,9,3,12,0.40,16,3,https://www.eliteprospects.com/player/300911/ross-colton,2020-21,nhl,Ross Colton,C,FW,0,0.0,0
Brandon Sutter (C/RW),Vancouver Canucks,43,9,3,12,0.28,2,-9,https://www.eliteprospects.com/player/9339/brandon-sutter,2020-21,nhl,Brandon Sutter,C/RW,FW,0,0.0,0
Pierre Engvall (LW/RW),Toronto Maple Leafs,42,7,5,12,0.29,16,2,https://www.eliteprospects.com/player/147720/pierre-engvall,2020-21,nhl,Pierre Engvall,LW/RW,FW,0,0.0,0
Sam Steel (C),Anaheim Ducks,42,6,6,12,0.29,8,-7,https://www.eliteprospects.com/player/154496/sam-steel,2020-21,nhl,Sam Steel,C,FW,0,0.0,0
Ivan Barbashev (C/W),St. Louis Blues,38,5,7,12,0.32,6,5,https://www.eliteprospects.com/player/108659/ivan-barbashev,2020-21,nhl,Ivan Barbashev,C/W,FW,0,0.0,0
Dylan Gambrell (C/RW),San Jose Sharks,49,5,7,12,0.24,13,-18,https://www.eliteprospects.com/player/192301/dylan-gambrell,2020-21,nhl,Dylan Gambrell,C/RW,FW,0,0.0,0
K'Andre Miller (D),New York Rangers,53,5,7,12,0.23,20,9,https://www.eliteprospects.com/player/308192/k-andre-miller,2020-21,nhl,K'Andre Miller,D,DEF,0,0.0,0
Alexander Radulov (RW),Dallas Stars,11,4,8,12,1.09,6,9,https://www.eliteprospects.com/player/8794/alexander-radulov,2020-21,nhl,Alexander Radulov,RW,FW,0,0.0,0
Vinnie Hinostroza (C/RW),totals,26,4,8,12,0.46,8,0,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2020-21,nhl,Vinnie Hinostroza,C/RW,FW,0,0.0,0
Mikhail Grigorenko (C/RW),Columbus Blue Jackets,32,4,8,12,0.38,6,-2,https://www.eliteprospects.com/player/42435/mikhail-grigorenko,2020-21,nhl,Mikhail Grigorenko,C/RW,FW,0,0.0,0
Danny DeKeyser (D),Detroit Red Wings,47,4,8,12,0.26,18,3,https://www.eliteprospects.com/player/46947/danny-dekeyser,2020-21,nhl,Danny DeKeyser,D,DEF,0,0.0,0
Colin Miller (D),Buffalo Sabres,48,4,8,12,0.25,27,-20,https://www.eliteprospects.com/player/61228/colin-miller,2020-21,nhl,Colin Miller,D,DEF,0,0.0,0
Ryan McDonagh (D),Tampa Bay Lightning,50,4,8,12,0.24,14,13,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2020-21,nhl,Ryan McDonagh,D,DEF,0,0.0,0
Robert Thomas (C/RW),St. Louis Blues,33,3,9,12,0.36,10,1,https://www.eliteprospects.com/player/201681/robert-thomas,2020-21,nhl,Robert Thomas,C/RW,FW,0,0.0,0
Michael Rasmussen (C),Detroit Red Wings,40,3,9,12,0.30,26,-5,https://www.eliteprospects.com/player/286738/michael-rasmussen,2020-21,nhl,Michael Rasmussen,C,FW,0,0.0,0
Nicolas Aubé-Kubel (RW/C),Philadelphia Flyers,50,3,9,12,0.24,44,-3,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2020-21,nhl,Nicolas Aubé-Kubel,RW/C,FW,0,0.0,0
Colton Parayko (D),St. Louis Blues,32,2,10,12,0.38,14,-2,https://www.eliteprospects.com/player/89411/colton-parayko,2020-21,nhl,Colton Parayko,D,DEF,0,0.0,0
Jacob Trouba (D),New York Rangers,38,2,10,12,0.32,22,3,https://www.eliteprospects.com/player/90349/jacob-trouba,2020-21,nhl,Jacob Trouba,D,DEF,0,0.0,0
Dante Fabbro (D),Nashville Predators,40,2,10,12,0.30,23,-1,https://www.eliteprospects.com/player/247041/dante-fabbro,2020-21,nhl,Dante Fabbro,D,DEF,0,0.0,0
Zach Whitecloud (D),Vegas Golden Knights,51,2,10,12,0.24,24,9,https://www.eliteprospects.com/player/202774/zach-whitecloud,2020-21,nhl,Zach Whitecloud,D,DEF,0,0.0,0
Vladislav Gavrikov (D),Columbus Blue Jackets,55,2,10,12,0.22,14,-13,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,2020-21,nhl,Vladislav Gavrikov,D,DEF,0,0.0,0
