player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Lee Stempniak (RW),St. Louis Blues,57,14,13,27,0.47,22,-10,https://www.eliteprospects.com/player/10199/lee-stempniak,2005-06,nhl,Lee Stempniak,RW,FW,0,0.0,0
Jonathan Hedström (LW),Mighty Ducks of Anaheim,79,13,14,27,0.34,48,2,https://www.eliteprospects.com/player/183/jonathan-hedstrom,2005-06,nhl,Jonathan Hedström,LW,FW,0,0.0,0
Andy Hilbert (C),totals,47,12,15,27,0.57,38,4,https://www.eliteprospects.com/player/9052/andy-hilbert,2005-06,nhl,Andy Hilbert,C,FW,0,0.0,0
Ethan Moreau (LW),Edmonton Oilers,74,11,16,27,0.36,87,6,https://www.eliteprospects.com/player/8703/ethan-moreau,2005-06,nhl,Ethan Moreau,LW,FW,0,0.0,0
Derek Morris (D),Phoenix Coyotes,53,6,21,27,0.51,54,-7,https://www.eliteprospects.com/player/8963/derek-morris,2005-06,nhl,Derek Morris,D,DEF,0,0.0,0
Freddy Meyer (D),Philadelphia Flyers,57,6,21,27,0.47,33,10,https://www.eliteprospects.com/player/8837/freddy-meyer,2005-06,nhl,Freddy Meyer,D,DEF,0,0.0,0
Jay McClement (C/D),St. Louis Blues,67,6,21,27,0.40,30,-23,https://www.eliteprospects.com/player/9517/jay-mcclement,2005-06,nhl,Jay McClement,C/D,DEF,0,0.0,0
Bret Hedican (D),Carolina Hurricanes,74,5,22,27,0.36,58,11,https://www.eliteprospects.com/player/9045/bret-hedican,2005-06,nhl,Bret Hedican,D,DEF,0,0.0,0
Mattias Norström (D),Los Angeles Kings,77,4,23,27,0.35,58,-3,https://www.eliteprospects.com/player/750/mattias-norstrom,2005-06,nhl,Mattias Norström,D,DEF,0,0.0,0
Jamal Mayers (RW),St. Louis Blues,67,15,11,26,0.39,129,-22,https://www.eliteprospects.com/player/5373/jamal-mayers,2005-06,nhl,Jamal Mayers,RW,FW,0,0.0,0
Alyn McCauley (C/LW),San Jose Sharks,76,12,14,26,0.34,30,-3,https://www.eliteprospects.com/player/8974/alyn-mccauley,2005-06,nhl,Alyn McCauley,C/LW,FW,0,0.0,0
Mike Leclerc (LW),totals,50,10,16,26,0.52,37,0,https://www.eliteprospects.com/player/8993/mike-leclerc,2005-06,nhl,Mike Leclerc,LW,FW,0,0.0,0
Pascal Dupuis (LW),Minnesota Wild,67,10,16,26,0.39,40,-10,https://www.eliteprospects.com/player/8789/pascal-dupuis,2005-06,nhl,Pascal Dupuis,LW,FW,0,0.0,0
Bryan Muir (D),Washington Capitals,72,8,18,26,0.36,72,-9,https://www.eliteprospects.com/player/4317/bryan-muir,2005-06,nhl,Bryan Muir,D,DEF,0,0.0,0
David Legwand (C),Nashville Predators,44,7,19,26,0.59,34,3,https://www.eliteprospects.com/player/3668/david-legwand,2005-06,nhl,David Legwand,C,FW,0,0.0,0
Roman Hamrlík (D),Calgary Flames,51,7,19,26,0.51,56,8,https://www.eliteprospects.com/player/8607/roman-hamrlik,2005-06,nhl,Roman Hamrlík,D,DEF,0,0.0,0
Matthew Lombardi (C),Calgary Flames,55,6,20,26,0.47,48,-1,https://www.eliteprospects.com/player/8999/matthew-lombardi,2005-06,nhl,Matthew Lombardi,C,FW,0,0.0,0
Robyn Regehr (D),Calgary Flames,68,6,20,26,0.38,67,6,https://www.eliteprospects.com/player/8913/robyn-regehr,2005-06,nhl,Robyn Regehr,D,DEF,0,0.0,0
Dallas Drake (LW),St. Louis Blues,62,2,24,26,0.42,59,-13,https://www.eliteprospects.com/player/9141/dallas-drake,2005-06,nhl,Dallas Drake,LW,FW,0,0.0,0
Corey Perry (RW),Mighty Ducks of Anaheim,56,13,12,25,0.45,50,1,https://www.eliteprospects.com/player/8541/corey-perry,2005-06,nhl,Corey Perry,RW,FW,0,0.0,0
Alexander Mogilny (RW),New Jersey Devils,34,12,13,25,0.74,6,-7,https://www.eliteprospects.com/player/21327/alexander-mogilny,2005-06,nhl,Alexander Mogilny,RW,FW,0,0.0,0
Tomas Surovy (LW/C),Pittsburgh Penguins,53,12,13,25,0.47,45,-13,https://www.eliteprospects.com/player/8681/tomas-surovy,2005-06,nhl,Tomas Surovy,LW/C,FW,0,0.0,0
Viktor Kozlov (C/RW),New Jersey Devils,69,12,13,25,0.36,16,0,https://www.eliteprospects.com/player/8699/viktor-kozlov,2005-06,nhl,Viktor Kozlov,C/RW,FW,0,0.0,0
Oleg Saprykin (LW),Phoenix Coyotes,67,11,14,25,0.37,50,-16,https://www.eliteprospects.com/player/8589/oleg-saprykin,2005-06,nhl,Oleg Saprykin,LW,FW,0,0.0,0
Niko Dimitrakos (RW),totals,64,9,16,25,0.39,32,4,https://www.eliteprospects.com/player/8786/niko-dimitrakos,2005-06,nhl,Niko Dimitrakos,RW,FW,0,0.0,0
Grant Marshall (RW),New Jersey Devils,76,8,17,25,0.33,70,-18,https://www.eliteprospects.com/player/8967/grant-marshall,2005-06,nhl,Grant Marshall,RW,FW,0,0.0,0
Andy Sutton (D),Atlanta Thrashers,76,8,17,25,0.33,144,13,https://www.eliteprospects.com/player/8554/andy-sutton,2005-06,nhl,Andy Sutton,D,DEF,0,0.0,0
Petr Nedved (C),totals,53,7,18,25,0.47,70,-14,https://www.eliteprospects.com/player/8684/petr-nedved,2005-06,nhl,Petr Nedved,C,FW,0,0.0,0
Kim Johnsson (D),Philadelphia Flyers,47,6,19,25,0.53,34,5,https://www.eliteprospects.com/player/698/kim-johnsson,2005-06,nhl,Kim Johnsson,D,DEF,0,0.0,0
Filip Kuba (D),Minnesota Wild,65,6,19,25,0.38,44,0,https://www.eliteprospects.com/player/8639/filip-kuba,2005-06,nhl,Filip Kuba,D,DEF,0,0.0,0
Aaron Ward (D),Carolina Hurricanes,71,6,19,25,0.35,62,2,https://www.eliteprospects.com/player/8744/aaron-ward,2005-06,nhl,Aaron Ward,D,DEF,0,0.0,0
Fyodor Tyutin (D),New York Rangers,77,6,19,25,0.32,58,1,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2005-06,nhl,Fyodor Tyutin,D,DEF,0,0.0,0
Luc Robitaille (LW),Los Angeles Kings,65,15,9,24,0.37,52,-6,https://www.eliteprospects.com/player/21334/luc-robitaille,2005-06,nhl,Luc Robitaille,LW,FW,0,0.0,0
Patrik Stefan (C),Atlanta Thrashers,64,10,14,24,0.38,36,3,https://www.eliteprospects.com/player/3666/patrik-stefan,2005-06,nhl,Patrik Stefan,C,FW,0,0.0,0
Arron Asham (RW),New York Islanders,63,9,15,24,0.38,103,-5,https://www.eliteprospects.com/player/8791/arron-asham,2005-06,nhl,Arron Asham,RW,FW,0,0.0,0
Paul Gaustad (C),Buffalo Sabres,78,9,15,24,0.31,65,4,https://www.eliteprospects.com/player/8808/paul-gaustad,2005-06,nhl,Paul Gaustad,C,FW,0,0.0,0
Mark Smith (C),San Jose Sharks,80,9,15,24,0.30,97,3,https://www.eliteprospects.com/player/8884/mark-smith,2005-06,nhl,Mark Smith,C,FW,0,0.0,0
Zbynek Michalek (D),Phoenix Coyotes,82,9,15,24,0.29,62,4,https://www.eliteprospects.com/player/8588/zbynek-michalek,2005-06,nhl,Zbynek Michalek,D,DEF,0,0.0,0
Scottie Upshall (LW/RW),Nashville Predators,48,8,16,24,0.50,34,14,https://www.eliteprospects.com/player/9512/scottie-upshall,2005-06,nhl,Scottie Upshall,LW/RW,FW,0,0.0,0
Dennis Wideman (D),St. Louis Blues,67,8,16,24,0.36,83,-31,https://www.eliteprospects.com/player/8826/dennis-wideman,2005-06,nhl,Dennis Wideman,D,DEF,0,0.0,0
Ville Nieminen (LW/RW),totals,70,8,16,24,0.34,63,7,https://www.eliteprospects.com/player/2661/ville-nieminen,2005-06,nhl,Ville Nieminen,LW/RW,FW,0,0.0,0
Serge Aubin (C/LW),Atlanta Thrashers,74,7,17,24,0.32,79,-4,https://www.eliteprospects.com/player/8785/serge-aubin,2005-06,nhl,Serge Aubin,C/LW,FW,0,0.0,0
Jim Vandermeer (D),Chicago Blackhawks,76,6,18,24,0.32,116,-2,https://www.eliteprospects.com/player/8838/jim-vandermeer,2005-06,nhl,Jim Vandermeer,D,DEF,0,0.0,0
Scott Hannan (D),San Jose Sharks,81,6,18,24,0.30,58,7,https://www.eliteprospects.com/player/9041/scott-hannan,2005-06,nhl,Scott Hannan,D,DEF,0,0.0,0
Éric Desjardins (D),Philadelphia Flyers,45,4,20,24,0.53,56,3,https://www.eliteprospects.com/player/9133/eric-desjardins,2005-06,nhl,Éric Desjardins,D,DEF,0,0.0,0
Mike Rathje (D),Philadelphia Flyers,79,3,21,24,0.30,46,22,https://www.eliteprospects.com/player/8844/mike-rathje,2005-06,nhl,Mike Rathje,D,DEF,0,0.0,0
Kevyn Adams (C),Carolina Hurricanes,82,15,8,23,0.28,36,0,https://www.eliteprospects.com/player/8743/kevyn-adams,2005-06,nhl,Kevyn Adams,C,FW,0,0.0,0
Steve Bégin (LW/C),Montréal Canadiens,76,11,12,23,0.30,113,9,https://www.eliteprospects.com/player/9076/steve-begin,2005-06,nhl,Steve Bégin,LW/C,FW,0,0.0,0
Ryan Kesler (C),Vancouver Canucks,82,10,13,23,0.28,79,1,https://www.eliteprospects.com/player/9014/ryan-kesler,2005-06,nhl,Ryan Kesler,C,FW,0,0.0,0
Michael Peca (C),Edmonton Oilers,71,9,14,23,0.32,56,-4,https://www.eliteprospects.com/player/8910/michael-peca,2005-06,nhl,Michael Peca,C,FW,0,0.0,0
Mike Grier (RW),Buffalo Sabres,81,7,16,23,0.28,28,-7,https://www.eliteprospects.com/player/9171/mike-grier,2005-06,nhl,Mike Grier,RW,FW,0,0.0,0
Brad Isbister (LW),Boston Bruins,58,6,17,23,0.40,46,-2,https://www.eliteprospects.com/player/8705/brad-isbister,2005-06,nhl,Brad Isbister,LW,FW,0,0.0,0
Fredrik Sjöström (LW),Phoenix Coyotes,75,6,17,23,0.31,42,1,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2005-06,nhl,Fredrik Sjöström,LW,FW,0,0.0,0
Christian Ehrhoff (D),San Jose Sharks,64,5,18,23,0.36,32,10,https://www.eliteprospects.com/player/8581/christian-ehrhoff,2005-06,nhl,Christian Ehrhoff,D,DEF,0,0.0,0
Todd Fedoruk (LW),Mighty Ducks of Anaheim,76,4,19,23,0.30,174,6,https://www.eliteprospects.com/player/8528/todd-fedoruk,2005-06,nhl,Todd Fedoruk,LW,FW,Todd Fedoruk,8.0,1
Darryl Sydor (D),Tampa Bay Lightning,80,4,19,23,0.29,30,-18,https://www.eliteprospects.com/player/8899/darryl-sydor,2005-06,nhl,Darryl Sydor,D,DEF,0,0.0,0
Oleg Tverdovsky (D),Carolina Hurricanes,72,3,20,23,0.32,37,-1,https://www.eliteprospects.com/player/8656/oleg-tverdovsky,2005-06,nhl,Oleg Tverdovsky,D,DEF,0,0.0,0
Tom Poti (D),New York Rangers,73,3,20,23,0.32,70,16,https://www.eliteprospects.com/player/8918/tom-poti,2005-06,nhl,Tom Poti,D,DEF,0,0.0,0
Kyle McLaren (D),San Jose Sharks,77,2,21,23,0.30,66,6,https://www.eliteprospects.com/player/8978/kyle-mclaren,2005-06,nhl,Kyle McLaren,D,DEF,0,0.0,0
Jaroslav Balastik (LW/RW),Columbus Blue Jackets,66,12,10,22,0.33,26,-1,https://www.eliteprospects.com/player/8618/jaroslav-balastik,2005-06,nhl,Jaroslav Balastik,LW/RW,FW,0,0.0,0
Eric Lindros (C),Toronto Maple Leafs,33,11,11,22,0.67,43,-3,https://www.eliteprospects.com/player/8998/eric-lindros,2005-06,nhl,Eric Lindros,C,FW,0,0.0,0
Wayne Primeau (C),totals,71,11,11,22,0.31,57,-16,https://www.eliteprospects.com/player/8575/wayne-primeau,2005-06,nhl,Wayne Primeau,C,FW,0,0.0,0
Grant Stevenson (C),San Jose Sharks,47,10,12,22,0.47,14,-7,https://www.eliteprospects.com/player/8892/grant-stevenson,2005-06,nhl,Grant Stevenson,C,FW,0,0.0,0
Travis Green (C),Boston Bruins,82,10,12,22,0.27,79,-2,https://www.eliteprospects.com/player/9168/travis-green,2005-06,nhl,Travis Green,C,FW,0,0.0,0
Jeremy Roenick (C),Los Angeles Kings,58,9,13,22,0.38,36,-5,https://www.eliteprospects.com/player/8929/jeremy-roenick,2005-06,nhl,Jeremy Roenick,C,FW,0,0.0,0
Chris Simon (LW),Calgary Flames,72,8,14,22,0.31,94,0,https://www.eliteprospects.com/player/8882/chris-simon,2005-06,nhl,Chris Simon,LW,FW,0,0.0,0
Tom Kostopoulos (RW/LW),Los Angeles Kings,76,8,14,22,0.29,100,-8,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2005-06,nhl,Tom Kostopoulos,RW/LW,FW,0,0.0,0
Boyd Devereaux (LW),Phoenix Coyotes,78,8,14,22,0.28,44,-13,https://www.eliteprospects.com/player/9135/boyd-devereaux,2005-06,nhl,Boyd Devereaux,LW,FW,0,0.0,0
Marcel Goc (C),San Jose Sharks,81,8,14,22,0.27,22,-7,https://www.eliteprospects.com/player/8583/marcel-goc,2005-06,nhl,Marcel Goc,C,FW,0,0.0,0
Mario Lemieux (C),Pittsburgh Penguins,26,7,15,22,0.85,16,-16,https://www.eliteprospects.com/player/9679/mario-lemieux,2005-06,nhl,Mario Lemieux,C,FW,0,0.0,0
Adam Foote (D),Columbus Blue Jackets,65,6,16,22,0.34,89,-16,https://www.eliteprospects.com/player/9157/adam-foote,2005-06,nhl,Adam Foote,D,DEF,0,0.0,0
Steve Ott (C/W),Dallas Stars,82,5,17,22,0.27,178,1,https://www.eliteprospects.com/player/8944/steve-ott,2005-06,nhl,Steve Ott,C/W,FW,0,0.0,0
Francis Bouillon (D),Montréal Canadiens,67,3,19,22,0.33,34,-6,https://www.eliteprospects.com/player/5371/francis-bouillon,2005-06,nhl,Francis Bouillon,D,DEF,0,0.0,0
Samuel Påhlsson (C),Mighty Ducks of Anaheim,82,11,10,21,0.26,34,-1,https://www.eliteprospects.com/player/732/samuel-pahlsson,2005-06,nhl,Samuel Påhlsson,C,FW,0,0.0,0
Craig Adams (RW),Carolina Hurricanes,67,10,11,21,0.31,51,1,https://www.eliteprospects.com/player/8756/craig-adams,2005-06,nhl,Craig Adams,RW,FW,0,0.0,0
Scott Thornton (LW),San Jose Sharks,71,10,11,21,0.30,84,-8,https://www.eliteprospects.com/player/5638/scott-thornton,2005-06,nhl,Scott Thornton,LW,FW,0,0.0,0
Pavel Vorobyov (C),Chicago Blackhawks,39,9,12,21,0.54,34,-2,https://www.eliteprospects.com/player/9561/pavel-vorobyov,2005-06,nhl,Pavel Vorobyov,C,FW,0,0.0,0
Stephen Weiss (C),Florida Panthers,41,9,12,21,0.51,22,-2,https://www.eliteprospects.com/player/8817/stephen-weiss,2005-06,nhl,Stephen Weiss,C,FW,0,0.0,0
Duncan Keith (D),Chicago Blackhawks,81,9,12,21,0.26,79,-11,https://www.eliteprospects.com/player/9012/duncan-keith,2005-06,nhl,Duncan Keith,D,DEF,0,0.0,0
Rostislav Olesz (LW/RW),Florida Panthers,59,8,13,21,0.36,24,-4,https://www.eliteprospects.com/player/8652/rostislav-olesz,2005-06,nhl,Rostislav Olesz,LW/RW,FW,0,0.0,0
Niklas Hagman (LW/RW),totals,84,8,13,21,0.25,18,-10,https://www.eliteprospects.com/player/2680/niklas-hagman,2005-06,nhl,Niklas Hagman,LW/RW,FW,0,0.0,0
Brooks Laich (C/LW),Washington Capitals,73,7,14,21,0.29,26,-9,https://www.eliteprospects.com/player/9518/brooks-laich,2005-06,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Radek Bonk (C),Montréal Canadiens,61,6,15,21,0.34,52,-3,https://www.eliteprospects.com/player/8671/radek-bonk,2005-06,nhl,Radek Bonk,C,FW,Radek Bonk,5.0,1
Mikko Koivu (C),Minnesota Wild,64,6,15,21,0.33,40,-9,https://www.eliteprospects.com/player/2696/mikko-koivu,2005-06,nhl,Mikko Koivu,C,FW,0,0.0,0
Henrik Tallinder (D),Buffalo Sabres,82,6,15,21,0.26,74,10,https://www.eliteprospects.com/player/1955/henrik-tallinder,2005-06,nhl,Henrik Tallinder,D,DEF,0,0.0,0
Vaclav Varada (RW),Ottawa Senators,76,5,16,21,0.28,50,2,https://www.eliteprospects.com/player/8661/vaclav-varada,2005-06,nhl,Vaclav Varada,RW,FW,0,0.0,0
Martin Skoula (D),totals,78,5,16,21,0.27,46,6,https://www.eliteprospects.com/player/8598/martin-skoula,2005-06,nhl,Martin Skoula,D,DEF,0,0.0,0
Brad Lukowich (D),totals,75,2,19,21,0.28,40,0,https://www.eliteprospects.com/player/9000/brad-lukowich,2005-06,nhl,Brad Lukowich,D,DEF,0,0.0,0
Tim Gleason (D),Los Angeles Kings,78,2,19,21,0.27,77,0,https://www.eliteprospects.com/player/9162/tim-gleason,2005-06,nhl,Tim Gleason,D,DEF,0,0.0,0
Jim Slater (C),Atlanta Thrashers,71,10,10,20,0.28,46,1,https://www.eliteprospects.com/player/8562/jim-slater,2005-06,nhl,Jim Slater,C,FW,0,0.0,0
Michael Holmqvist (C),Chicago Blackhawks,72,10,10,20,0.28,16,-14,https://www.eliteprospects.com/player/754/michael-holmqvist,2005-06,nhl,Michael Holmqvist,C,FW,0,0.0,0
Jay Pandolfo (LW),New Jersey Devils,82,10,10,20,0.24,16,2,https://www.eliteprospects.com/player/8704/jay-pandolfo,2005-06,nhl,Jay Pandolfo,LW,FW,0,0.0,0
Shean Donovan (RW),Calgary Flames,80,9,11,20,0.25,82,9,https://www.eliteprospects.com/player/8571/shean-donovan,2005-06,nhl,Shean Donovan,RW,FW,0,0.0,0
Ronald Petrovicky (RW),Atlanta Thrashers,60,8,12,20,0.33,62,-8,https://www.eliteprospects.com/player/5673/ronald-petrovicky,2005-06,nhl,Ronald Petrovicky,RW,FW,0,0.0,0
Sandis Ozolins (D),totals,36,6,14,20,0.56,28,-2,https://www.eliteprospects.com/player/8690/sandis-ozolins,2005-06,nhl,Sandis Ozolins,D,DEF,0,0.0,0
Robert Nilsson (LW),New York Islanders,53,6,14,20,0.38,26,-6,https://www.eliteprospects.com/player/352/robert-nilsson,2005-06,nhl,Robert Nilsson,LW,FW,0,0.0,0
Stéphane Robidas (D),Dallas Stars,75,5,15,20,0.27,67,15,https://www.eliteprospects.com/player/8731/stephane-robidas,2005-06,nhl,Stéphane Robidas,D,DEF,0,0.0,0
Mathieu Dandenault (D/RW),Montréal Canadiens,82,5,15,20,0.24,83,8,https://www.eliteprospects.com/player/8763/mathieu-dandenault,2005-06,nhl,Mathieu Dandenault,D/RW,DEF,0,0.0,0
David Tanabe (D),totals,75,4,16,20,0.27,56,-5,https://www.eliteprospects.com/player/8773/david-tanabe,2005-06,nhl,David Tanabe,D,DEF,0,0.0,0
Jordan Leopold (D),Calgary Flames,74,2,18,20,0.27,68,6,https://www.eliteprospects.com/player/8997/jordan-leopold,2005-06,nhl,Jordan Leopold,D,DEF,0,0.0,0
Sean Hill (D),Florida Panthers,78,2,18,20,0.26,80,3,https://www.eliteprospects.com/player/9054/sean-hill,2005-06,nhl,Sean Hill,D,DEF,0,0.0,0
Keith Carney (D),totals,79,2,18,20,0.25,62,8,https://www.eliteprospects.com/player/9109/keith-carney,2005-06,nhl,Keith Carney,D,DEF,0,0.0,0
Greg Johnson (C),Nashville Predators,68,11,8,19,0.28,10,5,https://www.eliteprospects.com/player/9032/greg-johnson,2005-06,nhl,Greg Johnson,C,FW,0,0.0,0
Alexander Perezhogin (LW/RW),Montréal Canadiens,67,9,10,19,0.28,38,5,https://www.eliteprospects.com/player/8669/alexander-perezhogin,2005-06,nhl,Alexander Perezhogin,LW/RW,FW,Alexander Perezhogin,15.0,1
Matt Bradley (RW/LW),Washington Capitals,74,7,12,19,0.26,72,-8,https://www.eliteprospects.com/player/9093/matt-bradley,2005-06,nhl,Matt Bradley,RW/LW,FW,0,0.0,0
Rostislav Klesla (D),Columbus Blue Jackets,51,6,13,19,0.37,75,-4,https://www.eliteprospects.com/player/8622/rostislav-klesla,2005-06,nhl,Rostislav Klesla,D,DEF,0,0.0,0
Jason Woolley (D),Detroit Red Wings,53,1,18,19,0.36,28,3,https://www.eliteprospects.com/player/8833/jason-woolley,2005-06,nhl,Jason Woolley,D,DEF,0,0.0,0
Chris Phillips (D),Ottawa Senators,69,1,18,19,0.28,90,19,https://www.eliteprospects.com/player/4719/chris-phillips,2005-06,nhl,Chris Phillips,D,DEF,0,0.0,0
Ruslan Salei (D),Mighty Ducks of Anaheim,78,1,18,19,0.24,114,17,https://www.eliteprospects.com/player/8651/ruslan-salei,2005-06,nhl,Ruslan Salei,D,DEF,0,0.0,0
Dominic Moore (C),New York Rangers,82,9,9,18,0.22,28,4,https://www.eliteprospects.com/player/8964/dominic-moore,2005-06,nhl,Dominic Moore,C,FW,0,0.0,0
Matt Cooke (LW),Vancouver Canucks,45,8,10,18,0.40,71,-8,https://www.eliteprospects.com/player/8549/matt-cooke,2005-06,nhl,Matt Cooke,LW,FW,0,0.0,0
Richard Park (RW/C),Vancouver Canucks,60,8,10,18,0.30,29,-2,https://www.eliteprospects.com/player/5214/richard-park,2005-06,nhl,Richard Park,RW/C,FW,0,0.0,0
Andrei Zyuzin (D),Minnesota Wild,57,7,11,18,0.32,50,-12,https://www.eliteprospects.com/player/8608/andrei-zyuzin,2005-06,nhl,Andrei Zyuzin,D,DEF,0,0.0,0
Dave Andreychuk (LW),Tampa Bay Lightning,42,6,12,18,0.43,16,-13,https://www.eliteprospects.com/player/21425/dave-andreychuk,2005-06,nhl,Dave Andreychuk,LW,FW,0,0.0,0
Christian Bäckman (D),St. Louis Blues,52,6,12,18,0.35,48,-15,https://www.eliteprospects.com/player/290/christian-backman,2005-06,nhl,Christian Bäckman,D,DEF,0,0.0,0
Steve Eminger (D),Washington Capitals,66,5,13,18,0.27,81,-12,https://www.eliteprospects.com/player/9147/steve-eminger,2005-06,nhl,Steve Eminger,D,DEF,Steve Eminger,3.0,1
Jim Dowd (C),totals,78,5,13,18,0.23,40,-11,https://www.eliteprospects.com/player/8739/jim-dowd,2005-06,nhl,Jim Dowd,C,FW,0,0.0,0
Stéphane Yelle (C),Calgary Flames,74,4,14,18,0.24,48,10,https://www.eliteprospects.com/player/8795/stephane-yelle,2005-06,nhl,Stéphane Yelle,C,FW,0,0.0,0
Daniel Tjärnqvist (D),Minnesota Wild,60,3,15,18,0.30,32,-11,https://www.eliteprospects.com/player/695/daniel-tjarnqvist,2005-06,nhl,Daniel Tjärnqvist,D,DEF,0,0.0,0
Dennis Seidenberg (D),totals,63,3,15,18,0.29,18,-13,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2005-06,nhl,Dennis Seidenberg,D,DEF,0,0.0,0
Dmitri Kalinin (D),Buffalo Sabres,55,2,16,18,0.33,54,14,https://www.eliteprospects.com/player/8673/dmitri-kalinin,2005-06,nhl,Dmitri Kalinin,D,DEF,0,0.0,0
Marek Malík (D),New York Rangers,74,2,16,18,0.24,78,28,https://www.eliteprospects.com/player/1907/marek-malik,2005-06,nhl,Marek Malík,D,DEF,0,0.0,0
Paul Ranger (D),Tampa Bay Lightning,76,1,17,18,0.24,58,5,https://www.eliteprospects.com/player/8866/paul-ranger,2005-06,nhl,Paul Ranger,D,DEF,0,0.0,0
Jarkko Ruutu (LW),Vancouver Canucks,82,10,7,17,0.21,142,1,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2005-06,nhl,Jarkko Ruutu,LW,FW,0,0.0,0
Brandon Bochenski (RW/LW),totals,40,8,9,17,0.43,22,-2,https://www.eliteprospects.com/player/10260/brandon-bochenski,2005-06,nhl,Brandon Bochenski,RW/LW,FW,0,0.0,0
Bryan Allen (D),Vancouver Canucks,77,7,10,17,0.22,115,4,https://www.eliteprospects.com/player/8767/bryan-allen,2005-06,nhl,Bryan Allen,D,DEF,0,0.0,0
Marcus Nilson (RW),Calgary Flames,70,6,11,17,0.24,32,13,https://www.eliteprospects.com/player/728/marcus-nilson,2005-06,nhl,Marcus Nilson,RW,FW,0,0.0,0
Rob DiMaio (RW),Tampa Bay Lightning,61,4,13,17,0.28,30,-7,https://www.eliteprospects.com/player/8760/rob-dimaio,2005-06,nhl,Rob DiMaio,RW,FW,Rob DiMaio,82.0,1
Yevgeni Artyukhin (RW/LW),Tampa Bay Lightning,72,4,13,17,0.24,90,-4,https://www.eliteprospects.com/player/8635/yevgeni-artyukhin,2005-06,nhl,Yevgeni Artyukhin,RW/LW,FW,0,0.0,0
Anton Volchenkov (D),Ottawa Senators,75,4,13,17,0.23,53,21,https://www.eliteprospects.com/player/8660/anton-volchenkov,2005-06,nhl,Anton Volchenkov,D,DEF,0,0.0,0
Jason Smith (D),Edmonton Oilers,76,4,13,17,0.22,84,1,https://www.eliteprospects.com/player/8883/jason-smith,2005-06,nhl,Jason Smith,D,DEF,0,0.0,0
Derian Hatcher (D),Philadelphia Flyers,77,4,13,17,0.22,93,2,https://www.eliteprospects.com/player/8842/derian-hatcher,2005-06,nhl,Derian Hatcher,D,DEF,0,0.0,0
Colin White (D),New Jersey Devils,73,3,14,17,0.23,91,-2,https://www.eliteprospects.com/player/8821/colin-white,2005-06,nhl,Colin White,D,DEF,0,0.0,0
Ron Hainsey (D),Columbus Blue Jackets,55,2,15,17,0.31,43,13,https://www.eliteprospects.com/player/9037/ron-hainsey,2005-06,nhl,Ron Hainsey,D,DEF,0,0.0,0
Radek Martínek (D),New York Islanders,74,1,16,17,0.23,32,-9,https://www.eliteprospects.com/player/8694/radek-martinek,2005-06,nhl,Radek Martínek,D,DEF,0,0.0,0
Eric Weinrich (D),totals,75,1,16,17,0.23,52,-23,https://www.eliteprospects.com/player/8706/eric-weinrich,2005-06,nhl,Eric Weinrich,D,DEF,0,0.0,0
Toni Lydman (D),Buffalo Sabres,75,1,16,17,0.23,82,9,https://www.eliteprospects.com/player/2678/toni-lydman,2005-06,nhl,Toni Lydman,D,DEF,Toni Lydman,6.0,1
Johan Franzén (LW),Detroit Red Wings,80,12,4,16,0.20,36,4,https://www.eliteprospects.com/player/158/johan-franzen,2005-06,nhl,Johan Franzén,LW,FW,0,0.0,0
Marcel Hossa (LW/RW),New York Rangers,64,10,6,16,0.25,28,-6,https://www.eliteprospects.com/player/4532/marcel-hossa,2005-06,nhl,Marcel Hossa,LW/RW,FW,0,0.0,0
Mike Ricci (C),Phoenix Coyotes,78,10,6,16,0.21,69,-22,https://www.eliteprospects.com/player/8909/mike-ricci,2005-06,nhl,Mike Ricci,C,FW,0,0.0,0
Martin Havlát (RW/LW),Ottawa Senators,18,9,7,16,0.89,4,6,https://www.eliteprospects.com/player/8624/martin-havlat,2005-06,nhl,Martin Havlát,RW/LW,FW,0,0.0,0
Steve McCarthy (D),totals,67,9,7,16,0.24,51,3,https://www.eliteprospects.com/player/8568/steve-mccarthy,2005-06,nhl,Steve McCarthy,D,DEF,0,0.0,0
Mark Cullen (C/LW),Chicago Blackhawks,29,7,9,16,0.55,2,7,https://www.eliteprospects.com/player/8851/mark-cullen,2005-06,nhl,Mark Cullen,C/LW,FW,0,0.0,0
Stéphane Veilleux (LW),Minnesota Wild,71,7,9,16,0.23,63,-13,https://www.eliteprospects.com/player/8839/stephane-veilleux,2005-06,nhl,Stéphane Veilleux,LW,FW,0,0.0,0
Trevor Linden (C),Vancouver Canucks,82,7,9,16,0.20,15,3,https://www.eliteprospects.com/player/8551/trevor-linden,2005-06,nhl,Trevor Linden,C,FW,0,0.0,0
Eric Boguniecki (C/RW),totals,47,6,10,16,0.34,33,-3,https://www.eliteprospects.com/player/8790/eric-boguniecki,2005-06,nhl,Eric Boguniecki,C/RW,FW,0,0.0,0
