player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Zbynek Michalek (D),Phoenix Coyotes,82,6,21,27,0.33,28,-13,https://www.eliteprospects.com/player/8588/zbynek-michalek,2008-09,nhl,Zbynek Michalek,D,DEF,0,0.0,0
Guillaume Latendresse (LW/RW),Montréal Canadiens,56,14,12,26,0.46,45,4,https://www.eliteprospects.com/player/9194/guillaume-latendresse,2008-09,nhl,Guillaume Latendresse,LW/RW,FW,0,0.0,0
Ethan Moreau (LW),Edmonton Oilers,77,14,12,26,0.34,133,0,https://www.eliteprospects.com/player/8703/ethan-moreau,2008-09,nhl,Ethan Moreau,LW,FW,0,0.0,0
Jay McClement (C/D),St. Louis Blues,82,12,14,26,0.32,29,-10,https://www.eliteprospects.com/player/9517/jay-mcclement,2008-09,nhl,Jay McClement,C/D,DEF,0,0.0,0
Troy Brouwer (RW/LW),Chicago Blackhawks,69,10,16,26,0.38,50,7,https://www.eliteprospects.com/player/10669/troy-brouwer,2008-09,nhl,Troy Brouwer,RW/LW,FW,0,0.0,0
Ian White (D),Toronto Maple Leafs,71,10,16,26,0.37,57,6,https://www.eliteprospects.com/player/9519/ian-white,2008-09,nhl,Ian White,D,DEF,0,0.0,0
Brent Seabrook (D),Chicago Blackhawks,82,8,18,26,0.32,62,23,https://www.eliteprospects.com/player/8879/brent-seabrook,2008-09,nhl,Brent Seabrook,D,DEF,Brent Seabrook,2.0,1
Brent Seabrook (D),Chicago Blackhawks,82,8,18,26,0.32,62,23,https://www.eliteprospects.com/player/8879/brent-seabrook,2008-09,nhl,Brent Seabrook,D,DEF,Brent Seabrook,2.0,1
Steve Eminger (D),totals,71,5,21,26,0.37,50,-3,https://www.eliteprospects.com/player/9147/steve-eminger,2008-09,nhl,Steve Eminger,D,DEF,0,0.0,0
Matt Carle (D),totals,76,5,21,26,0.34,22,3,https://www.eliteprospects.com/player/9108/matt-carle,2008-09,nhl,Matt Carle,D,DEF,0,0.0,0
Stéphane Robidas (D),Dallas Stars,72,3,23,26,0.36,76,10,https://www.eliteprospects.com/player/8731/stephane-robidas,2008-09,nhl,Stéphane Robidas,D,DEF,0,0.0,0
Wade Redden (D),New York Rangers,81,3,23,26,0.32,51,-5,https://www.eliteprospects.com/player/8931/wade-redden,2008-09,nhl,Wade Redden,D,DEF,0,0.0,0
Dan Hamhuis (D),Nashville Predators,82,3,23,26,0.32,67,-4,https://www.eliteprospects.com/player/9040/dan-hamhuis,2008-09,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Eric Fehr (C/RW),Washington Capitals,61,12,13,25,0.41,22,8,https://www.eliteprospects.com/player/10352/eric-fehr,2008-09,nhl,Eric Fehr,C/RW,FW,0,0.0,0
Daniel Brière (C),Philadelphia Flyers,29,11,14,25,0.86,26,-1,https://www.eliteprospects.com/player/8770/daniel-briere,2008-09,nhl,Daniel Brière,C,FW,0,0.0,0
Derick Brassard (C/LW),Columbus Blue Jackets,31,10,15,25,0.81,17,12,https://www.eliteprospects.com/player/9366/derick-brassard,2008-09,nhl,Derick Brassard,C/LW,FW,0,0.0,0
Fredrik Modin (LW),Columbus Blue Jackets,50,9,16,25,0.50,28,2,https://www.eliteprospects.com/player/727/fredrik-modin,2008-09,nhl,Fredrik Modin,LW,FW,0,0.0,0
Radek Bonk (C),Nashville Predators,66,9,16,25,0.38,34,-12,https://www.eliteprospects.com/player/8671/radek-bonk,2008-09,nhl,Radek Bonk,C,FW,0,0.0,0
Blake Comeau (LW/RW),New York Islanders,53,7,18,25,0.47,32,-17,https://www.eliteprospects.com/player/9190/blake-comeau,2008-09,nhl,Blake Comeau,LW/RW,FW,Blake Comeau,1.0,1
Josh Bailey (RW/C),New York Islanders,68,7,18,25,0.37,16,-14,https://www.eliteprospects.com/player/14013/josh-bailey,2008-09,nhl,Josh Bailey,RW/C,FW,Josh Bailey,2.0,1
Trevor Daley (D),Dallas Stars,75,7,18,25,0.33,73,2,https://www.eliteprospects.com/player/9128/trevor-daley,2008-09,nhl,Trevor Daley,D,DEF,0,0.0,0
Mattias Öhlund (D),Vancouver Canucks,82,6,19,25,0.30,105,14,https://www.eliteprospects.com/player/749/mattias-ohlund,2008-09,nhl,Mattias Öhlund,D,DEF,0,0.0,0
Sami Salo (D),Vancouver Canucks,60,5,20,25,0.42,26,5,https://www.eliteprospects.com/player/2672/sami-salo,2008-09,nhl,Sami Salo,D,DEF,Sami Salo,1.0,1
Sean Bergenheim (LW/RW),New York Islanders,59,15,9,24,0.41,64,-2,https://www.eliteprospects.com/player/2708/sean-bergenheim,2008-09,nhl,Sean Bergenheim,LW/RW,FW,0,0.0,0
Jere Lehtinen (LW),Dallas Stars,48,8,16,24,0.50,8,1,https://www.eliteprospects.com/player/2687/jere-lehtinen,2008-09,nhl,Jere Lehtinen,LW,FW,0,0.0,0
Jordan Leopold (D),totals,83,7,17,24,0.29,24,-15,https://www.eliteprospects.com/player/8997/jordan-leopold,2008-09,nhl,Jordan Leopold,D,DEF,0,0.0,0
Mike Commodore (D),Columbus Blue Jackets,81,5,19,24,0.30,100,11,https://www.eliteprospects.com/player/9119/mike-commodore,2008-09,nhl,Mike Commodore,D,DEF,0,0.0,0
James Sheppard (C/LW),Minnesota Wild,82,5,19,24,0.29,41,-14,https://www.eliteprospects.com/player/11121/james-sheppard,2008-09,nhl,James Sheppard,C/LW,FW,0,0.0,0
James Wisniewski (D),totals,48,3,21,24,0.50,30,9,https://www.eliteprospects.com/player/9407/james-wisniewski,2008-09,nhl,James Wisniewski,D,DEF,0,0.0,0
Craig Rivet (D),Buffalo Sabres,64,2,22,24,0.38,125,4,https://www.eliteprospects.com/player/8719/craig-rivet,2008-09,nhl,Craig Rivet,D,DEF,0,0.0,0
Kim Johnsson (D),Minnesota Wild,81,2,22,24,0.30,44,-3,https://www.eliteprospects.com/player/698/kim-johnsson,2008-09,nhl,Kim Johnsson,D,DEF,Kim Johnsson,14.0,1
Marián Gáborík (RW/LW),Minnesota Wild,17,13,10,23,1.35,2,3,https://www.eliteprospects.com/player/3665/marian-gaborik,2008-09,nhl,Marián Gáborík,RW/LW,FW,0,0.0,0
Stéphane Veilleux (LW),Minnesota Wild,81,13,10,23,0.28,40,-17,https://www.eliteprospects.com/player/8839/stephane-veilleux,2008-09,nhl,Stéphane Veilleux,LW,FW,0,0.0,0
Chris Higgins (LW),Montréal Canadiens,57,12,11,23,0.40,22,-1,https://www.eliteprospects.com/player/9051/chris-higgins,2008-09,nhl,Chris Higgins,LW,FW,0,0.0,0
Chris Kelly (C/LW),Ottawa Senators,82,12,11,23,0.28,38,-10,https://www.eliteprospects.com/player/9013/chris-kelly,2008-09,nhl,Chris Kelly,C/LW,FW,0,0.0,0
Mason Raymond (LW/RW),Vancouver Canucks,72,11,12,23,0.32,24,2,https://www.eliteprospects.com/player/11354/mason-raymond,2008-09,nhl,Mason Raymond,LW/RW,FW,0,0.0,0
Mike Grier (RW),San Jose Sharks,62,10,13,23,0.37,25,8,https://www.eliteprospects.com/player/9171/mike-grier,2008-09,nhl,Mike Grier,RW,FW,0,0.0,0
Wayne Simmonds (RW),Los Angeles Kings,82,9,14,23,0.28,73,-8,https://www.eliteprospects.com/player/12517/wayne-simmonds,2008-09,nhl,Wayne Simmonds,RW,FW,0,0.0,0
Sergei Kostitsyn (RW/LW),Montréal Canadiens,56,8,15,23,0.41,64,-7,https://www.eliteprospects.com/player/9653/sergei-kostitsyn,2008-09,nhl,Sergei Kostitsyn,RW/LW,FW,0,0.0,0
John Madden (C),New Jersey Devils,76,7,16,23,0.30,26,-7,https://www.eliteprospects.com/player/8723/john-madden,2008-09,nhl,John Madden,C,FW,0,0.0,0
Éric Perrin (C),Atlanta Thrashers,78,7,16,23,0.29,36,-2,https://www.eliteprospects.com/player/10222/eric-perrin,2008-09,nhl,Éric Perrin,C,FW,0,0.0,0
Jeff Finger (D),Toronto Maple Leafs,66,6,17,23,0.35,43,-7,https://www.eliteprospects.com/player/9153/jeff-finger,2008-09,nhl,Jeff Finger,D,DEF,0,0.0,0
Josh Gorges (D),Montréal Canadiens,81,4,19,23,0.28,37,12,https://www.eliteprospects.com/player/9164/josh-gorges,2008-09,nhl,Josh Gorges,D,DEF,0,0.0,0
Toni Lydman (D),Buffalo Sabres,80,3,20,23,0.29,70,0,https://www.eliteprospects.com/player/2678/toni-lydman,2008-09,nhl,Toni Lydman,D,DEF,0,0.0,0
Willie Mitchell (D),Vancouver Canucks,82,3,20,23,0.28,59,29,https://www.eliteprospects.com/player/8548/willie-mitchell,2008-09,nhl,Willie Mitchell,D,DEF,0,0.0,0
Ryan Whitney (D),totals,48,2,21,23,0.48,28,-14,https://www.eliteprospects.com/player/9399/ryan-whitney,2008-09,nhl,Ryan Whitney,D,DEF,0,0.0,0
Maxime Talbot (C/W),Pittsburgh Penguins,75,12,10,22,0.29,63,-9,https://www.eliteprospects.com/player/9511/maxime-talbot,2008-09,nhl,Maxime Talbot,C/W,FW,0,0.0,0
B.J. Crombeen (RW),totals,81,12,10,22,0.27,148,-9,https://www.eliteprospects.com/player/9149/b.j.-crombeen,2008-09,nhl,B.J. Crombeen,RW,FW,0,0.0,0
Dustin Boyd (C),Calgary Flames,71,11,11,22,0.31,10,-11,https://www.eliteprospects.com/player/9191/dustin-boyd,2008-09,nhl,Dustin Boyd,C,FW,0,0.0,0
Sean Avery (LW/C),totals,41,8,14,22,0.54,111,6,https://www.eliteprospects.com/player/8720/sean-avery,2008-09,nhl,Sean Avery,LW/C,FW,0,0.0,0
Jason Chimera (LW/RW),Columbus Blue Jackets,49,8,14,22,0.45,41,8,https://www.eliteprospects.com/player/8762/jason-chimera,2008-09,nhl,Jason Chimera,LW/RW,FW,0,0.0,0
Tom Kostopoulos (RW/LW),Montréal Canadiens,78,8,14,22,0.28,106,-1,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2008-09,nhl,Tom Kostopoulos,RW/LW,FW,0,0.0,0
Chris Phillips (D),Ottawa Senators,82,6,16,22,0.27,66,-14,https://www.eliteprospects.com/player/4719/chris-phillips,2008-09,nhl,Chris Phillips,D,DEF,0,0.0,0
Tyler Arnason (C),Colorado Avalanche,71,5,17,22,0.31,14,-16,https://www.eliteprospects.com/player/4746/tyler-arnason,2008-09,nhl,Tyler Arnason,C,FW,0,0.0,0
Michael Peca (C),Columbus Blue Jackets,71,4,18,22,0.31,58,-6,https://www.eliteprospects.com/player/8910/michael-peca,2008-09,nhl,Michael Peca,C,FW,0,0.0,0
Dan Girardi (D),New York Rangers,82,4,18,22,0.27,53,-14,https://www.eliteprospects.com/player/11025/dan-girardi,2008-09,nhl,Dan Girardi,D,DEF,0,0.0,0
Rob Niedermayer (RW/C),Anaheim Ducks,79,14,7,21,0.27,42,-17,https://www.eliteprospects.com/player/8536/rob-niedermayer,2008-09,nhl,Rob Niedermayer,RW/C,FW,0,0.0,0
Enver Lisin (RW),Phoenix Coyotes,48,13,8,21,0.44,24,-13,https://www.eliteprospects.com/player/9255/enver-lisin,2008-09,nhl,Enver Lisin,RW,FW,0,0.0,0
Brad Winchester (LW),St. Louis Blues,64,13,8,21,0.33,89,-1,https://www.eliteprospects.com/player/8830/brad-winchester,2008-09,nhl,Brad Winchester,LW,FW,0,0.0,0
Matt D'Agostini (RW/LW),Montréal Canadiens,53,12,9,21,0.40,16,-17,https://www.eliteprospects.com/player/11721/matt-d-agostini,2008-09,nhl,Matt D'Agostini,RW/LW,FW,Matt D'Agostini,13.0,1
Nigel Dawes (LW),totals,64,10,11,21,0.33,15,-6,https://www.eliteprospects.com/player/9503/nigel-dawes,2008-09,nhl,Nigel Dawes,LW,FW,0,0.0,0
Jarkko Ruutu (LW),Ottawa Senators,78,7,14,21,0.27,144,0,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2008-09,nhl,Jarkko Ruutu,LW,FW,0,0.0,0
Brendan Bell (D),Ottawa Senators,53,6,15,21,0.40,24,-5,https://www.eliteprospects.com/player/9514/brendan-bell,2008-09,nhl,Brendan Bell,D,DEF,0,0.0,0
Jannik Hansen (RW/LW),Vancouver Canucks,55,6,15,21,0.38,37,5,https://www.eliteprospects.com/player/2368/jannik-hansen,2008-09,nhl,Jannik Hansen,RW/LW,FW,0,0.0,0
Nick Boynton (D),Florida Panthers,68,5,16,21,0.31,91,7,https://www.eliteprospects.com/player/8752/nick-boynton,2008-09,nhl,Nick Boynton,D,DEF,0,0.0,0
Paul Mara (D),New York Rangers,76,5,16,21,0.28,94,2,https://www.eliteprospects.com/player/8566/paul-mara,2008-09,nhl,Paul Mara,D,DEF,0,0.0,0
T.J. Hensick (C/RW),Colorado Avalanche,61,4,17,21,0.34,14,-7,https://www.eliteprospects.com/player/9410/t.j.-hensick,2008-09,nhl,T.J. Hensick,C/RW,FW,0,0.0,0
Ruslan Salei (D),Colorado Avalanche,70,4,17,21,0.30,72,-4,https://www.eliteprospects.com/player/8651/ruslan-salei,2008-09,nhl,Ruslan Salei,D,DEF,0,0.0,0
Steve Montador (D),totals,78,4,17,21,0.27,143,17,https://www.eliteprospects.com/player/8729/steve-montador,2008-09,nhl,Steve Montador,D,DEF,0,0.0,0
Barret Jackman (D),St. Louis Blues,82,4,17,21,0.26,86,-17,https://www.eliteprospects.com/player/9025/barret-jackman,2008-09,nhl,Barret Jackman,D,DEF,0,0.0,0
Jan Hejda (D),Columbus Blue Jackets,82,3,18,21,0.26,38,23,https://www.eliteprospects.com/player/8365/jan-hejda,2008-09,nhl,Jan Hejda,D,DEF,0,0.0,0
Kris Russell (D),Columbus Blue Jackets,66,2,19,21,0.32,28,-10,https://www.eliteprospects.com/player/9188/kris-russell,2008-09,nhl,Kris Russell,D,DEF,0,0.0,0
Cody McLeod (LW),Colorado Avalanche,79,15,5,20,0.25,162,-11,https://www.eliteprospects.com/player/10411/cody-mcleod,2008-09,nhl,Cody McLeod,LW,FW,Cody McLeod,6.0,1
Raffi Torres (LW),Columbus Blue Jackets,51,12,8,20,0.39,23,-4,https://www.eliteprospects.com/player/8857/raffi-torres,2008-09,nhl,Raffi Torres,LW,FW,Raffi Torres,2.0,1
Joakim Lindström (RW),Phoenix Coyotes,44,9,11,20,0.45,28,-6,https://www.eliteprospects.com/player/229/joakim-lindstrom,2008-09,nhl,Joakim Lindström,RW,FW,0,0.0,0
Ryan Shannon (C/RW),Ottawa Senators,35,8,12,20,0.57,2,-1,https://www.eliteprospects.com/player/9443/ryan-shannon,2008-09,nhl,Ryan Shannon,C/RW,FW,Ryan Shannon,3.0,1
Kyle Turris (C/RW),Phoenix Coyotes,63,8,12,20,0.32,21,-15,https://www.eliteprospects.com/player/11345/kyle-turris,2008-09,nhl,Kyle Turris,C/RW,FW,0,0.0,0
Marc-Antoine Pouliot (C/RW),Edmonton Oilers,63,8,12,20,0.32,23,1,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2008-09,nhl,Marc-Antoine Pouliot,C/RW,FW,0,0.0,0
Arron Asham (RW),Philadelphia Flyers,78,8,12,20,0.26,155,0,https://www.eliteprospects.com/player/8791/arron-asham,2008-09,nhl,Arron Asham,RW,FW,0,0.0,0
Alex Goligoski (D),Pittsburgh Penguins,45,6,14,20,0.44,16,5,https://www.eliteprospects.com/player/9435/alex-goligoski,2008-09,nhl,Alex Goligoski,D,DEF,0,0.0,0
Maxim Afinogenov (RW),Buffalo Sabres,48,6,14,20,0.42,20,-7,https://www.eliteprospects.com/player/8672/maxim-afinogenov,2008-09,nhl,Maxim Afinogenov,RW,FW,0,0.0,0
Derek Morris (D),totals,75,5,15,20,0.27,40,-10,https://www.eliteprospects.com/player/8963/derek-morris,2008-09,nhl,Derek Morris,D,DEF,0,0.0,0
Cory Sarich (D),Calgary Flames,76,2,18,20,0.26,112,12,https://www.eliteprospects.com/player/8867/cory-sarich,2008-09,nhl,Cory Sarich,D,DEF,0,0.0,0
Chris Stewart (RW/LW),Colorado Avalanche,53,11,8,19,0.36,54,-18,https://www.eliteprospects.com/player/10442/chris-stewart,2008-09,nhl,Chris Stewart,RW/LW,FW,0,0.0,0
Taylor Pyatt (LW),Vancouver Canucks,69,10,9,19,0.28,43,0,https://www.eliteprospects.com/player/5372/taylor-pyatt,2008-09,nhl,Taylor Pyatt,LW,FW,0,0.0,0
Zach Bogosian (D),Atlanta Thrashers,47,9,10,19,0.40,47,11,https://www.eliteprospects.com/player/14440/zach-bogosian,2008-09,nhl,Zach Bogosian,D,DEF,0,0.0,0
Adam Mair (RW),Buffalo Sabres,75,8,11,19,0.25,95,4,https://www.eliteprospects.com/player/8811/adam-mair,2008-09,nhl,Adam Mair,RW,FW,0,0.0,0
David Steckel (C),Washington Capitals,76,8,11,19,0.25,34,2,https://www.eliteprospects.com/player/9388/david-steckel,2008-09,nhl,David Steckel,C,FW,0,0.0,0
Ian Laperrière (RW),Colorado Avalanche,74,7,12,19,0.26,163,0,https://www.eliteprospects.com/player/8987/ian-laperriere,2008-09,nhl,Ian Laperrière,RW,FW,0,0.0,0
Brett McLean (C),Florida Panthers,80,7,12,19,0.24,29,-12,https://www.eliteprospects.com/player/4518/brett-mclean,2008-09,nhl,Brett McLean,C,FW,0,0.0,0
Sergei Gonchar (D),Pittsburgh Penguins,25,6,13,19,0.76,26,6,https://www.eliteprospects.com/player/8678/sergei-gonchar,2008-09,nhl,Sergei Gonchar,D,DEF,0,0.0,0
Petr Prucha (RW/LW),totals,47,6,13,19,0.40,22,-1,https://www.eliteprospects.com/player/8686/petr-prucha,2008-09,nhl,Petr Prucha,RW/LW,FW,0,0.0,0
Tomas Kopecky (W/C),Detroit Red Wings,79,6,13,19,0.24,46,-7,https://www.eliteprospects.com/player/9642/tomas-kopecky,2008-09,nhl,Tomas Kopecky,W/C,FW,0,0.0,0
Kamil Kreps (C/RW),Florida Panthers,66,4,15,19,0.29,18,2,https://www.eliteprospects.com/player/9612/kamil-kreps,2008-09,nhl,Kamil Kreps,C/RW,FW,0,0.0,0
Andrej Sekera (D),Buffalo Sabres,69,3,16,19,0.28,22,-11,https://www.eliteprospects.com/player/9249/andrej-sekera,2008-09,nhl,Andrej Sekera,D,DEF,0,0.0,0
Bruno Gervais (D),New York Islanders,69,3,16,19,0.28,33,-15,https://www.eliteprospects.com/player/10226/bruno-gervais,2008-09,nhl,Bruno Gervais,D,DEF,0,0.0,0
Mark Giordano (D),Calgary Flames,58,2,17,19,0.33,59,2,https://www.eliteprospects.com/player/9161/mark-giordano,2008-09,nhl,Mark Giordano,D,DEF,0,0.0,0
Lukas Krajicek (D),Tampa Bay Lightning,71,2,17,19,0.27,48,-8,https://www.eliteprospects.com/player/8550/lukas-krajicek,2008-09,nhl,Lukas Krajicek,D,DEF,0,0.0,0
Niclas Hävelid (D),totals,78,2,17,19,0.24,48,2,https://www.eliteprospects.com/player/713/niclas-havelid,2008-09,nhl,Niclas Hävelid,D,DEF,0,0.0,0
Brooks Orpik (D),Pittsburgh Penguins,79,2,17,19,0.24,73,10,https://www.eliteprospects.com/player/8939/brooks-orpik,2008-09,nhl,Brooks Orpik,D,DEF,0,0.0,0
Cal Clutterbuck (RW),Minnesota Wild,78,11,7,18,0.23,76,-5,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2008-09,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
Jim Slater (C),Atlanta Thrashers,60,8,10,18,0.30,52,0,https://www.eliteprospects.com/player/8562/jim-slater,2008-09,nhl,Jim Slater,C,FW,0,0.0,0
Samuel Påhlsson (C),totals,65,7,11,18,0.28,34,-17,https://www.eliteprospects.com/player/732/samuel-pahlsson,2008-09,nhl,Samuel Påhlsson,C,FW,0,0.0,0
Stéphane Yelle (C),Boston Bruins,77,7,11,18,0.23,32,6,https://www.eliteprospects.com/player/8795/stephane-yelle,2008-09,nhl,Stéphane Yelle,C,FW,0,0.0,0
Patrice Brisebois (D),Montréal Canadiens,62,5,13,18,0.29,19,-3,https://www.eliteprospects.com/player/8781/patrice-brisebois,2008-09,nhl,Patrice Brisebois,D,DEF,0,0.0,0
Todd Marchant (C),Anaheim Ducks,72,5,13,18,0.25,34,-2,https://www.eliteprospects.com/player/8532/todd-marchant,2008-09,nhl,Todd Marchant,C,FW,0,0.0,0
Karlis Skrastins (D),Florida Panthers,80,4,14,18,0.23,30,9,https://www.eliteprospects.com/player/5531/karlis-skrastins,2008-09,nhl,Karlis Skrastins,D,DEF,0,0.0,0
Jeff Woywitka (D),St. Louis Blues,65,3,15,18,0.28,57,8,https://www.eliteprospects.com/player/9516/jeff-woywitka,2008-09,nhl,Jeff Woywitka,D,DEF,0,0.0,0
Jesse Winchester (C/W),Ottawa Senators,76,3,15,18,0.24,33,0,https://www.eliteprospects.com/player/15310/jesse-winchester,2008-09,nhl,Jesse Winchester,C/W,FW,0,0.0,0
Colin White (D),New Jersey Devils,71,1,17,18,0.25,46,18,https://www.eliteprospects.com/player/8821/colin-white,2008-09,nhl,Colin White,D,DEF,0,0.0,0
Vernon Fiddler (C/LW),Nashville Predators,78,11,6,17,0.22,24,-13,https://www.eliteprospects.com/player/9152/vernon-fiddler,2008-09,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Ryan Jones (LW/RW),Nashville Predators,46,7,10,17,0.37,22,1,https://www.eliteprospects.com/player/11410/ryan-jones,2008-09,nhl,Ryan Jones,LW/RW,FW,0,0.0,0
Kris Draper (C),Detroit Red Wings,79,7,10,17,0.22,40,-13,https://www.eliteprospects.com/player/9142/kris-draper,2008-09,nhl,Kris Draper,C,FW,0,0.0,0
Glen Metropolit (C),totals,76,6,11,17,0.22,28,-5,https://www.eliteprospects.com/player/3587/glen-metropolit,2008-09,nhl,Glen Metropolit,C,FW,0,0.0,0
Colin Fraser (C/LW),Chicago Blackhawks,81,6,11,17,0.21,55,3,https://www.eliteprospects.com/player/9504/colin-fraser,2008-09,nhl,Colin Fraser,C/LW,FW,0,0.0,0
Mark Stuart (D),Boston Bruins,82,5,12,17,0.21,76,20,https://www.eliteprospects.com/player/9401/mark-stuart,2008-09,nhl,Mark Stuart,D,DEF,0,0.0,0
Marc Methot (D),Columbus Blue Jackets,66,4,13,17,0.26,55,7,https://www.eliteprospects.com/player/10993/marc-methot,2008-09,nhl,Marc Methot,D,DEF,0,0.0,0
Teppo Numminen (D),Buffalo Sabres,57,2,15,17,0.30,22,-4,https://www.eliteprospects.com/player/2684/teppo-numminen,2008-09,nhl,Teppo Numminen,D,DEF,0,0.0,0
Dmitri Kalinin (D),totals,73,2,15,17,0.23,32,-9,https://www.eliteprospects.com/player/8673/dmitri-kalinin,2008-09,nhl,Dmitri Kalinin,D,DEF,0,0.0,0
Jamie Lundmark (C),Calgary Flames,27,8,8,16,0.59,17,2,https://www.eliteprospects.com/player/8759/jamie-lundmark,2008-09,nhl,Jamie Lundmark,C,FW,0,0.0,0
Aaron Voros (LW/RW),New York Rangers,54,8,8,16,0.30,122,-9,https://www.eliteprospects.com/player/14109/aaron-voros,2008-09,nhl,Aaron Voros,LW/RW,FW,0,0.0,0
Viktor Tikhonov (LW/C),Phoenix Coyotes,61,8,8,16,0.26,20,-3,https://www.eliteprospects.com/player/15235/viktor-tikhonov,2008-09,nhl,Viktor Tikhonov,LW/C,FW,0,0.0,0
Darcy Tucker (LW),Colorado Avalanche,63,8,8,16,0.25,67,-13,https://www.eliteprospects.com/player/8859/darcy-tucker,2008-09,nhl,Darcy Tucker,LW,FW,Darcy Tucker,8.0,1
Jeff Halpern (C),Tampa Bay Lightning,52,7,9,16,0.31,32,-13,https://www.eliteprospects.com/player/8776/jeff-halpern,2008-09,nhl,Jeff Halpern,C,FW,0,0.0,0
Jamal Mayers (RW),Toronto Maple Leafs,71,7,9,16,0.23,82,-7,https://www.eliteprospects.com/player/5373/jamal-mayers,2008-09,nhl,Jamal Mayers,RW,FW,0,0.0,0
Travis Moen (LW/RW),totals,82,7,9,16,0.20,91,-18,https://www.eliteprospects.com/player/8535/travis-moen,2008-09,nhl,Travis Moen,LW/RW,FW,Travis Moen,1.0,1
Brett Lebda (D),Detroit Red Wings,65,6,10,16,0.25,48,9,https://www.eliteprospects.com/player/9447/brett-lebda,2008-09,nhl,Brett Lebda,D,DEF,0,0.0,0
Yevgeni Artyukhin (RW/LW),Tampa Bay Lightning,73,6,10,16,0.22,151,1,https://www.eliteprospects.com/player/8635/yevgeni-artyukhin,2008-09,nhl,Yevgeni Artyukhin,RW/LW,FW,0,0.0,0
Cory Murphy (D),totals,32,5,11,16,0.50,14,-4,https://www.eliteprospects.com/player/3583/cory-murphy,2008-09,nhl,Cory Murphy,D,DEF,0,0.0,0
Dean McAmmond (LW),totals,62,5,11,16,0.26,24,7,https://www.eliteprospects.com/player/8972/dean-mcammond,2008-09,nhl,Dean McAmmond,LW,FW,0,0.0,0
Teddy Purcell (LW/RW),Los Angeles Kings,40,4,12,16,0.40,4,-4,https://www.eliteprospects.com/player/14179/teddy-purcell,2008-09,nhl,Teddy Purcell,LW/RW,FW,0,0.0,0
Jordin Tootoo (RW),Nashville Predators,72,4,12,16,0.22,124,-15,https://www.eliteprospects.com/player/9515/jordin-tootoo,2008-09,nhl,Jordin Tootoo,RW,FW,0,0.0,0
Martin Skoula (D),Minnesota Wild,81,4,12,16,0.20,10,-12,https://www.eliteprospects.com/player/8598/martin-skoula,2008-09,nhl,Martin Skoula,D,DEF,0,0.0,0
Bryce Salvador (D),New Jersey Devils,76,3,13,16,0.21,78,-1,https://www.eliteprospects.com/player/8864/bryce-salvador,2008-09,nhl,Bryce Salvador,D,DEF,0,0.0,0
Andrej Meszaros (D),Tampa Bay Lightning,52,2,14,16,0.31,36,-4,https://www.eliteprospects.com/player/8664/andrej-meszaros,2008-09,nhl,Andrej Meszaros,D,DEF,0,0.0,0
Andrew Ference (D),Boston Bruins,47,1,15,16,0.34,40,7,https://www.eliteprospects.com/player/8711/andrew-ference,2008-09,nhl,Andrew Ference,D,DEF,0,0.0,0
Rob Scuderi (D),Pittsburgh Penguins,81,1,15,16,0.20,18,23,https://www.eliteprospects.com/player/8878/rob-scuderi,2008-09,nhl,Rob Scuderi,D,DEF,0,0.0,0
Ben Eager (LW),Chicago Blackhawks,75,11,4,15,0.20,161,1,https://www.eliteprospects.com/player/8825/ben-eager,2008-09,nhl,Ben Eager,LW,FW,0,0.0,0
Jon Sim (LW),New York Islanders,49,9,6,15,0.31,42,-12,https://www.eliteprospects.com/player/8563/jon-sim,2008-09,nhl,Jon Sim,LW,FW,0,0.0,0
Matt Pettinger (LW),Tampa Bay Lightning,59,8,7,15,0.25,24,-14,https://www.eliteprospects.com/player/8769/matt-pettinger,2008-09,nhl,Matt Pettinger,LW,FW,0,0.0,0
Brian Sutherby (C),totals,59,8,7,15,0.25,71,1,https://www.eliteprospects.com/player/8898/brian-sutherby,2008-09,nhl,Brian Sutherby,C,FW,0,0.0,0
Fernando Pisani (RW),Edmonton Oilers,38,7,8,15,0.39,14,-1,https://www.eliteprospects.com/player/8601/fernando-pisani,2008-09,nhl,Fernando Pisani,RW,FW,0,0.0,0
Oscar Möller (LW),Los Angeles Kings,40,7,8,15,0.38,16,-3,https://www.eliteprospects.com/player/5504/oscar-moller,2008-09,nhl,Oscar Möller,LW,FW,0,0.0,0
Jeff Tambellini (LW/RW),New York Islanders,65,7,8,15,0.23,32,-20,https://www.eliteprospects.com/player/9509/jeff-tambellini,2008-09,nhl,Jeff Tambellini,LW/RW,FW,0,0.0,0
Chris Thorburn (RW),Atlanta Thrashers,82,7,8,15,0.18,104,-10,https://www.eliteprospects.com/player/8855/chris-thorburn,2008-09,nhl,Chris Thorburn,RW,FW,0,0.0,0
