player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Barret Jackman (D),St. Louis Blues,70,3,24,27,0.39,82,20,https://www.eliteprospects.com/player/9025/barret-jackman,2006-07,nhl,Barret Jackman,D,DEF,Barret Jackman,4.0,1
Vernon Fiddler (C/LW),Nashville Predators,72,11,15,26,0.36,40,11,https://www.eliteprospects.com/player/9152/vernon-fiddler,2006-07,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Richard Park (RW/C),New York Islanders,82,10,16,26,0.32,33,4,https://www.eliteprospects.com/player/5214/richard-park,2006-07,nhl,Richard Park,RW/C,FW,0,0.0,0
Sergei Samsonov (LW),Montréal Canadiens,63,9,17,26,0.41,10,-4,https://www.eliteprospects.com/player/8667/sergei-samsonov,2006-07,nhl,Sergei Samsonov,LW,FW,0,0.0,0
Kris Beech (C),Washington Capitals,64,8,18,26,0.41,46,-11,https://www.eliteprospects.com/player/8429/kris-beech,2006-07,nhl,Kris Beech,C,FW,0,0.0,0
Samuel Påhlsson (C),Anaheim Ducks,82,8,18,26,0.32,42,-4,https://www.eliteprospects.com/player/732/samuel-pahlsson,2006-07,nhl,Samuel Påhlsson,C,FW,0,0.0,0
Chris Phillips (D),Ottawa Senators,82,8,18,26,0.32,80,36,https://www.eliteprospects.com/player/4719/chris-phillips,2006-07,nhl,Chris Phillips,D,DEF,0,0.0,0
Karel Rachunek (D),New York Rangers,66,6,20,26,0.39,38,-9,https://www.eliteprospects.com/player/9629/karel-rachunek,2006-07,nhl,Karel Rachunek,D,DEF,0,0.0,0
Eric Lindros (C),Dallas Stars,49,5,21,26,0.53,70,-1,https://www.eliteprospects.com/player/8998/eric-lindros,2006-07,nhl,Eric Lindros,C,FW,0,0.0,0
Ian White (D),Toronto Maple Leafs,76,3,23,26,0.34,40,8,https://www.eliteprospects.com/player/9519/ian-white,2006-07,nhl,Ian White,D,DEF,0,0.0,0
Marc-Édouard Vlasic (D),San Jose Sharks,81,3,23,26,0.32,18,13,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2006-07,nhl,Marc-Édouard Vlasic,D,DEF,0,0.0,0
Paul Martin (D),New Jersey Devils,82,3,23,26,0.32,18,-9,https://www.eliteprospects.com/player/8778/paul-martin,2006-07,nhl,Paul Martin,D,DEF,0,0.0,0
Jiri Hudler (LW),Detroit Red Wings,76,15,10,25,0.33,36,16,https://www.eliteprospects.com/player/6665/jiri-hudler,2006-07,nhl,Jiri Hudler,LW,FW,0,0.0,0
Stu Barnes (C),Dallas Stars,82,13,12,25,0.30,40,-2,https://www.eliteprospects.com/player/9074/stu-barnes,2006-07,nhl,Stu Barnes,C,FW,Stu Barnes,3.0,1
Trevor Linden (C),Vancouver Canucks,80,12,13,25,0.31,34,-6,https://www.eliteprospects.com/player/8551/trevor-linden,2006-07,nhl,Trevor Linden,C,FW,0,0.0,0
Juraj Kolnik (RW),Florida Panthers,64,11,14,25,0.39,18,2,https://www.eliteprospects.com/player/8654/juraj-kolnik,2006-07,nhl,Juraj Kolnik,RW,FW,0,0.0,0
Antti Miettinen (W/C),Dallas Stars,74,11,14,25,0.34,38,-5,https://www.eliteprospects.com/player/2698/antti-miettinen,2006-07,nhl,Antti Miettinen,W/C,FW,0,0.0,0
Sami Kapanen (LW),Philadelphia Flyers,77,11,14,25,0.32,22,-21,https://www.eliteprospects.com/player/2657/sami-kapanen,2006-07,nhl,Sami Kapanen,LW,FW,0,0.0,0
Manny Malhotra (C),Columbus Blue Jackets,82,9,16,25,0.30,76,-8,https://www.eliteprospects.com/player/5528/manny-malhotra,2006-07,nhl,Manny Malhotra,C,FW,0,0.0,0
Jeff Halpern (C),Dallas Stars,76,8,17,25,0.33,78,-7,https://www.eliteprospects.com/player/8776/jeff-halpern,2006-07,nhl,Jeff Halpern,C,FW,0,0.0,0
Christoph Schubert (D),Ottawa Senators,80,8,17,25,0.31,56,30,https://www.eliteprospects.com/player/8877/christoph-schubert,2006-07,nhl,Christoph Schubert,D,DEF,0,0.0,0
Brent Burns (D),Minnesota Wild,77,7,18,25,0.32,26,16,https://www.eliteprospects.com/player/9103/brent-burns,2006-07,nhl,Brent Burns,D,DEF,0,0.0,0
Dennis Wideman (D),totals,75,6,19,25,0.33,71,-10,https://www.eliteprospects.com/player/8826/dennis-wideman,2006-07,nhl,Dennis Wideman,D,DEF,0,0.0,0
Derek Morris (D),Phoenix Coyotes,82,6,19,25,0.30,115,-18,https://www.eliteprospects.com/player/8963/derek-morris,2006-07,nhl,Derek Morris,D,DEF,0,0.0,0
Bryan Allen (D),Florida Panthers,82,4,21,25,0.30,112,7,https://www.eliteprospects.com/player/8767/bryan-allen,2006-07,nhl,Bryan Allen,D,DEF,Bryan Allen,4.0,1
Sean Hill (D),New York Islanders,81,1,24,25,0.31,110,6,https://www.eliteprospects.com/player/9054/sean-hill,2006-07,nhl,Sean Hill,D,DEF,0,0.0,0
Brandon Bochenski (RW/LW),totals,41,13,11,24,0.59,16,1,https://www.eliteprospects.com/player/10260/brandon-bochenski,2006-07,nhl,Brandon Bochenski,RW/LW,FW,0,0.0,0
Maxime Talbot (C/W),Pittsburgh Penguins,75,13,11,24,0.32,53,-2,https://www.eliteprospects.com/player/9511/maxime-talbot,2006-07,nhl,Maxime Talbot,C/W,FW,0,0.0,0
Martin Lapointe (RW),Chicago Blackhawks,82,13,11,24,0.29,98,-14,https://www.eliteprospects.com/player/8989/martin-lapointe,2006-07,nhl,Martin Lapointe,RW,FW,0,0.0,0
Branko Radivojevic (RW),Minnesota Wild,82,11,13,24,0.29,21,-9,https://www.eliteprospects.com/player/5676/branko-radivojevic,2006-07,nhl,Branko Radivojevic,RW,FW,0,0.0,0
Stéphane Yelle (C),Calgary Flames,56,10,14,24,0.43,32,5,https://www.eliteprospects.com/player/8795/stephane-yelle,2006-07,nhl,Stéphane Yelle,C,FW,0,0.0,0
Wes Walz (C),Minnesota Wild,62,9,15,24,0.39,30,3,https://www.eliteprospects.com/player/8803/wes-walz,2006-07,nhl,Wes Walz,C,FW,0,0.0,0
Ryan Suter (D),Nashville Predators,82,8,16,24,0.29,54,10,https://www.eliteprospects.com/player/8897/ryan-suter,2006-07,nhl,Ryan Suter,D,DEF,0,0.0,0
Craig Rivet (D),totals,71,7,17,24,0.34,69,1,https://www.eliteprospects.com/player/8719/craig-rivet,2006-07,nhl,Craig Rivet,D,DEF,0,0.0,0
Jamie Heward (D),totals,71,6,18,24,0.34,47,2,https://www.eliteprospects.com/player/9049/jamie-heward,2006-07,nhl,Jamie Heward,D,DEF,0,0.0,0
Georges Laraque (RW),totals,73,5,19,24,0.33,70,4,https://www.eliteprospects.com/player/5693/georges-laraque,2006-07,nhl,Georges Laraque,RW,FW,0,0.0,0
Scott Hannan (D),San Jose Sharks,79,4,20,24,0.30,38,1,https://www.eliteprospects.com/player/9041/scott-hannan,2006-07,nhl,Scott Hannan,D,DEF,0,0.0,0
Brent Seabrook (D),Chicago Blackhawks,81,4,20,24,0.30,104,-6,https://www.eliteprospects.com/player/8879/brent-seabrook,2006-07,nhl,Brent Seabrook,D,DEF,0,0.0,0
Greg de Vries (D),Atlanta Thrashers,82,3,21,24,0.29,66,-3,https://www.eliteprospects.com/player/8557/greg-de-vries,2006-07,nhl,Greg de Vries,D,DEF,0,0.0,0
Nathan Paetsch (D),Buffalo Sabres,63,2,22,24,0.38,50,10,https://www.eliteprospects.com/player/8902/nathan-paetsch,2006-07,nhl,Nathan Paetsch,D,DEF,Nathan Paetsch,4.0,1
Mike Zigomanis (C),Phoenix Coyotes,75,14,9,23,0.31,46,-8,https://www.eliteprospects.com/player/9525/mike-zigomanis,2006-07,nhl,Mike Zigomanis,C,FW,0,0.0,0
Radek Bonk (C),Montréal Canadiens,74,13,10,23,0.31,54,0,https://www.eliteprospects.com/player/8671/radek-bonk,2006-07,nhl,Radek Bonk,C,FW,0,0.0,0
Nikita Alexeyev (RW/LW),totals,78,12,11,23,0.29,12,7,https://www.eliteprospects.com/player/10221/nikita-alexeyev,2006-07,nhl,Nikita Alexeyev,RW/LW,FW,0,0.0,0
Jan Bulis (C/LW),Vancouver Canucks,79,12,11,23,0.29,70,-8,https://www.eliteprospects.com/player/8368/jan-bulis,2006-07,nhl,Jan Bulis,C/LW,FW,0,0.0,0
Arron Asham (RW),New York Islanders,80,11,12,23,0.29,63,3,https://www.eliteprospects.com/player/8791/arron-asham,2006-07,nhl,Arron Asham,RW,FW,0,0.0,0
David Backes (RW/C),St. Louis Blues,49,10,13,23,0.47,37,6,https://www.eliteprospects.com/player/11435/david-backes,2006-07,nhl,David Backes,RW/C,FW,0,0.0,0
Todd Marchant (C),Anaheim Ducks,56,8,15,23,0.41,44,7,https://www.eliteprospects.com/player/8532/todd-marchant,2006-07,nhl,Todd Marchant,C,FW,0,0.0,0
Paul Mara (D),totals,78,5,18,23,0.29,113,-16,https://www.eliteprospects.com/player/8566/paul-mara,2006-07,nhl,Paul Mara,D,DEF,Paul Mara,12.0,1
Kurtis Foster (D),Minnesota Wild,57,3,20,23,0.40,52,-3,https://www.eliteprospects.com/player/9156/kurtis-foster,2006-07,nhl,Kurtis Foster,D,DEF,0,0.0,0
Anders Eriksson (D),Columbus Blue Jackets,79,0,23,23,0.29,46,12,https://www.eliteprospects.com/player/471/anders-eriksson,2006-07,nhl,Anders Eriksson,D,DEF,0,0.0,0
Brad Richardson (RW/C),Colorado Avalanche,73,14,8,22,0.30,28,4,https://www.eliteprospects.com/player/10211/brad-richardson,2006-07,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Wayne Primeau (C),totals,78,10,12,22,0.28,111,-17,https://www.eliteprospects.com/player/8575/wayne-primeau,2006-07,nhl,Wayne Primeau,C,FW,0,0.0,0
Paul Gaustad (C),Buffalo Sabres,54,9,13,22,0.41,74,11,https://www.eliteprospects.com/player/8808/paul-gaustad,2006-07,nhl,Paul Gaustad,C,FW,0,0.0,0
Rostislav Klesla (D),Columbus Blue Jackets,75,9,13,22,0.29,105,-13,https://www.eliteprospects.com/player/8622/rostislav-klesla,2006-07,nhl,Rostislav Klesla,D,DEF,0,0.0,0
Jamal Mayers (RW),St. Louis Blues,80,8,14,22,0.28,89,-19,https://www.eliteprospects.com/player/5373/jamal-mayers,2006-07,nhl,Jamal Mayers,RW,FW,Jamal Mayers,2.0,1
Brad Stuart (D),totals,75,7,15,22,0.29,44,-10,https://www.eliteprospects.com/player/3669/brad-stuart,2006-07,nhl,Brad Stuart,D,DEF,0,0.0,0
Tom Kostopoulos (RW/LW),Los Angeles Kings,76,7,15,22,0.29,73,-2,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2006-07,nhl,Tom Kostopoulos,RW/LW,FW,0,0.0,0
Patrick Rissmiller (LW/RW),San Jose Sharks,79,7,15,22,0.28,22,1,https://www.eliteprospects.com/player/8934/patrick-rissmiller,2006-07,nhl,Patrick Rissmiller,LW/RW,FW,0,0.0,0
Josef Vasicek (C),totals,63,6,16,22,0.35,51,-5,https://www.eliteprospects.com/player/8614/josef-vasicek,2006-07,nhl,Josef Vasicek,C,FW,0,0.0,0
Niko Kapanen (C),totals,79,6,16,22,0.28,28,-23,https://www.eliteprospects.com/player/2688/niko-kapanen,2006-07,nhl,Niko Kapanen,C,FW,0,0.0,0
Randy Jones (D),Philadelphia Flyers,66,4,18,22,0.33,38,-14,https://www.eliteprospects.com/player/10326/randy-jones,2006-07,nhl,Randy Jones,D,DEF,0,0.0,0
Alexandre Picard (D),Philadelphia Flyers,62,3,19,22,0.35,17,-19,https://www.eliteprospects.com/player/8847/alexandre-picard,2006-07,nhl,Alexandre Picard,D,DEF,0,0.0,0
Kim Johnsson (D),Minnesota Wild,76,3,19,22,0.29,64,-4,https://www.eliteprospects.com/player/698/kim-johnsson,2006-07,nhl,Kim Johnsson,D,DEF,0,0.0,0
Niklas Kronwall (D),Detroit Red Wings,68,1,21,22,0.32,54,0,https://www.eliteprospects.com/player/69/niklas-kronwall,2006-07,nhl,Niklas Kronwall,D,DEF,0,0.0,0
Andrew Ladd (LW),Carolina Hurricanes,65,11,10,21,0.32,46,1,https://www.eliteprospects.com/player/6668/andrew-ladd,2006-07,nhl,Andrew Ladd,LW,FW,0,0.0,0
Mark Bell (C/LW),San Jose Sharks,71,11,10,21,0.30,83,-9,https://www.eliteprospects.com/player/8765/mark-bell,2006-07,nhl,Mark Bell,C/LW,FW,0,0.0,0
Dmitri Afanasenkov (LW),totals,74,11,10,21,0.28,20,-25,https://www.eliteprospects.com/player/8634/dmitri-afanasenkov,2006-07,nhl,Dmitri Afanasenkov,LW,FW,0,0.0,0
Brian Willsie (RW),Los Angeles Kings,81,11,10,21,0.26,49,-20,https://www.eliteprospects.com/player/8768/brian-willsie,2006-07,nhl,Brian Willsie,RW,FW,0,0.0,0
Travis Moen (LW/RW),Anaheim Ducks,82,11,10,21,0.26,101,-4,https://www.eliteprospects.com/player/8535/travis-moen,2006-07,nhl,Travis Moen,LW/RW,FW,0,0.0,0
Mike York (C),totals,66,10,11,21,0.32,22,-18,https://www.eliteprospects.com/player/8730/mike-york,2006-07,nhl,Mike York,C,FW,0,0.0,0
Richard Zednik (LW),totals,42,7,14,21,0.50,18,-6,https://www.eliteprospects.com/player/8631/richard-zednik,2006-07,nhl,Richard Zednik,LW,FW,0,0.0,0
Pavel Kubina (D),Toronto Maple Leafs,61,7,14,21,0.34,48,7,https://www.eliteprospects.com/player/5519/pavel-kubina,2006-07,nhl,Pavel Kubina,D,DEF,0,0.0,0
Steve Rucchin (C),Atlanta Thrashers,47,5,16,21,0.45,14,-4,https://www.eliteprospects.com/player/8555/steve-rucchin,2006-07,nhl,Steve Rucchin,C,FW,Steve Rucchin,82.0,1
Jaroslav Spacek (D),Buffalo Sabres,65,5,16,21,0.32,62,20,https://www.eliteprospects.com/player/1668/jaroslav-spacek,2006-07,nhl,Jaroslav Spacek,D,DEF,0,0.0,0
Darryl Sydor (D),Dallas Stars,74,5,16,21,0.28,36,-4,https://www.eliteprospects.com/player/8899/darryl-sydor,2006-07,nhl,Darryl Sydor,D,DEF,0,0.0,0
Niclas Hävelid (D),Atlanta Thrashers,77,3,18,21,0.27,52,-2,https://www.eliteprospects.com/player/713/niclas-havelid,2006-07,nhl,Niclas Hävelid,D,DEF,0,0.0,0
Marek Malík (D),New York Rangers,69,2,19,21,0.30,70,32,https://www.eliteprospects.com/player/1907/marek-malik,2006-07,nhl,Marek Malík,D,DEF,0,0.0,0
Robyn Regehr (D),Calgary Flames,78,2,19,21,0.27,75,27,https://www.eliteprospects.com/player/8913/robyn-regehr,2006-07,nhl,Robyn Regehr,D,DEF,0,0.0,0
Curtis Brown (C/LW),San Jose Sharks,78,8,12,20,0.26,56,-2,https://www.eliteprospects.com/player/9098/curtis-brown,2006-07,nhl,Curtis Brown,C/LW,FW,0,0.0,0
Ben Clymer (RW/D),Washington Capitals,66,7,13,20,0.30,44,-17,https://www.eliteprospects.com/player/8788/ben-clymer,2006-07,nhl,Ben Clymer,RW/D,DEF,0,0.0,0
Marty Reasoner (C),Edmonton Oilers,72,6,14,20,0.28,60,-15,https://www.eliteprospects.com/player/8708/marty-reasoner,2006-07,nhl,Marty Reasoner,C,FW,0,0.0,0
Dan Hamhuis (D),Nashville Predators,81,6,14,20,0.25,66,8,https://www.eliteprospects.com/player/9040/dan-hamhuis,2006-07,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Hal Gill (D),Toronto Maple Leafs,82,6,14,20,0.24,91,11,https://www.eliteprospects.com/player/8718/hal-gill,2006-07,nhl,Hal Gill,D,DEF,0,0.0,0
Petteri Nummelin (D),Minnesota Wild,51,3,17,20,0.39,22,-15,https://www.eliteprospects.com/player/1797/petteri-nummelin,2006-07,nhl,Petteri Nummelin,D,DEF,Petteri Nummelin,13.0,1
Pascal Dupuis (LW),totals,71,14,5,19,0.27,42,-17,https://www.eliteprospects.com/player/8789/pascal-dupuis,2006-07,nhl,Pascal Dupuis,LW,FW,0,0.0,0
Gilbert Brulé (C/RW),Columbus Blue Jackets,78,9,10,19,0.24,28,-21,https://www.eliteprospects.com/player/10235/gilbert-brule,2006-07,nhl,Gilbert Brulé,C/RW,FW,0,0.0,0
Boyd Devereaux (LW),Toronto Maple Leafs,33,8,11,19,0.58,12,4,https://www.eliteprospects.com/player/9135/boyd-devereaux,2006-07,nhl,Boyd Devereaux,LW,FW,0,0.0,0
Jason Ward (RW),totals,70,8,11,19,0.27,40,7,https://www.eliteprospects.com/player/8807/jason-ward,2006-07,nhl,Jason Ward,RW,FW,0,0.0,0
Travis Roche (D),Phoenix Coyotes,50,6,13,19,0.38,22,2,https://www.eliteprospects.com/player/10399/travis-roche,2006-07,nhl,Travis Roche,D,DEF,0,0.0,0
Loui Eriksson (LW/RW),Dallas Stars,59,6,13,19,0.32,18,-3,https://www.eliteprospects.com/player/683/loui-eriksson,2006-07,nhl,Loui Eriksson,LW/RW,FW,0,0.0,0
Jiri Novotny (C),totals,68,6,13,19,0.28,28,-4,https://www.eliteprospects.com/player/8675/jiri-novotny,2006-07,nhl,Jiri Novotny,C,FW,0,0.0,0
Patrick O'Sullivan (C),Los Angeles Kings,44,5,14,19,0.43,14,-6,https://www.eliteprospects.com/player/7914/patrick-o-sullivan,2006-07,nhl,Patrick O'Sullivan,C,FW,0,0.0,0
Chuck Kobasew (RW),totals,50,5,14,19,0.38,62,1,https://www.eliteprospects.com/player/9018/chuck-kobasew,2006-07,nhl,Chuck Kobasew,RW,FW,0,0.0,0
Jim Slater (C),Atlanta Thrashers,74,5,14,19,0.26,62,8,https://www.eliteprospects.com/player/8562/jim-slater,2006-07,nhl,Jim Slater,C,FW,0,0.0,0
Mike Komisarek (D),Montréal Canadiens,82,4,15,19,0.23,96,7,https://www.eliteprospects.com/player/9019/mike-komisarek,2006-07,nhl,Mike Komisarek,D,DEF,0,0.0,0
Ken Klee (D),Colorado Avalanche,81,3,16,19,0.23,68,18,https://www.eliteprospects.com/player/9016/ken-klee,2006-07,nhl,Ken Klee,D,DEF,0,0.0,0
Toni Lydman (D),Buffalo Sabres,67,2,17,19,0.28,55,10,https://www.eliteprospects.com/player/2678/toni-lydman,2006-07,nhl,Toni Lydman,D,DEF,0,0.0,0
Anton Volchenkov (D),Ottawa Senators,78,1,18,19,0.24,67,37,https://www.eliteprospects.com/player/8660/anton-volchenkov,2006-07,nhl,Anton Volchenkov,D,DEF,0,0.0,0
David Moss (RW/LW),Calgary Flames,41,10,8,18,0.44,12,5,https://www.eliteprospects.com/player/8959/david-moss,2006-07,nhl,David Moss,RW/LW,FW,David Moss,1.0,1
Marcel Hossa (LW/RW),New York Rangers,64,10,8,18,0.28,26,-4,https://www.eliteprospects.com/player/4532/marcel-hossa,2006-07,nhl,Marcel Hossa,LW/RW,FW,0,0.0,0
Fredrik Sjöström (LW),Phoenix Coyotes,78,9,9,18,0.23,48,-11,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2006-07,nhl,Fredrik Sjöström,LW,FW,0,0.0,0
Brooks Laich (C/LW),Washington Capitals,73,8,10,18,0.25,29,-2,https://www.eliteprospects.com/player/9518/brooks-laich,2006-07,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Christian Bäckman (D),St. Louis Blues,61,7,11,18,0.30,36,13,https://www.eliteprospects.com/player/290/christian-backman,2006-07,nhl,Christian Bäckman,D,DEF,0,0.0,0
Stéphane Veilleux (LW),Minnesota Wild,75,7,11,18,0.24,47,3,https://www.eliteprospects.com/player/8839/stephane-veilleux,2006-07,nhl,Stéphane Veilleux,LW,FW,0,0.0,0
Alexander Svitov (C),Columbus Blue Jackets,76,7,11,18,0.24,145,-10,https://www.eliteprospects.com/player/3662/alexander-svitov,2006-07,nhl,Alexander Svitov,C,FW,0,0.0,0
Chad LaRose (RW/LW),Carolina Hurricanes,80,6,12,18,0.23,10,-2,https://www.eliteprospects.com/player/8990/chad-larose,2006-07,nhl,Chad LaRose,RW/LW,FW,Chad LaRose,3.0,1
Brett Lebda (D),Detroit Red Wings,74,5,13,18,0.24,61,16,https://www.eliteprospects.com/player/9447/brett-lebda,2006-07,nhl,Brett Lebda,D,DEF,0,0.0,0
Jaroslav Modrý (D),totals,76,1,17,18,0.24,54,11,https://www.eliteprospects.com/player/8593/jaroslav-modry,2006-07,nhl,Jaroslav Modrý,D,DEF,0,0.0,0
Valtteri Filppula (C/LW),Detroit Red Wings,73,10,7,17,0.23,20,8,https://www.eliteprospects.com/player/3197/valtteri-filppula,2006-07,nhl,Valtteri Filppula,C/LW,FW,0,0.0,0
Carlo Colaiacovo (D),Toronto Maple Leafs,48,8,9,17,0.35,22,5,https://www.eliteprospects.com/player/9117/carlo-colaiacovo,2006-07,nhl,Carlo Colaiacovo,D,DEF,0,0.0,0
Dominic Moore (C),totals,69,8,9,17,0.25,56,4,https://www.eliteprospects.com/player/8964/dominic-moore,2006-07,nhl,Dominic Moore,C,FW,0,0.0,0
René Bourque (LW/RW),Chicago Blackhawks,44,7,10,17,0.39,38,-4,https://www.eliteprospects.com/player/9089/rene-bourque,2006-07,nhl,René Bourque,LW/RW,FW,0,0.0,0
Brian Sutherby (C),Washington Capitals,69,7,10,17,0.25,78,-9,https://www.eliteprospects.com/player/8898/brian-sutherby,2006-07,nhl,Brian Sutherby,C,FW,0,0.0,0
Tony Salmelainen (LW/RW),Chicago Blackhawks,57,6,11,17,0.30,26,-3,https://www.eliteprospects.com/player/2689/tony-salmelainen,2006-07,nhl,Tony Salmelainen,LW/RW,FW,0,0.0,0
Adam Hall (RW),totals,72,6,11,17,0.24,26,-11,https://www.eliteprospects.com/player/8724/adam-hall,2006-07,nhl,Adam Hall,RW,FW,0,0.0,0
Shean Donovan (RW),Boston Bruins,76,6,11,17,0.22,56,-13,https://www.eliteprospects.com/player/8571/shean-donovan,2006-07,nhl,Shean Donovan,RW,FW,0,0.0,0
David Tanabe (D),Carolina Hurricanes,60,5,12,17,0.28,44,5,https://www.eliteprospects.com/player/8773/david-tanabe,2006-07,nhl,David Tanabe,D,DEF,David Tanabe,47.0,1
Kyle McLaren (D),San Jose Sharks,67,5,12,17,0.25,61,10,https://www.eliteprospects.com/player/8978/kyle-mclaren,2006-07,nhl,Kyle McLaren,D,DEF,0,0.0,0
Mark Mowers (C),Boston Bruins,78,5,12,17,0.22,26,-10,https://www.eliteprospects.com/player/5533/mark-mowers,2006-07,nhl,Mark Mowers,C,FW,0,0.0,0
Keith Carney (D),Minnesota Wild,80,4,13,17,0.21,58,22,https://www.eliteprospects.com/player/9109/keith-carney,2006-07,nhl,Keith Carney,D,DEF,0,0.0,0
Radek Martínek (D),New York Islanders,43,2,15,17,0.40,40,19,https://www.eliteprospects.com/player/8694/radek-martinek,2006-07,nhl,Radek Martínek,D,DEF,0,0.0,0
Steve Staios (D),Edmonton Oilers,58,2,15,17,0.29,97,-5,https://www.eliteprospects.com/player/5677/steve-staios,2006-07,nhl,Steve Staios,D,DEF,0,0.0,0
Sean O'Donnell (D),Anaheim Ducks,79,2,15,17,0.22,92,9,https://www.eliteprospects.com/player/8537/sean-o-donnell,2006-07,nhl,Sean O'Donnell,D,DEF,0,0.0,0
Steve Eminger (D),Washington Capitals,68,1,16,17,0.25,63,-14,https://www.eliteprospects.com/player/9147/steve-eminger,2006-07,nhl,Steve Eminger,D,DEF,0,0.0,0
Stéphane Robidas (D),Dallas Stars,75,0,17,17,0.23,86,-1,https://www.eliteprospects.com/player/8731/stephane-robidas,2006-07,nhl,Stéphane Robidas,D,DEF,0,0.0,0
Scottie Upshall (LW/RW),totals,32,8,8,16,0.50,26,3,https://www.eliteprospects.com/player/9512/scottie-upshall,2006-07,nhl,Scottie Upshall,LW/RW,FW,0,0.0,0
Jarkko Ruutu (LW),Pittsburgh Penguins,81,7,9,16,0.20,125,0,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2006-07,nhl,Jarkko Ruutu,LW,FW,0,0.0,0
Ryan Kesler (C),Vancouver Canucks,48,6,10,16,0.33,40,1,https://www.eliteprospects.com/player/9014/ryan-kesler,2006-07,nhl,Ryan Kesler,C,FW,0,0.0,0
Rob Niedermayer (RW/C),Anaheim Ducks,82,5,11,16,0.20,77,-8,https://www.eliteprospects.com/player/8536/rob-niedermayer,2006-07,nhl,Rob Niedermayer,RW/C,FW,0,0.0,0
Steve McCarthy (D),Atlanta Thrashers,46,4,12,16,0.35,24,4,https://www.eliteprospects.com/player/8568/steve-mccarthy,2006-07,nhl,Steve McCarthy,D,DEF,0,0.0,0
Adrian Aucoin (D),Chicago Blackhawks,59,4,12,16,0.27,50,-22,https://www.eliteprospects.com/player/5530/adrian-aucoin,2006-07,nhl,Adrian Aucoin,D,DEF,0,0.0,0
Daniil Markov (D),Detroit Red Wings,66,4,12,16,0.24,59,25,https://www.eliteprospects.com/player/8613/daniil-markov,2006-07,nhl,Daniil Markov,D,DEF,0,0.0,0
Patrick Thoresen (LW/RW),Edmonton Oilers,68,4,12,16,0.24,52,-1,https://www.eliteprospects.com/player/3419/patrick-thoresen,2006-07,nhl,Patrick Thoresen,LW/RW,FW,0,0.0,0
Aaron Ward (D),totals,80,4,12,16,0.20,75,-11,https://www.eliteprospects.com/player/8744/aaron-ward,2006-07,nhl,Aaron Ward,D,DEF,Aaron Ward,2.0,1
Lukas Krajicek (D),Vancouver Canucks,78,3,13,16,0.21,64,-4,https://www.eliteprospects.com/player/8550/lukas-krajicek,2006-07,nhl,Lukas Krajicek,D,DEF,0,0.0,0
Andy Sutton (D),Atlanta Thrashers,55,2,14,16,0.29,76,6,https://www.eliteprospects.com/player/8554/andy-sutton,2006-07,nhl,Andy Sutton,D,DEF,0,0.0,0
Shane O'Brien (D),totals,80,2,14,16,0.20,176,-3,https://www.eliteprospects.com/player/10228/shane-o-brien,2006-07,nhl,Shane O'Brien,D,DEF,0,0.0,0
Mark Giordano (D),Calgary Flames,48,7,8,15,0.31,36,7,https://www.eliteprospects.com/player/9161/mark-giordano,2006-07,nhl,Mark Giordano,D,DEF,0,0.0,0
Nils Ekman (LW),Pittsburgh Penguins,34,6,9,15,0.44,24,-14,https://www.eliteprospects.com/player/75/nils-ekman,2006-07,nhl,Nils Ekman,LW,FW,0,0.0,0
Alexander Perezhogin (LW/RW),Montréal Canadiens,61,6,9,15,0.25,48,11,https://www.eliteprospects.com/player/8669/alexander-perezhogin,2006-07,nhl,Alexander Perezhogin,LW/RW,FW,0,0.0,0
Toby Petersen (C),Edmonton Oilers,64,6,9,15,0.23,4,-18,https://www.eliteprospects.com/player/8915/toby-petersen,2006-07,nhl,Toby Petersen,C,FW,0,0.0,0
Marcus Nilson (RW),Calgary Flames,63,5,10,15,0.24,27,7,https://www.eliteprospects.com/player/728/marcus-nilson,2006-07,nhl,Marcus Nilson,RW,FW,Marcus Nilson,6.0,1
Michael Peca (C),Toronto Maple Leafs,35,4,11,15,0.43,60,2,https://www.eliteprospects.com/player/8910/michael-peca,2006-07,nhl,Michael Peca,C,FW,Michael Peca,5.0,1
Daniel Tjärnqvist (D),Edmonton Oilers,37,3,12,15,0.41,30,3,https://www.eliteprospects.com/player/695/daniel-tjarnqvist,2006-07,nhl,Daniel Tjärnqvist,D,DEF,0,0.0,0
Andrew Ference (D),totals,80,3,12,15,0.19,97,5,https://www.eliteprospects.com/player/8711/andrew-ference,2006-07,nhl,Andrew Ference,D,DEF,0,0.0,0
Martin Skoula (D),Minnesota Wild,81,0,15,15,0.19,36,9,https://www.eliteprospects.com/player/8598/martin-skoula,2006-07,nhl,Martin Skoula,D,DEF,0,0.0,0
Cory Sarich (D),Tampa Bay Lightning,82,0,15,15,0.18,70,-6,https://www.eliteprospects.com/player/8867/cory-sarich,2006-07,nhl,Cory Sarich,D,DEF,Cory Sarich,2.0,1
