player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Jujhar Khaira (LW/C),Edmonton Oilers,60,3,15,18,0.30,43,-12,https://www.eliteprospects.com/player/93577/jujhar-khaira,2018-19,nhl,Jujhar Khaira,LW/C,FW,0,0.0,0
Matt Grzelcyk (D),Boston Bruins,66,3,15,18,0.27,68,9,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2018-19,nhl,Matt Grzelcyk,D,DEF,0,0.0,0
Cédric Paquette (C),Tampa Bay Lightning,80,13,4,17,0.21,80,7,https://www.eliteprospects.com/player/128521/cedric-paquette,2018-19,nhl,Cédric Paquette,C,FW,0,0.0,0
Brendan Lemieux (LW),totals,63,12,5,17,0.27,108,6,https://www.eliteprospects.com/player/177647/brendan-lemieux,2018-19,nhl,Brendan Lemieux,LW,FW,0,0.0,0
Zach Aston-Reese (C/W),Pittsburgh Penguins,43,8,9,17,0.40,26,12,https://www.eliteprospects.com/player/98068/zach-aston-reese,2018-19,nhl,Zach Aston-Reese,C/W,FW,0,0.0,0
Tomas Nosek (LW/C),Vegas Golden Knights,68,8,9,17,0.25,18,-10,https://www.eliteprospects.com/player/102439/tomas-nosek,2018-19,nhl,Tomas Nosek,LW/C,FW,0,0.0,0
Ryan Callahan (RW),Tampa Bay Lightning,52,7,10,17,0.33,14,7,https://www.eliteprospects.com/player/9437/ryan-callahan,2018-19,nhl,Ryan Callahan,RW,FW,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,61,7,10,17,0.28,20,-11,https://www.eliteprospects.com/player/10438/darren-helm,2018-19,nhl,Darren Helm,C/LW,FW,0,0.0,0
Sven Andrighetto (W/C),Colorado Avalanche,64,7,10,17,0.27,14,10,https://www.eliteprospects.com/player/70426/sven-andrighetto,2018-19,nhl,Sven Andrighetto,W/C,FW,0,0.0,0
Barclay Goodrow (C/W),San Jose Sharks,82,7,10,17,0.21,76,4,https://www.eliteprospects.com/player/45398/barclay-goodrow,2018-19,nhl,Barclay Goodrow,C/W,FW,0,0.0,0
Luke Kunin (C/W),Minnesota Wild,49,6,11,17,0.35,27,-9,https://www.eliteprospects.com/player/245278/luke-kunin,2018-19,nhl,Luke Kunin,C/W,FW,0,0.0,0
Brett Kulak (D),Montréal Canadiens,57,6,11,17,0.30,31,12,https://www.eliteprospects.com/player/88617/brett-kulak,2018-19,nhl,Brett Kulak,D,DEF,0,0.0,0
Andrew Cogliano (C/LW),totals,78,6,11,17,0.22,22,1,https://www.eliteprospects.com/player/9187/andrew-cogliano,2018-19,nhl,Andrew Cogliano,C/LW,FW,0,0.0,0
Matt Benning (D),Edmonton Oilers,70,5,12,17,0.24,33,11,https://www.eliteprospects.com/player/29261/matt-benning,2018-19,nhl,Matt Benning,D,DEF,Matt Benning,4.0,1
Matt Benning (D),Edmonton Oilers,70,5,12,17,0.24,33,11,https://www.eliteprospects.com/player/29261/matt-benning,2018-19,nhl,Matt Benning,D,DEF,Matt Benning,20.0,1
Sami Vatanen (D),New Jersey Devils,50,4,13,17,0.34,22,-17,https://www.eliteprospects.com/player/16044/sami-vatanen,2018-19,nhl,Sami Vatanen,D,DEF,0,0.0,0
Travis Dermott (D),Toronto Maple Leafs,64,4,13,17,0.27,22,-5,https://www.eliteprospects.com/player/214673/travis-dermott,2018-19,nhl,Travis Dermott,D,DEF,0,0.0,0
Jay Bouwmeester (D),St. Louis Blues,78,3,14,17,0.22,40,-3,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2018-19,nhl,Jay Bouwmeester,D,DEF,0,0.0,0
Anton Strålman (D),Tampa Bay Lightning,47,2,15,17,0.36,8,12,https://www.eliteprospects.com/player/4152/anton-stralman,2018-19,nhl,Anton Strålman,D,DEF,0,0.0,0
Scott Harrington (D),Columbus Blue Jackets,73,2,15,17,0.23,23,6,https://www.eliteprospects.com/player/39653/scott-harrington,2018-19,nhl,Scott Harrington,D,DEF,0,0.0,0
Melker Karlsson (RW/C),San Jose Sharks,79,12,4,16,0.20,26,-1,https://www.eliteprospects.com/player/10014/melker-karlsson,2018-19,nhl,Melker Karlsson,RW/C,FW,Melker Karlsson,1.0,1
Michael Grabner (LW/RW),Arizona Coyotes,41,9,7,16,0.39,8,-2,https://www.eliteprospects.com/player/8494/michael-grabner,2018-19,nhl,Michael Grabner,LW/RW,FW,0,0.0,0
Tyler Motte (C/W),Vancouver Canucks,74,9,7,16,0.22,10,-12,https://www.eliteprospects.com/player/151824/tyler-motte,2018-19,nhl,Tyler Motte,C/W,FW,0,0.0,0
Austin Watson (W/C),Nashville Predators,37,7,9,16,0.43,39,11,https://www.eliteprospects.com/player/33753/austin-watson,2018-19,nhl,Austin Watson,W/C,FW,0,0.0,0
Denis Malgin (C/W),Florida Panthers,50,7,9,16,0.32,14,-10,https://www.eliteprospects.com/player/117376/denis-malgin,2018-19,nhl,Denis Malgin,C/W,FW,0,0.0,0
Dennis Cholowski (D),Detroit Red Wings,52,7,9,16,0.31,16,-20,https://www.eliteprospects.com/player/247137/dennis-cholowski,2018-19,nhl,Dennis Cholowski,D,DEF,0,0.0,0
Erik Cernak (D),Tampa Bay Lightning,58,5,11,16,0.28,58,25,https://www.eliteprospects.com/player/166368/erik-cernak,2018-19,nhl,Erik Cernak,D,DEF,0,0.0,0
Dan Girardi (D),Tampa Bay Lightning,62,4,12,16,0.26,12,6,https://www.eliteprospects.com/player/11025/dan-girardi,2018-19,nhl,Dan Girardi,D,DEF,0,0.0,0
Brayden McNabb (D),Vegas Golden Knights,81,4,12,16,0.20,52,11,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2018-19,nhl,Brayden McNabb,D,DEF,0,0.0,0
Kris Russell (D),Edmonton Oilers,72,3,13,16,0.22,27,5,https://www.eliteprospects.com/player/9188/kris-russell,2018-19,nhl,Kris Russell,D,DEF,Kris Russell,14.0,1
Josh Manson (D),Anaheim Ducks,74,3,13,16,0.22,62,-8,https://www.eliteprospects.com/player/47762/josh-manson,2018-19,nhl,Josh Manson,D,DEF,0,0.0,0
Alex Biega (D),Vancouver Canucks,41,2,14,16,0.39,22,0,https://www.eliteprospects.com/player/11427/alex-biega,2018-19,nhl,Alex Biega,D,DEF,0,0.0,0
Justin Braun (D),San Jose Sharks,78,2,14,16,0.21,35,-14,https://www.eliteprospects.com/player/15033/justin-braun,2018-19,nhl,Justin Braun,D,DEF,0,0.0,0
Warren Foegele (LW/C),Carolina Hurricanes,77,10,5,15,0.19,20,-17,https://www.eliteprospects.com/player/210317/warren-foegele,2018-19,nhl,Warren Foegele,LW/C,FW,0,0.0,0
Maxime Lajoie (D),Ottawa Senators,56,7,8,15,0.27,20,-25,https://www.eliteprospects.com/player/161131/maxime-lajoie,2018-19,nhl,Maxime Lajoie,D,DEF,0,0.0,0
Eric Fehr (C/RW),Minnesota Wild,72,7,8,15,0.21,30,-8,https://www.eliteprospects.com/player/10352/eric-fehr,2018-19,nhl,Eric Fehr,C/RW,FW,0,0.0,0
Pierre-Édouard Bellemare (C/LW),Vegas Golden Knights,76,6,9,15,0.20,6,2,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2018-19,nhl,Pierre-Édouard Bellemare,C/LW,FW,0,0.0,0
Colton Sceviour (C/W),Florida Panthers,59,5,10,15,0.25,15,-2,https://www.eliteprospects.com/player/12557/colton-sceviour,2018-19,nhl,Colton Sceviour,C/W,FW,0,0.0,0
MacKenzie Weegar (D),Florida Panthers,64,4,11,15,0.23,64,-3,https://www.eliteprospects.com/player/97908/mackenzie-weegar,2018-19,nhl,MacKenzie Weegar,D,DEF,MacKenzie Weegar,8.0,1
Jon Merrill (D),Vegas Golden Knights,57,3,12,15,0.26,53,16,https://www.eliteprospects.com/player/20712/jon-merrill,2018-19,nhl,Jon Merrill,D,DEF,0,0.0,0
Nick Holden (D),Vegas Golden Knights,61,3,12,15,0.25,14,5,https://www.eliteprospects.com/player/11700/nick-holden,2018-19,nhl,Nick Holden,D,DEF,0,0.0,0
Justin Schultz (D),Pittsburgh Penguins,29,2,13,15,0.52,4,0,https://www.eliteprospects.com/player/18241/justin-schultz,2018-19,nhl,Justin Schultz,D,DEF,0,0.0,0
Ian Cole (D),Colorado Avalanche,71,2,13,15,0.21,115,-1,https://www.eliteprospects.com/player/11456/ian-cole,2018-19,nhl,Ian Cole,D,DEF,0,0.0,0
Sven Bärtschi (LW),Vancouver Canucks,26,9,5,14,0.54,6,-9,https://www.eliteprospects.com/player/33591/sven-bartschi,2018-19,nhl,Sven Bärtschi,LW,FW,0,0.0,0
Joel Eriksson Ek (C),Minnesota Wild,58,7,7,14,0.24,20,-7,https://www.eliteprospects.com/player/139633/joel-eriksson-ek,2018-19,nhl,Joel Eriksson Ek,C,FW,0,0.0,0
Nikita Zadorov (D),Colorado Avalanche,70,7,7,14,0.20,75,19,https://www.eliteprospects.com/player/108648/nikita-zadorov,2018-19,nhl,Nikita Zadorov,D,DEF,Nikita Zadorov,3.0,1
Brandon Dubinsky (C/LW),Columbus Blue Jackets,61,6,8,14,0.23,36,-16,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2018-19,nhl,Brandon Dubinsky,C/LW,FW,0,0.0,0
Matt Martin (LW),New York Islanders,67,6,8,14,0.21,53,5,https://www.eliteprospects.com/player/19225/matt-martin,2018-19,nhl,Matt Martin,LW,FW,0,0.0,0
Noel Acciari (C),Boston Bruins,72,6,8,14,0.19,47,-3,https://www.eliteprospects.com/player/214725/noel-acciari,2018-19,nhl,Noel Acciari,C,FW,0,0.0,0
Johan Larsson (C/LW),Buffalo Sabres,73,6,8,14,0.19,37,-8,https://www.eliteprospects.com/player/9009/johan-larsson,2018-19,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Rudolfs Balcers (LW/RW),Ottawa Senators,36,5,9,14,0.39,10,-7,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2018-19,nhl,Rudolfs Balcers,LW/RW,FW,0,0.0,0
Zdeno Chára (D),Boston Bruins,62,5,9,14,0.23,57,22,https://www.eliteprospects.com/player/4530/zdeno-chara,2018-19,nhl,Zdeno Chára,D,DEF,0,0.0,0
Derek Grant (C/W),totals,56,4,10,14,0.25,14,-6,https://www.eliteprospects.com/player/18242/derek-grant,2018-19,nhl,Derek Grant,C/W,FW,0,0.0,0
Jake McCabe (D),Buffalo Sabres,59,4,10,14,0.24,35,-4,https://www.eliteprospects.com/player/45419/jake-mccabe,2018-19,nhl,Jake McCabe,D,DEF,0,0.0,0
Frédérik Gauthier (C),Toronto Maple Leafs,70,3,11,14,0.20,12,3,https://www.eliteprospects.com/player/128500/frederik-gauthier,2018-19,nhl,Frédérik Gauthier,C,FW,0,0.0,0
Trevor van Riemsdyk (D),Carolina Hurricanes,78,3,11,14,0.18,10,-4,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2018-19,nhl,Trevor van Riemsdyk,D,DEF,0,0.0,0
Nikita Zaitsev (D),Toronto Maple Leafs,81,3,11,14,0.17,18,2,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2018-19,nhl,Nikita Zaitsev,D,DEF,0,0.0,0
Derek Forbort (D),Los Angeles Kings,81,2,12,14,0.17,52,-13,https://www.eliteprospects.com/player/31265/derek-forbort,2018-19,nhl,Derek Forbort,D,DEF,0,0.0,0
Olli Määttä (D),Pittsburgh Penguins,60,1,13,14,0.23,12,9,https://www.eliteprospects.com/player/43543/olli-maatta,2018-19,nhl,Olli Määttä,D,DEF,0,0.0,0
Calvin de Haan (D),Carolina Hurricanes,74,1,13,14,0.19,20,1,https://www.eliteprospects.com/player/23814/calvin-de-haan,2018-19,nhl,Calvin de Haan,D,DEF,0,0.0,0
Andrew Mangiapane (W/C),Calgary Flames,44,8,5,13,0.30,12,11,https://www.eliteprospects.com/player/223199/andrew-mangiapane,2018-19,nhl,Andrew Mangiapane,W/C,FW,0,0.0,0
Sam Gagner (C/RW),totals,32,6,7,13,0.41,14,-6,https://www.eliteprospects.com/player/10425/sam-gagner,2018-19,nhl,Sam Gagner,C/RW,FW,0,0.0,0
Michael Amadio (C/W),Los Angeles Kings,43,6,7,13,0.30,6,-1,https://www.eliteprospects.com/player/151385/michael-amadio,2018-19,nhl,Michael Amadio,C/W,FW,0,0.0,0
Marco Scandella (D),Buffalo Sabres,63,6,7,13,0.21,26,-13,https://www.eliteprospects.com/player/17520/marco-scandella,2018-19,nhl,Marco Scandella,D,DEF,0,0.0,0
Brett Seney (LW/C),New Jersey Devils,51,5,8,13,0.25,31,-14,https://www.eliteprospects.com/player/204125/brett-seney,2018-19,nhl,Brett Seney,LW/C,FW,0,0.0,0
Connor Murphy (D),Chicago Blackhawks,52,5,8,13,0.25,40,12,https://www.eliteprospects.com/player/45417/connor-murphy,2018-19,nhl,Connor Murphy,D,DEF,0,0.0,0
Rocco Grimaldi (W/C),Nashville Predators,53,5,8,13,0.25,10,-2,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2018-19,nhl,Rocco Grimaldi,W/C,FW,0,0.0,0
Drew Stafford (RW),New Jersey Devils,57,5,8,13,0.23,18,-7,https://www.eliteprospects.com/player/9180/drew-stafford,2018-19,nhl,Drew Stafford,RW,FW,0,0.0,0
Vladimír Sobotka (C/LW),Buffalo Sabres,69,5,8,13,0.19,26,-20,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2018-19,nhl,Vladimír Sobotka,C/LW,FW,0,0.0,0
Nate Thompson (C),totals,78,5,8,13,0.17,17,-1,https://www.eliteprospects.com/player/10261/nate-thompson,2018-19,nhl,Nate Thompson,C,FW,0,0.0,0
Troy Terry (RW/C),Anaheim Ducks,32,4,9,13,0.41,2,8,https://www.eliteprospects.com/player/234046/troy-terry,2018-19,nhl,Troy Terry,RW/C,FW,0,0.0,0
John Moore (D),Boston Bruins,61,4,9,13,0.21,26,0,https://www.eliteprospects.com/player/30901/john-moore,2018-19,nhl,John Moore,D,DEF,0,0.0,0
Brendan Smith (D),New York Rangers,63,4,9,13,0.21,71,-7,https://www.eliteprospects.com/player/12506/brendan-smith,2018-19,nhl,Brendan Smith,D,DEF,0,0.0,0
Jay Beagle (C/RW),Vancouver Canucks,57,3,10,13,0.23,18,-8,https://www.eliteprospects.com/player/14825/jay-beagle,2018-19,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Marc Staal (D),New York Rangers,79,3,10,13,0.16,32,-9,https://www.eliteprospects.com/player/9183/marc-staal,2018-19,nhl,Marc Staal,D,DEF,0,0.0,0
Tim Heed (D),San Jose Sharks,37,2,11,13,0.35,10,9,https://www.eliteprospects.com/player/10065/tim-heed,2018-19,nhl,Tim Heed,D,DEF,0,0.0,0
Pär Lindholm (C/LW),totals,65,1,12,13,0.20,18,5,https://www.eliteprospects.com/player/13091/par-lindholm,2018-19,nhl,Pär Lindholm,C/LW,FW,0,0.0,0
Jack Johnson (D),Pittsburgh Penguins,82,1,12,13,0.16,41,-4,https://www.eliteprospects.com/player/9205/jack-johnson,2018-19,nhl,Jack Johnson,D,DEF,0,0.0,0
Victor Mete (D),Montréal Canadiens,71,0,13,13,0.18,6,17,https://www.eliteprospects.com/player/232703/victor-mete,2018-19,nhl,Victor Mete,D,DEF,0,0.0,0
Tyler Pitlick (C/RW),Dallas Stars,47,8,4,12,0.26,6,-2,https://www.eliteprospects.com/player/40064/tyler-pitlick,2018-19,nhl,Tyler Pitlick,C/RW,FW,Tyler Pitlick,2.0,1
Jayce Hawryluk (RW/C),Florida Panthers,42,7,5,12,0.29,16,-8,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2018-19,nhl,Jayce Hawryluk,RW/C,FW,0,0.0,0
Tage Thompson (C/W),Buffalo Sabres,65,7,5,12,0.18,20,-22,https://www.eliteprospects.com/player/301349/tage-thompson,2018-19,nhl,Tage Thompson,C/W,FW,0,0.0,0
Joakim Nordström (C/LW),Boston Bruins,70,7,5,12,0.17,13,0,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2018-19,nhl,Joakim Nordström,C/LW,FW,0,0.0,0
Kiefer Sherwood (W/C),Anaheim Ducks,50,6,6,12,0.24,8,1,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2018-19,nhl,Kiefer Sherwood,W/C,FW,0,0.0,0
Brad Hunt (D),totals,42,5,7,12,0.29,8,-2,https://www.eliteprospects.com/player/39225/brad-hunt,2018-19,nhl,Brad Hunt,D,DEF,0,0.0,0
Adam Gaudette (C),Vancouver Canucks,56,5,7,12,0.21,18,-8,https://www.eliteprospects.com/player/203361/adam-gaudette,2018-19,nhl,Adam Gaudette,C,FW,0,0.0,0
Christian Wolanin (D),Ottawa Senators,30,4,8,12,0.40,6,3,https://www.eliteprospects.com/player/188788/christian-wolanin,2018-19,nhl,Christian Wolanin,D,DEF,0,0.0,0
Jean-Gabriel Pageau (C),Ottawa Senators,39,4,8,12,0.31,14,-12,https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,2018-19,nhl,Jean-Gabriel Pageau,C,FW,0,0.0,0
Jamie Oleksiak (D),totals,57,4,8,12,0.21,45,5,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2018-19,nhl,Jamie Oleksiak,D,DEF,0,0.0,0
Marcus Krüger (C),Chicago Blackhawks,74,4,8,12,0.16,30,-2,https://www.eliteprospects.com/player/8311/marcus-kruger,2018-19,nhl,Marcus Krüger,C,FW,0,0.0,0
Trevor Lewis (C/RW),Los Angeles Kings,44,3,9,12,0.27,9,-9,https://www.eliteprospects.com/player/10461/trevor-lewis,2018-19,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Nathan Beaulieu (D),totals,48,3,9,12,0.25,39,6,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2018-19,nhl,Nathan Beaulieu,D,DEF,0,0.0,0
Derrick Pouliot (D),Vancouver Canucks,62,3,9,12,0.19,30,-1,https://www.eliteprospects.com/player/59741/derrick-pouliot,2018-19,nhl,Derrick Pouliot,D,DEF,0,0.0,0
Riley Nash (C),Columbus Blue Jackets,78,3,9,12,0.15,19,-8,https://www.eliteprospects.com/player/12507/riley-nash,2018-19,nhl,Riley Nash,C,FW,0,0.0,0
Christopher Tanev (D),Vancouver Canucks,55,2,10,12,0.22,18,3,https://www.eliteprospects.com/player/39601/christopher-tanev,2018-19,nhl,Christopher Tanev,D,DEF,0,0.0,0
Deryk Engelland (D),Vegas Golden Knights,74,2,10,12,0.16,18,-3,https://www.eliteprospects.com/player/13406/deryk-engelland,2018-19,nhl,Deryk Engelland,D,DEF,0,0.0,0
Henri Jokiharju (D),Chicago Blackhawks,38,0,12,12,0.32,16,-7,https://www.eliteprospects.com/player/277056/henri-jokiharju,2018-19,nhl,Henri Jokiharju,D,DEF,0,0.0,0
Matt Luff (RW),Los Angeles Kings,33,8,3,11,0.33,9,-2,https://www.eliteprospects.com/player/238487/matt-luff,2018-19,nhl,Matt Luff,RW,FW,0,0.0,0
Lukas Radil (LW/RW),San Jose Sharks,36,7,4,11,0.31,6,7,https://www.eliteprospects.com/player/22785/lukas-radil,2018-19,nhl,Lukas Radil,LW/RW,FW,0,0.0,0
Sam Steel (C),Anaheim Ducks,22,6,5,11,0.50,8,2,https://www.eliteprospects.com/player/154496/sam-steel,2018-19,nhl,Sam Steel,C,FW,0,0.0,0
Greg McKegg (C/W),Carolina Hurricanes,41,6,5,11,0.27,8,-2,https://www.eliteprospects.com/player/31283/greg-mckegg,2018-19,nhl,Greg McKegg,C/W,FW,0,0.0,0
Dale Weise (RW),totals,51,5,6,11,0.22,19,-8,https://www.eliteprospects.com/player/15727/dale-weise,2018-19,nhl,Dale Weise,RW,FW,0,0.0,0
Chandler Stephenson (C/LW),Washington Capitals,64,5,6,11,0.17,0,-13,https://www.eliteprospects.com/player/60726/chandler-stephenson,2018-19,nhl,Chandler Stephenson,C/LW,FW,0,0.0,0
Ty Rattie (RW),Edmonton Oilers,50,4,7,11,0.22,4,-2,https://www.eliteprospects.com/player/26385/ty-rattie,2018-19,nhl,Ty Rattie,RW,FW,0,0.0,0
Taylor Fedun (D),Dallas Stars,54,4,7,11,0.20,14,2,https://www.eliteprospects.com/player/34064/taylor-fedun,2018-19,nhl,Taylor Fedun,D,DEF,0,0.0,0
Andrew Ladd (LW),New York Islanders,26,3,8,11,0.42,16,3,https://www.eliteprospects.com/player/6668/andrew-ladd,2018-19,nhl,Andrew Ladd,LW,FW,0,0.0,0
Mike Reilly (D),Montréal Canadiens,57,3,8,11,0.19,16,0,https://www.eliteprospects.com/player/106295/mike-reilly,2018-19,nhl,Mike Reilly,D,DEF,0,0.0,0
Connor Carrick (D),totals,34,2,9,11,0.32,19,-13,https://www.eliteprospects.com/player/90348/connor-carrick,2018-19,nhl,Connor Carrick,D,DEF,0,0.0,0
Joel Edmundson (D),St. Louis Blues,64,2,9,11,0.17,68,8,https://www.eliteprospects.com/player/59478/joel-edmundson,2018-19,nhl,Joel Edmundson,D,DEF,0,0.0,0
Mirco Müller (D),New Jersey Devils,53,1,10,11,0.21,17,-3,https://www.eliteprospects.com/player/95044/mirco-muller,2018-19,nhl,Mirco Müller,D,DEF,0,0.0,0
Mark Pysyk (D),Florida Panthers,70,1,10,11,0.16,26,-1,https://www.eliteprospects.com/player/23154/mark-pysyk,2018-19,nhl,Mark Pysyk,D,DEF,0,0.0,0
Tobias Rieder (W/C),Edmonton Oilers,67,0,11,11,0.16,8,-8,https://www.eliteprospects.com/player/34851/tobias-rieder,2018-19,nhl,Tobias Rieder,W/C,FW,0,0.0,0
Teodors Blugers (C),Pittsburgh Penguins,28,6,4,10,0.36,15,7,https://www.eliteprospects.com/player/108347/teodors-blugers,2018-19,nhl,Teodors Blugers,C,FW,0,0.0,0
Corey Perry (RW),Anaheim Ducks,31,6,4,10,0.32,27,-16,https://www.eliteprospects.com/player/8541/corey-perry,2018-19,nhl,Corey Perry,RW,FW,0,0.0,0
Kevin Rooney (C),New Jersey Devils,41,6,4,10,0.24,15,-4,https://www.eliteprospects.com/player/180925/kevin-rooney,2018-19,nhl,Kevin Rooney,C,FW,0,0.0,0
Chris Kunitz (LW),Chicago Blackhawks,56,5,5,10,0.18,23,-7,https://www.eliteprospects.com/player/8523/chris-kunitz,2018-19,nhl,Chris Kunitz,LW,FW,0,0.0,0
Boo Nieves (C/LW),New York Rangers,43,4,6,10,0.23,8,-4,https://www.eliteprospects.com/player/131061/boo-nieves,2018-19,nhl,Boo Nieves,C/LW,FW,0,0.0,0
Dryden Hunt (LW/C),Florida Panthers,31,3,7,10,0.32,8,0,https://www.eliteprospects.com/player/84609/dryden-hunt,2018-19,nhl,Dryden Hunt,LW/C,FW,0,0.0,0
Mason Appleton (C/RW),Winnipeg Jets,36,3,7,10,0.28,4,9,https://www.eliteprospects.com/player/266919/mason-appleton,2018-19,nhl,Mason Appleton,C/RW,FW,0,0.0,0
Matthew Peca (C),Montréal Canadiens,39,3,7,10,0.26,4,-14,https://www.eliteprospects.com/player/78295/matthew-peca,2018-19,nhl,Matthew Peca,C,FW,0,0.0,0
Sean Walker (D),Los Angeles Kings,39,3,7,10,0.26,8,-8,https://www.eliteprospects.com/player/160791/sean-walker,2018-19,nhl,Sean Walker,D,DEF,0,0.0,0
Tim Schaller (LW/C),Vancouver Canucks,47,3,7,10,0.21,9,-2,https://www.eliteprospects.com/player/38059/tim-schaller,2018-19,nhl,Tim Schaller,LW/C,FW,0,0.0,0
Madison Bowey (D),totals,50,2,8,10,0.20,46,-1,https://www.eliteprospects.com/player/97787/madison-bowey,2018-19,nhl,Madison Bowey,D,DEF,Madison Bowey,4.0,1
Robert Bortuzzo (D),St. Louis Blues,59,2,8,10,0.17,47,9,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2018-19,nhl,Robert Bortuzzo,D,DEF,0,0.0,0
Brandon Carlo (D),Boston Bruins,72,2,8,10,0.14,47,22,https://www.eliteprospects.com/player/120965/brandon-carlo,2018-19,nhl,Brandon Carlo,D,DEF,0,0.0,0
Erik Gudbranson (D),totals,76,2,8,10,0.13,87,-20,https://www.eliteprospects.com/player/31282/erik-gudbranson,2018-19,nhl,Erik Gudbranson,D,DEF,0,0.0,0
Michael Del Zotto (D),totals,42,1,9,10,0.24,8,-2,https://www.eliteprospects.com/player/12112/michael-del-zotto,2018-19,nhl,Michael Del Zotto,D,DEF,0,0.0,0
Christian Djoos (D),Washington Capitals,45,1,9,10,0.22,4,9,https://www.eliteprospects.com/player/33201/christian-djoos,2018-19,nhl,Christian Djoos,D,DEF,0,0.0,0
Christian Jaros (D),Ottawa Senators,61,1,9,10,0.16,27,-14,https://www.eliteprospects.com/player/166373/christian-jaros,2018-19,nhl,Christian Jaros,D,DEF,0,0.0,0
Patrik Nemeth (D),Colorado Avalanche,74,1,9,10,0.14,53,5,https://www.eliteprospects.com/player/10383/patrik-nemeth,2018-19,nhl,Patrik Nemeth,D,DEF,0,0.0,0
Valeri Nichushkin (RW),Dallas Stars,57,0,10,10,0.18,0,-4,https://www.eliteprospects.com/player/108661/valeri-nichushkin,2018-19,nhl,Valeri Nichushkin,RW,FW,0,0.0,0
Niklas Hjalmarsson (D),Arizona Coyotes,82,0,10,10,0.12,44,8,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2018-19,nhl,Niklas Hjalmarsson,D,DEF,0,0.0,0
William Carrier (LW),Vegas Golden Knights,54,8,1,9,0.17,29,-4,https://www.eliteprospects.com/player/88662/william-carrier,2018-19,nhl,William Carrier,LW,FW,0,0.0,0
Kyle Brodziak (C),Edmonton Oilers,70,6,3,9,0.13,33,-14,https://www.eliteprospects.com/player/9097/kyle-brodziak,2018-19,nhl,Kyle Brodziak,C,FW,0,0.0,0
Tom Kühnhackl (W/C),New York Islanders,36,4,5,9,0.25,10,1,https://www.eliteprospects.com/player/17637/tom-kuhnhackl,2018-19,nhl,Tom Kühnhackl,W/C,FW,0,0.0,0
Jesse Puljujärvi (RW),Edmonton Oilers,46,4,5,9,0.20,16,-14,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,2018-19,nhl,Jesse Puljujärvi,RW,FW,0,0.0,0
Mario Kempe (C/W),Arizona Coyotes,52,4,5,9,0.17,18,5,https://www.eliteprospects.com/player/4407/mario-kempe,2018-19,nhl,Mario Kempe,C/W,FW,0,0.0,0
Drake Batherson (RW/C),Ottawa Senators,20,3,6,9,0.45,6,-2,https://www.eliteprospects.com/player/195192/drake-batherson,2018-19,nhl,Drake Batherson,RW/C,FW,0,0.0,0
Jakob Forsbacka Karlsson (C),Boston Bruins,28,3,6,9,0.32,2,1,https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson,2018-19,nhl,Jakob Forsbacka Karlsson,C,FW,0,0.0,0
Gustav Forsling (D),Chicago Blackhawks,43,3,6,9,0.21,30,-9,https://www.eliteprospects.com/player/86366/gustav-forsling,2018-19,nhl,Gustav Forsling,D,DEF,0,0.0,0
Victor Rask (C/LW),totals,49,3,6,9,0.18,8,-4,https://www.eliteprospects.com/player/15747/victor-rask,2018-19,nhl,Victor Rask,C/LW,FW,0,0.0,0
Ryan Spooner (C/LW),totals,52,3,6,9,0.17,2,-12,https://www.eliteprospects.com/player/23117/ryan-spooner,2018-19,nhl,Ryan Spooner,C/LW,FW,0,0.0,0
Christoffer Ehn (C/LW),Detroit Red Wings,60,3,6,9,0.15,6,-5,https://www.eliteprospects.com/player/115020/christoffer-ehn,2018-19,nhl,Christoffer Ehn,C/LW,FW,0,0.0,0
Jacob de la Rose (C/W),Detroit Red Wings,60,3,6,9,0.15,16,-13,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,2018-19,nhl,Jacob de la Rose,C/W,FW,0,0.0,0
