player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Niklas Hjalmarsson (D),Chicago Blackhawks,81,4,22,26,0.32,34,11,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2013-14,nhl,Niklas Hjalmarsson,D,DEF,0,0.0,0
Tomas Hertl (C/LW),San Jose Sharks,37,15,10,25,0.68,4,11,https://www.eliteprospects.com/player/56038/tomas-hertl,2013-14,nhl,Tomas Hertl,C/LW,FW,0,0.0,0
Brandon Pirri (C/LW),totals,49,13,12,25,0.51,8,6,https://www.eliteprospects.com/player/33898/brandon-pirri,2013-14,nhl,Brandon Pirri,C/LW,FW,Brandon Pirri,10.0,1
Daniel Brière (C),Montréal Canadiens,69,13,12,25,0.36,30,1,https://www.eliteprospects.com/player/8770/daniel-briere,2013-14,nhl,Daniel Brière,C,FW,0,0.0,0
Brenden Morrow (LW),St. Louis Blues,71,13,12,25,0.35,76,1,https://www.eliteprospects.com/player/8960/brenden-morrow,2013-14,nhl,Brenden Morrow,LW,FW,0,0.0,0
Damien Brunner (RW/LW),New Jersey Devils,60,11,14,25,0.42,26,-11,https://www.eliteprospects.com/player/18949/damien-brunner,2013-14,nhl,Damien Brunner,RW/LW,FW,0,0.0,0
Marcel Goc (C),totals,74,11,14,25,0.34,35,-7,https://www.eliteprospects.com/player/8583/marcel-goc,2013-14,nhl,Marcel Goc,C,FW,0,0.0,0
Nick Holden (D),Colorado Avalanche,54,10,15,25,0.46,22,12,https://www.eliteprospects.com/player/11700/nick-holden,2013-14,nhl,Nick Holden,D,DEF,0,0.0,0
Lauri Korpikoski (LW/RW),Phoenix Coyotes,64,9,16,25,0.39,24,-7,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2013-14,nhl,Lauri Korpikoski,LW/RW,FW,Lauri Korpikoski,8.0,1
Trevor Daley (D),Dallas Stars,67,9,16,25,0.37,38,10,https://www.eliteprospects.com/player/9128/trevor-daley,2013-14,nhl,Trevor Daley,D,DEF,0,0.0,0
Dougie Hamilton (D),Boston Bruins,64,7,18,25,0.39,40,22,https://www.eliteprospects.com/player/45596/dougie-hamilton,2013-14,nhl,Dougie Hamilton,D,DEF,0,0.0,0
Seth Jones (D),Nashville Predators,77,6,19,25,0.32,24,-23,https://www.eliteprospects.com/player/90355/seth-jones,2013-14,nhl,Seth Jones,D,DEF,0,0.0,0
Curtis Glencross (LW),Calgary Flames,38,12,12,24,0.63,12,-11,https://www.eliteprospects.com/player/10984/curtis-glencross,2013-14,nhl,Curtis Glencross,LW,FW,0,0.0,0
Nail Yakupov (RW/LW),Edmonton Oilers,63,11,13,24,0.38,36,-33,https://www.eliteprospects.com/player/21228/nail-yakupov,2013-14,nhl,Nail Yakupov,RW/LW,FW,0,0.0,0
Matt Nieto (LW/RW),San Jose Sharks,66,10,14,24,0.36,16,-4,https://www.eliteprospects.com/player/20723/matt-nieto,2013-14,nhl,Matt Nieto,LW/RW,FW,0,0.0,0
Riley Nash (C),Carolina Hurricanes,73,10,14,24,0.33,29,0,https://www.eliteprospects.com/player/12507/riley-nash,2013-14,nhl,Riley Nash,C,FW,Riley Nash,8.0,1
Riley Sheahan (C/LW),Detroit Red Wings,42,9,15,24,0.57,6,8,https://www.eliteprospects.com/player/33929/riley-sheahan,2013-14,nhl,Riley Sheahan,C/LW,FW,0,0.0,0
Matt Beleskey (LW),Anaheim Ducks,55,9,15,24,0.44,64,8,https://www.eliteprospects.com/player/9338/matt-beleskey,2013-14,nhl,Matt Beleskey,LW,FW,0,0.0,0
Matt Calvert (LW/RW),Columbus Blue Jackets,56,9,15,24,0.43,53,-1,https://www.eliteprospects.com/player/17025/matt-calvert,2013-14,nhl,Matt Calvert,LW/RW,FW,Matt Calvert,15.0,1
Aleksander Barkov (C),Florida Panthers,54,8,16,24,0.44,10,-3,https://www.eliteprospects.com/player/50044/aleksander-barkov,2013-14,nhl,Aleksander Barkov,C,FW,0,0.0,0
Tuomo Ruutu (LW/RW),totals,76,8,16,24,0.32,44,-18,https://www.eliteprospects.com/player/2695/tuomo-ruutu,2013-14,nhl,Tuomo Ruutu,LW/RW,FW,0,0.0,0
Kyle Brodziak (C),Minnesota Wild,81,8,16,24,0.30,61,0,https://www.eliteprospects.com/player/9097/kyle-brodziak,2013-14,nhl,Kyle Brodziak,C,FW,0,0.0,0
Jake Muzzin (D),Los Angeles Kings,76,5,19,24,0.32,58,8,https://www.eliteprospects.com/player/13614/jake-muzzin,2013-14,nhl,Jake Muzzin,D,DEF,0,0.0,0
Dan Girardi (D),New York Rangers,81,5,19,24,0.30,16,6,https://www.eliteprospects.com/player/11025/dan-girardi,2013-14,nhl,Dan Girardi,D,DEF,0,0.0,0
Marc-Édouard Vlasic (D),San Jose Sharks,81,5,19,24,0.30,38,31,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2013-14,nhl,Marc-Édouard Vlasic,D,DEF,0,0.0,0
Steve Downie (RW),totals,62,4,20,24,0.39,106,1,https://www.eliteprospects.com/player/9186/steve-downie,2013-14,nhl,Steve Downie,RW,FW,0,0.0,0
Kevin Bieksa (D),Vancouver Canucks,76,4,20,24,0.32,104,-8,https://www.eliteprospects.com/player/9682/kevin-bieksa,2013-14,nhl,Kevin Bieksa,D,DEF,0,0.0,0
Shawn Matthias (LW),totals,77,12,11,23,0.30,26,-3,https://www.eliteprospects.com/player/9345/shawn-matthias,2013-14,nhl,Shawn Matthias,LW,FW,Shawn Matthias,2.0,1
Brad Richardson (RW/C),Vancouver Canucks,73,11,12,23,0.32,39,1,https://www.eliteprospects.com/player/10211/brad-richardson,2013-14,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Jakob Silfverberg (RW/LW),Anaheim Ducks,52,10,13,23,0.44,12,2,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2013-14,nhl,Jakob Silfverberg,RW/LW,FW,0,0.0,0
Ryan Smyth (LW),Edmonton Oilers,72,10,13,23,0.32,44,-18,https://www.eliteprospects.com/player/8888/ryan-smyth,2013-14,nhl,Ryan Smyth,LW,FW,0,0.0,0
Steve Ott (C/W),totals,82,9,14,23,0.28,92,-38,https://www.eliteprospects.com/player/8944/steve-ott,2013-14,nhl,Steve Ott,C/W,FW,0,0.0,0
Marc Methot (D),Ottawa Senators,75,6,17,23,0.31,28,0,https://www.eliteprospects.com/player/10993/marc-methot,2013-14,nhl,Marc Methot,D,DEF,0,0.0,0
Vernon Fiddler (C/LW),Dallas Stars,76,6,17,23,0.30,37,3,https://www.eliteprospects.com/player/9152/vernon-fiddler,2013-14,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Johnny Boychuk (D),Boston Bruins,75,5,18,23,0.31,45,31,https://www.eliteprospects.com/player/9091/johnny-boychuk,2013-14,nhl,Johnny Boychuk,D,DEF,0,0.0,0
Patrick Wiercioch (D),Ottawa Senators,53,4,19,23,0.43,20,-1,https://www.eliteprospects.com/player/15528/patrick-wiercioch,2013-14,nhl,Patrick Wiercioch,D,DEF,0,0.0,0
Danny DeKeyser (D),Detroit Red Wings,65,4,19,23,0.35,30,10,https://www.eliteprospects.com/player/46947/danny-dekeyser,2013-14,nhl,Danny DeKeyser,D,DEF,0,0.0,0
Zack Smith (C/LW),Ottawa Senators,82,13,9,22,0.27,111,-9,https://www.eliteprospects.com/player/14495/zack-smith,2013-14,nhl,Zack Smith,C/LW,FW,0,0.0,0
Martin Havlát (RW/LW),San Jose Sharks,48,12,10,22,0.46,10,14,https://www.eliteprospects.com/player/8624/martin-havlat,2013-14,nhl,Martin Havlát,RW/LW,FW,0,0.0,0
Kris Letang (D),Pittsburgh Penguins,37,11,11,22,0.59,16,-8,https://www.eliteprospects.com/player/9189/kris-letang,2013-14,nhl,Kris Letang,D,DEF,Kris Letang,7.0,1
Kris Letang (D),Pittsburgh Penguins,37,11,11,22,0.59,16,-8,https://www.eliteprospects.com/player/9189/kris-letang,2013-14,nhl,Kris Letang,D,DEF,Kris Letang,1.0,1
Alec Martinez (D),Los Angeles Kings,61,11,11,22,0.36,14,17,https://www.eliteprospects.com/player/12531/alec-martinez,2013-14,nhl,Alec Martinez,D,DEF,Alec Martinez,18.0,1
Tyler Myers (D),Buffalo Sabres,62,9,13,22,0.35,58,-26,https://www.eliteprospects.com/player/17521/tyler-myers,2013-14,nhl,Tyler Myers,D,DEF,0,0.0,0
Michael Raffl (LW/RW),Philadelphia Flyers,68,9,13,22,0.32,28,2,https://www.eliteprospects.com/player/15216/michael-raffl,2013-14,nhl,Michael Raffl,LW/RW,FW,0,0.0,0
Zemgus Girgensons (C/W),Buffalo Sabres,70,8,14,22,0.31,14,-6,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2013-14,nhl,Zemgus Girgensons,C/W,FW,0,0.0,0
Patrick Dwyer (RW),Carolina Hurricanes,75,8,14,22,0.29,14,-2,https://www.eliteprospects.com/player/10409/patrick-dwyer,2013-14,nhl,Patrick Dwyer,RW,FW,0,0.0,0
David Moss (RW/LW),Phoenix Coyotes,79,8,14,22,0.28,18,-1,https://www.eliteprospects.com/player/8959/david-moss,2013-14,nhl,David Moss,RW/LW,FW,0,0.0,0
Andrej Meszaros (D),totals,52,7,15,22,0.42,40,5,https://www.eliteprospects.com/player/8664/andrej-meszaros,2013-14,nhl,Andrej Meszaros,D,DEF,0,0.0,0
Alexander Edler (D),Vancouver Canucks,63,7,15,22,0.35,50,-39,https://www.eliteprospects.com/player/4081/alexander-edler,2013-14,nhl,Alexander Edler,D,DEF,0,0.0,0
Andrei Loktionov (C),totals,68,7,15,22,0.32,14,-2,https://www.eliteprospects.com/player/11867/andrei-loktionov,2013-14,nhl,Andrei Loktionov,C,FW,0,0.0,0
Dan Hamhuis (D),Vancouver Canucks,79,5,17,22,0.28,26,13,https://www.eliteprospects.com/player/9040/dan-hamhuis,2013-14,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Thomas Hickey (D),New York Islanders,82,4,18,22,0.27,34,5,https://www.eliteprospects.com/player/11617/thomas-hickey,2013-14,nhl,Thomas Hickey,D,DEF,0,0.0,0
Radko Gudas (D),Tampa Bay Lightning,73,3,19,22,0.30,152,2,https://www.eliteprospects.com/player/18085/radko-gudas,2013-14,nhl,Radko Gudas,D,DEF,0,0.0,0
Sergei Gonchar (D),Dallas Stars,76,2,20,22,0.29,20,-12,https://www.eliteprospects.com/player/8678/sergei-gonchar,2013-14,nhl,Sergei Gonchar,D,DEF,0,0.0,0
Eric Nystrom (LW),Nashville Predators,79,15,6,21,0.27,60,-25,https://www.eliteprospects.com/player/6669/eric-nystrom,2013-14,nhl,Eric Nystrom,LW,FW,0,0.0,0
Justin Fontaine (RW),Minnesota Wild,66,13,8,21,0.32,26,6,https://www.eliteprospects.com/player/24903/justin-fontaine,2013-14,nhl,Justin Fontaine,RW,FW,0,0.0,0
Paul Gaustad (C),Nashville Predators,75,10,11,21,0.28,61,-6,https://www.eliteprospects.com/player/8808/paul-gaustad,2013-14,nhl,Paul Gaustad,C,FW,0,0.0,0
Elias Lindholm (C),Carolina Hurricanes,58,9,12,21,0.36,4,-14,https://www.eliteprospects.com/player/33387/elias-lindholm,2013-14,nhl,Elias Lindholm,C,FW,0,0.0,0
Michael Stone (D),Phoenix Coyotes,70,8,13,21,0.30,38,-10,https://www.eliteprospects.com/player/11708/michael-stone,2013-14,nhl,Michael Stone,D,DEF,0,0.0,0
Boyd Gordon (C),Edmonton Oilers,74,8,13,21,0.28,20,-15,https://www.eliteprospects.com/player/9513/boyd-gordon,2013-14,nhl,Boyd Gordon,C,FW,0,0.0,0
Gregory Campbell (C),Boston Bruins,82,8,13,21,0.26,47,1,https://www.eliteprospects.com/player/9105/gregory-campbell,2013-14,nhl,Gregory Campbell,C,FW,0,0.0,0
Paul Byron (LW/C),Calgary Flames,47,7,14,21,0.45,27,6,https://www.eliteprospects.com/player/15036/paul-byron,2013-14,nhl,Paul Byron,LW/C,FW,0,0.0,0
Sami Vatanen (D),Anaheim Ducks,48,6,15,21,0.44,22,9,https://www.eliteprospects.com/player/16044/sami-vatanen,2013-14,nhl,Sami Vatanen,D,DEF,0,0.0,0
Dennis Wideman (D),Calgary Flames,46,4,17,21,0.46,18,-15,https://www.eliteprospects.com/player/8826/dennis-wideman,2013-14,nhl,Dennis Wideman,D,DEF,0,0.0,0
Ryan Murray (D),Columbus Blue Jackets,66,4,17,21,0.32,10,4,https://www.eliteprospects.com/player/41768/ryan-murray,2013-14,nhl,Ryan Murray,D,DEF,0,0.0,0
Darren Helm (C/LW),Detroit Red Wings,42,12,8,20,0.48,14,2,https://www.eliteprospects.com/player/10438/darren-helm,2013-14,nhl,Darren Helm,C/LW,FW,0,0.0,0
Jannik Hansen (RW/LW),Vancouver Canucks,71,11,9,20,0.28,43,-9,https://www.eliteprospects.com/player/2368/jannik-hansen,2013-14,nhl,Jannik Hansen,RW/LW,FW,0,0.0,0
Rob Klinkhammer (W/C),Phoenix Coyotes,72,11,9,20,0.28,19,6,https://www.eliteprospects.com/player/14517/rob-klinkhammer,2013-14,nhl,Rob Klinkhammer,W/C,FW,0,0.0,0
Nikolai Kulyomin (LW/RW),Toronto Maple Leafs,70,9,11,20,0.29,24,-4,https://www.eliteprospects.com/player/9258/nikolai-kulyomin,2013-14,nhl,Nikolai Kulyomin,LW/RW,FW,0,0.0,0
Pascal Dupuis (LW),Pittsburgh Penguins,39,7,13,20,0.51,8,6,https://www.eliteprospects.com/player/8789/pascal-dupuis,2013-14,nhl,Pascal Dupuis,LW,FW,0,0.0,0
Shawn Horcoff (C),Dallas Stars,77,7,13,20,0.26,52,1,https://www.eliteprospects.com/player/4375/shawn-horcoff,2013-14,nhl,Shawn Horcoff,C,FW,0,0.0,0
Kyle Chipchura (C/W),Phoenix Coyotes,80,5,15,20,0.25,45,3,https://www.eliteprospects.com/player/9192/kyle-chipchura,2013-14,nhl,Kyle Chipchura,C/W,FW,0,0.0,0
James Sheppard (C/LW),San Jose Sharks,67,4,16,20,0.30,35,3,https://www.eliteprospects.com/player/11121/james-sheppard,2013-14,nhl,James Sheppard,C/LW,FW,0,0.0,0
Jordie Benn (D),Dallas Stars,78,3,17,20,0.26,30,16,https://www.eliteprospects.com/player/19742/jordie-benn,2013-14,nhl,Jordie Benn,D,DEF,0,0.0,0
Cal Clutterbuck (RW),New York Islanders,73,12,7,19,0.26,50,-9,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2013-14,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
David Booth (LW/RW),Vancouver Canucks,66,9,10,19,0.29,18,1,https://www.eliteprospects.com/player/9402/david-booth,2013-14,nhl,David Booth,LW/RW,FW,David Booth,1.0,1
Jonas Brodin (D),Minnesota Wild,79,8,11,19,0.24,22,0,https://www.eliteprospects.com/player/19980/jonas-brodin,2013-14,nhl,Jonas Brodin,D,DEF,0,0.0,0
Dmitri Kulikov (D),Florida Panthers,81,8,11,19,0.23,66,-26,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2013-14,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Marcus Foligno (LW/RW),Buffalo Sabres,74,7,12,19,0.26,82,-17,https://www.eliteprospects.com/player/18601/marcus-foligno,2013-14,nhl,Marcus Foligno,LW/RW,FW,0,0.0,0
Nathan Horton (RW),Columbus Blue Jackets,36,5,14,19,0.53,24,-3,https://www.eliteprospects.com/player/3657/nathan-horton,2013-14,nhl,Nathan Horton,RW,FW,0,0.0,0
Brendan Smith (D),Detroit Red Wings,71,5,14,19,0.27,68,-2,https://www.eliteprospects.com/player/12506/brendan-smith,2013-14,nhl,Brendan Smith,D,DEF,0,0.0,0
J.T. Brown (RW),Tampa Bay Lightning,63,4,15,19,0.30,6,-9,https://www.eliteprospects.com/player/37802/j.t.-brown,2013-14,nhl,J.T. Brown,RW,FW,0,0.0,0
Matt Irwin (D),San Jose Sharks,62,2,17,19,0.31,35,5,https://www.eliteprospects.com/player/18745/matt-irwin,2013-14,nhl,Matt Irwin,D,DEF,0,0.0,0
Jakub Kindl (D),Detroit Red Wings,66,2,17,19,0.29,24,-4,https://www.eliteprospects.com/player/9230/jakub-kindl,2013-14,nhl,Jakub Kindl,D,DEF,0,0.0,0
Jimmy Hayes (RW/C),totals,55,11,7,18,0.33,18,-5,https://www.eliteprospects.com/player/11463/jimmy-hayes,2013-14,nhl,Jimmy Hayes,RW/C,FW,0,0.0,0
Nikita Kucherov (RW),Tampa Bay Lightning,52,9,9,18,0.35,14,3,https://www.eliteprospects.com/player/77237/nikita-kucherov,2013-14,nhl,Nikita Kucherov,RW,FW,0,0.0,0
Jesse Winchester (C/W),Florida Panthers,52,9,9,18,0.35,38,-2,https://www.eliteprospects.com/player/15310/jesse-winchester,2013-14,nhl,Jesse Winchester,C/W,FW,Jesse Winchester,82.0,1
Chris Kelly (C/LW),Boston Bruins,57,9,9,18,0.32,32,2,https://www.eliteprospects.com/player/9013/chris-kelly,2013-14,nhl,Chris Kelly,C/LW,FW,0,0.0,0
Derek MacKenzie (C/LW),Columbus Blue Jackets,71,9,9,18,0.25,47,0,https://www.eliteprospects.com/player/8567/derek-mackenzie,2013-14,nhl,Derek MacKenzie,C/LW,FW,0,0.0,0
Daniel Paille (LW),Boston Bruins,72,9,9,18,0.25,6,9,https://www.eliteprospects.com/player/9510/daniel-paille,2013-14,nhl,Daniel Paille,LW,FW,0,0.0,0
Viktor Stålberg (LW/RW),Nashville Predators,70,8,10,18,0.26,32,-14,https://www.eliteprospects.com/player/4202/viktor-stalberg,2013-14,nhl,Viktor Stålberg,LW/RW,FW,0,0.0,0
Colin McDonald (RW),New York Islanders,70,8,10,18,0.26,34,-22,https://www.eliteprospects.com/player/13411/colin-mcdonald,2013-14,nhl,Colin McDonald,RW,FW,0,0.0,0
Ryan Strome (C/RW),New York Islanders,37,7,11,18,0.49,8,-1,https://www.eliteprospects.com/player/44789/ryan-strome,2013-14,nhl,Ryan Strome,C/RW,FW,0,0.0,0
Dominic Moore (C),New York Rangers,73,6,12,18,0.25,18,0,https://www.eliteprospects.com/player/8964/dominic-moore,2013-14,nhl,Dominic Moore,C,FW,0,0.0,0
Brian Boyle (C/LW),New York Rangers,82,6,12,18,0.22,56,1,https://www.eliteprospects.com/player/11429/brian-boyle,2013-14,nhl,Brian Boyle,C/LW,FW,0,0.0,0
Ben Lovejoy (D),Anaheim Ducks,78,5,13,18,0.23,39,21,https://www.eliteprospects.com/player/13404/ben-lovejoy,2013-14,nhl,Ben Lovejoy,D,DEF,0,0.0,0
Mark Arcobello (RW/C),Edmonton Oilers,41,4,14,18,0.44,8,-7,https://www.eliteprospects.com/player/33230/mark-arcobello,2013-14,nhl,Mark Arcobello,RW/C,FW,0,0.0,0
Travis Hamonic (D),New York Islanders,69,3,15,18,0.26,68,2,https://www.eliteprospects.com/player/17519/travis-hamonic,2013-14,nhl,Travis Hamonic,D,DEF,0,0.0,0
Andrew Ference (D),Edmonton Oilers,71,3,15,18,0.25,63,-18,https://www.eliteprospects.com/player/8711/andrew-ference,2013-14,nhl,Andrew Ference,D,DEF,Andrew Ference,9.0,1
Karl Alzner (D),Washington Capitals,82,2,16,18,0.22,26,-7,https://www.eliteprospects.com/player/10429/karl-alzner,2013-14,nhl,Karl Alzner,D,DEF,0,0.0,0
Matt Bartkowski (D),Boston Bruins,64,0,18,18,0.28,30,22,https://www.eliteprospects.com/player/16707/matt-bartkowski,2013-14,nhl,Matt Bartkowski,D,DEF,0,0.0,0
David Jones (RW),Calgary Flames,48,9,8,17,0.35,10,1,https://www.eliteprospects.com/player/11426/david-jones,2013-14,nhl,David Jones,RW,FW,0,0.0,0
Joakim Andersson (C),Detroit Red Wings,65,8,9,17,0.26,12,-11,https://www.eliteprospects.com/player/4087/joakim-andersson,2013-14,nhl,Joakim Andersson,C,FW,0,0.0,0
Jeff Petry (D),Edmonton Oilers,80,7,10,17,0.21,42,-22,https://www.eliteprospects.com/player/12265/jeff-petry,2013-14,nhl,Jeff Petry,D,DEF,0,0.0,0
Christopher Tanev (D),Vancouver Canucks,64,6,11,17,0.27,8,12,https://www.eliteprospects.com/player/39601/christopher-tanev,2013-14,nhl,Christopher Tanev,D,DEF,0,0.0,0
Jamie McBain (D),Buffalo Sabres,69,6,11,17,0.25,14,-13,https://www.eliteprospects.com/player/9311/jamie-mcbain,2013-14,nhl,Jamie McBain,D,DEF,0,0.0,0
Colin Greening (C/LW),Ottawa Senators,76,6,11,17,0.22,41,-15,https://www.eliteprospects.com/player/15312/colin-greening,2013-14,nhl,Colin Greening,C/LW,FW,0,0.0,0
Jan Hejda (D),Colorado Avalanche,78,6,11,17,0.22,40,8,https://www.eliteprospects.com/player/8365/jan-hejda,2013-14,nhl,Jan Hejda,D,DEF,0,0.0,0
Brenden Dillon (D),Dallas Stars,80,6,11,17,0.21,86,9,https://www.eliteprospects.com/player/23790/brenden-dillon,2013-14,nhl,Brenden Dillon,D,DEF,0,0.0,0
Brian Gibbons (W/C),Pittsburgh Penguins,41,5,12,17,0.41,6,5,https://www.eliteprospects.com/player/24396/brian-gibbons,2013-14,nhl,Brian Gibbons,W/C,FW,0,0.0,0
Derek Morris (D),Phoenix Coyotes,63,5,12,17,0.27,41,-2,https://www.eliteprospects.com/player/8963/derek-morris,2013-14,nhl,Derek Morris,D,DEF,0,0.0,0
Braydon Coburn (D),Philadelphia Flyers,82,5,12,17,0.21,63,-6,https://www.eliteprospects.com/player/9477/braydon-coburn,2013-14,nhl,Braydon Coburn,D,DEF,0,0.0,0
T.J. Galiardi (C/LW),Calgary Flames,62,4,13,17,0.27,21,-13,https://www.eliteprospects.com/player/12464/t.j.-galiardi,2013-14,nhl,T.J. Galiardi,C/LW,FW,0,0.0,0
Tyler Kennedy (C/RW),San Jose Sharks,67,4,13,17,0.25,34,-10,https://www.eliteprospects.com/player/11535/tyler-kennedy,2013-14,nhl,Tyler Kennedy,C/RW,FW,0,0.0,0
François Beauchemin (D),Anaheim Ducks,70,4,13,17,0.24,39,26,https://www.eliteprospects.com/player/8529/francois-beauchemin,2013-14,nhl,François Beauchemin,D,DEF,0,0.0,0
Sami Salo (D),Tampa Bay Lightning,71,4,13,17,0.24,18,11,https://www.eliteprospects.com/player/2672/sami-salo,2013-14,nhl,Sami Salo,D,DEF,0,0.0,0
Eric Brewer (D),Tampa Bay Lightning,77,4,13,17,0.22,59,10,https://www.eliteprospects.com/player/9095/eric-brewer,2013-14,nhl,Eric Brewer,D,DEF,0,0.0,0
Justin Braun (D),San Jose Sharks,82,4,13,17,0.21,20,19,https://www.eliteprospects.com/player/15033/justin-braun,2013-14,nhl,Justin Braun,D,DEF,0,0.0,0
Alexei Yemelin (D),Montréal Canadiens,59,3,14,17,0.29,59,-1,https://www.eliteprospects.com/player/9253/alexei-yemelin,2013-14,nhl,Alexei Yemelin,D,DEF,0,0.0,0
Marco Scandella (D),Minnesota Wild,76,3,14,17,0.22,20,10,https://www.eliteprospects.com/player/17520/marco-scandella,2013-14,nhl,Marco Scandella,D,DEF,0,0.0,0
Carl Gunnarsson (D),Toronto Maple Leafs,80,3,14,17,0.21,34,12,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2013-14,nhl,Carl Gunnarsson,D,DEF,Carl Gunnarsson,10.0,1
Andrew Desjardins (W/C),San Jose Sharks,81,3,14,17,0.21,86,-8,https://www.eliteprospects.com/player/14631/andrew-desjardins,2013-14,nhl,Andrew Desjardins,W/C,FW,0,0.0,0
Todd Bertuzzi (RW/LW),Detroit Red Wings,59,9,7,16,0.27,40,-17,https://www.eliteprospects.com/player/9081/todd-bertuzzi,2013-14,nhl,Todd Bertuzzi,RW/LW,FW,0,0.0,0
René Bourque (LW/RW),Montréal Canadiens,63,9,7,16,0.25,32,-1,https://www.eliteprospects.com/player/9089/rene-bourque,2013-14,nhl,René Bourque,LW/RW,FW,0,0.0,0
Nate Thompson (C),Tampa Bay Lightning,81,9,7,16,0.20,27,3,https://www.eliteprospects.com/player/10261/nate-thompson,2013-14,nhl,Nate Thompson,C,FW,0,0.0,0
Dale Weise (RW),totals,61,6,10,16,0.26,59,3,https://www.eliteprospects.com/player/15727/dale-weise,2013-14,nhl,Dale Weise,RW,FW,0,0.0,0
Erik Condra (RW/LW),Ottawa Senators,76,6,10,16,0.21,30,0,https://www.eliteprospects.com/player/11419/erik-condra,2013-14,nhl,Erik Condra,RW/LW,FW,0,0.0,0
Casey Cizikas (C),New York Islanders,80,6,10,16,0.20,30,-12,https://www.eliteprospects.com/player/14960/casey-cizikas,2013-14,nhl,Casey Cizikas,C,FW,0,0.0,0
Blake Comeau (LW/RW),Columbus Blue Jackets,61,5,11,16,0.26,36,-2,https://www.eliteprospects.com/player/9190/blake-comeau,2013-14,nhl,Blake Comeau,LW/RW,FW,0,0.0,0
Michal Handzus (C),Chicago Blackhawks,59,4,12,16,0.27,16,0,https://www.eliteprospects.com/player/8683/michal-handzus,2013-14,nhl,Michal Handzus,C,FW,0,0.0,0
Calvin de Haan (D),New York Islanders,51,3,13,16,0.31,30,-7,https://www.eliteprospects.com/player/23814/calvin-de-haan,2013-14,nhl,Calvin de Haan,D,DEF,0,0.0,0
Michael Del Zotto (D),totals,67,3,13,16,0.24,18,-9,https://www.eliteprospects.com/player/12112/michael-del-zotto,2013-14,nhl,Michael Del Zotto,D,DEF,0,0.0,0
Johnny Oduya (D),Chicago Blackhawks,77,3,13,16,0.21,38,11,https://www.eliteprospects.com/player/1015/johnny-oduya,2013-14,nhl,Johnny Oduya,D,DEF,0,0.0,0
Matt Donovan (D),New York Islanders,52,2,14,16,0.31,26,-9,https://www.eliteprospects.com/player/14126/matt-donovan,2013-14,nhl,Matt Donovan,D,DEF,0,0.0,0
Chris Butler (D),Calgary Flames,82,2,14,16,0.20,39,-23,https://www.eliteprospects.com/player/9206/chris-butler,2013-14,nhl,Chris Butler,D,DEF,0,0.0,0
Ryan Stanton (D),Vancouver Canucks,64,1,15,16,0.25,32,5,https://www.eliteprospects.com/player/15398/ryan-stanton,2013-14,nhl,Ryan Stanton,D,DEF,0,0.0,0
Bryan Bickell (LW),Chicago Blackhawks,59,11,4,15,0.25,28,-6,https://www.eliteprospects.com/player/11346/bryan-bickell,2013-14,nhl,Bryan Bickell,LW,FW,0,0.0,0
Maxim Lapierre (C),St. Louis Blues,71,9,6,15,0.21,78,-3,https://www.eliteprospects.com/player/8988/maxim-lapierre,2013-14,nhl,Maxim Lapierre,C,FW,0,0.0,0
Tomas Jurco (LW/RW),Detroit Red Wings,36,8,7,15,0.42,14,0,https://www.eliteprospects.com/player/34751/tomas-jurco,2013-14,nhl,Tomas Jurco,LW/RW,FW,0,0.0,0
Brooks Laich (C/LW),Washington Capitals,51,8,7,15,0.29,16,-7,https://www.eliteprospects.com/player/9518/brooks-laich,2013-14,nhl,Brooks Laich,C/LW,FW,0,0.0,0
Drew Miller (LW/RW),Detroit Red Wings,82,7,8,15,0.18,21,-11,https://www.eliteprospects.com/player/11405/drew-miller,2013-14,nhl,Drew Miller,LW/RW,FW,0,0.0,0
Erik Haula (LW/C),Minnesota Wild,46,6,9,15,0.33,29,14,https://www.eliteprospects.com/player/16042/erik-haula,2013-14,nhl,Erik Haula,LW/C,FW,Erik Haula,2.0,1
Jared Cowen (D),Ottawa Senators,68,6,9,15,0.22,45,0,https://www.eliteprospects.com/player/12107/jared-cowen,2013-14,nhl,Jared Cowen,D,DEF,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,49,5,10,15,0.31,71,-9,https://www.eliteprospects.com/player/10224/alexandre-burrows,2013-14,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
