player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Nick Holden (D),Vegas Golden Knights,61,6,8,14,0.23,13,-1,https://www.eliteprospects.com/player/11700/nick-holden,2019-20,nhl,Nick Holden,D,DEF,0,0.0,0
Riley Nash (C),Columbus Blue Jackets,64,5,9,14,0.22,10,6,https://www.eliteprospects.com/player/12507/riley-nash,2019-20,nhl,Riley Nash,C,FW,0,0.0,0
Zdeno Chára (D),Boston Bruins,68,5,9,14,0.21,60,26,https://www.eliteprospects.com/player/4530/zdeno-chara,2019-20,nhl,Zdeno Chára,D,DEF,0,0.0,0
Nikolai Prokhorkin (C),Los Angeles Kings,43,4,10,14,0.33,6,-6,https://www.eliteprospects.com/player/93769/nikolai-prokhorkin,2019-20,nhl,Nikolai Prokhorkin,C,FW,0,0.0,0
Haydn Fleury (D),Carolina Hurricanes,45,4,10,14,0.31,8,-2,https://www.eliteprospects.com/player/119392/haydn-fleury,2019-20,nhl,Haydn Fleury,D,DEF,0,0.0,0
Leo Komarov (W/C),New York Islanders,48,4,10,14,0.29,10,2,https://www.eliteprospects.com/player/7617/leo-komarov,2019-20,nhl,Leo Komarov,W/C,FW,0,0.0,0
Andrew Cogliano (C/LW),Dallas Stars,68,3,11,14,0.21,30,2,https://www.eliteprospects.com/player/9187/andrew-cogliano,2019-20,nhl,Andrew Cogliano,C/LW,FW,0,0.0,0
Andy Greene (D),totals,63,2,12,14,0.22,16,1,https://www.eliteprospects.com/player/9169/andy-greene,2019-20,nhl,Andy Greene,D,DEF,0,0.0,0
Ryan Lindgren (D),New York Rangers,60,1,13,14,0.23,47,16,https://www.eliteprospects.com/player/226442/ryan-lindgren,2019-20,nhl,Ryan Lindgren,D,DEF,0,0.0,0
Brenden Dillon (D),totals,69,1,13,14,0.20,104,-2,https://www.eliteprospects.com/player/23790/brenden-dillon,2019-20,nhl,Brenden Dillon,D,DEF,0,0.0,0
Carter Verhaeghe (C/LW),Tampa Bay Lightning,52,9,4,13,0.25,8,-9,https://www.eliteprospects.com/player/116967/carter-verhaeghe,2019-20,nhl,Carter Verhaeghe,C/LW,FW,0,0.0,0
Antoine Roussel (LW/C),Vancouver Canucks,41,7,6,13,0.32,43,0,https://www.eliteprospects.com/player/12125/antoine-roussel,2019-20,nhl,Antoine Roussel,LW/C,FW,0,0.0,0
Nicolas Deslauriers (LW/D),Anaheim Ducks,59,7,6,13,0.22,92,-1,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2019-20,nhl,Nicolas Deslauriers,LW/D,DEF,0,0.0,0
Alexandre Texier (C/LW),Columbus Blue Jackets,36,6,7,13,0.36,10,3,https://www.eliteprospects.com/player/296904/alexandre-texier,2019-20,nhl,Alexandre Texier,C/LW,FW,0,0.0,0
Sammy Blais (LW/RW),St. Louis Blues,40,6,7,13,0.33,20,-2,https://www.eliteprospects.com/player/213830/sammy-blais,2019-20,nhl,Sammy Blais,LW/RW,FW,0,0.0,0
Sam Gagner (C/RW),totals,42,6,7,13,0.31,12,-10,https://www.eliteprospects.com/player/10425/sam-gagner,2019-20,nhl,Sam Gagner,C/RW,FW,0,0.0,0
Loui Eriksson (LW/RW),Vancouver Canucks,49,6,7,13,0.27,12,-2,https://www.eliteprospects.com/player/683/loui-eriksson,2019-20,nhl,Loui Eriksson,LW/RW,FW,0,0.0,0
Sam Lafferty (C/LW),Pittsburgh Penguins,50,6,7,13,0.26,23,5,https://www.eliteprospects.com/player/259043/sam-lafferty,2019-20,nhl,Sam Lafferty,C/LW,FW,0,0.0,0
Zach Aston-Reese (C/W),Pittsburgh Penguins,57,6,7,13,0.23,28,6,https://www.eliteprospects.com/player/98068/zach-aston-reese,2019-20,nhl,Zach Aston-Reese,C/W,FW,0,0.0,0
Victor Rask (C/LW),Minnesota Wild,43,5,8,13,0.30,6,7,https://www.eliteprospects.com/player/15747/victor-rask,2019-20,nhl,Victor Rask,C/LW,FW,0,0.0,0
Scott Mayfield (D),New York Islanders,67,5,8,13,0.19,53,8,https://www.eliteprospects.com/player/45906/scott-mayfield,2019-20,nhl,Scott Mayfield,D,DEF,0,0.0,0
Adam Boqvist (D),Chicago Blackhawks,41,4,9,13,0.32,6,-3,https://www.eliteprospects.com/player/265684/adam-boqvist,2019-20,nhl,Adam Boqvist,D,DEF,Adam Boqvist,3.0,1
Marco Scandella (D),totals,62,4,9,13,0.21,20,14,https://www.eliteprospects.com/player/17520/marco-scandella,2019-20,nhl,Marco Scandella,D,DEF,0,0.0,0
Nikita Zadorov (D),Colorado Avalanche,64,4,9,13,0.20,65,6,https://www.eliteprospects.com/player/108648/nikita-zadorov,2019-20,nhl,Nikita Zadorov,D,DEF,0,0.0,0
Robert Hägg (D),Philadelphia Flyers,49,3,10,13,0.27,30,14,https://www.eliteprospects.com/player/27397/robert-hagg,2019-20,nhl,Robert Hägg,D,DEF,0,0.0,0
Jordan Oesterle (D),Arizona Coyotes,58,3,10,13,0.22,14,-9,https://www.eliteprospects.com/player/84700/jordan-oesterle,2019-20,nhl,Jordan Oesterle,D,DEF,0,0.0,0
Jake McCabe (D),Buffalo Sabres,66,3,10,13,0.20,41,-11,https://www.eliteprospects.com/player/45419/jake-mccabe,2019-20,nhl,Jake McCabe,D,DEF,0,0.0,0
Jordan Martinook (W/C),Carolina Hurricanes,45,2,11,13,0.29,22,-2,https://www.eliteprospects.com/player/44271/jordan-martinook,2019-20,nhl,Jordan Martinook,W/C,FW,0,0.0,0
Sam Bennett (C/LW),Calgary Flames,52,8,4,12,0.23,36,-1,https://www.eliteprospects.com/player/189371/sam-bennett,2019-20,nhl,Sam Bennett,C/LW,FW,0,0.0,0
Max Jones (LW/RW),Anaheim Ducks,59,8,4,12,0.20,36,-6,https://www.eliteprospects.com/player/233448/max-jones,2019-20,nhl,Max Jones,LW/RW,FW,0,0.0,0
Eric Robinson (LW),Columbus Blue Jackets,50,7,5,12,0.24,12,10,https://www.eliteprospects.com/player/206755/eric-robinson,2019-20,nhl,Eric Robinson,LW,FW,0,0.0,0
Frédérik Gauthier (C),Toronto Maple Leafs,61,7,5,12,0.20,10,-4,https://www.eliteprospects.com/player/128500/frederik-gauthier,2019-20,nhl,Frédérik Gauthier,C,FW,0,0.0,0
Trevor Lewis (C/RW),Los Angeles Kings,56,6,6,12,0.21,16,-7,https://www.eliteprospects.com/player/10461/trevor-lewis,2019-20,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Melker Karlsson (RW/C),San Jose Sharks,61,6,6,12,0.20,20,-7,https://www.eliteprospects.com/player/10014/melker-karlsson,2019-20,nhl,Melker Karlsson,RW/C,FW,0,0.0,0
Cody Glass (C),Vegas Golden Knights,39,5,7,12,0.31,6,-7,https://www.eliteprospects.com/player/201704/cody-glass,2019-20,nhl,Cody Glass,C,FW,0,0.0,0
Shayne Gostisbehere (D),Philadelphia Flyers,42,5,7,12,0.29,20,-4,https://www.eliteprospects.com/player/122787/shayne-gostisbehere,2019-20,nhl,Shayne Gostisbehere,D,DEF,0,0.0,0
Devin Shore (C),totals,45,5,7,12,0.27,8,-10,https://www.eliteprospects.com/player/149937/devin-shore,2019-20,nhl,Devin Shore,C,FW,0,0.0,0
Erik Cernak (D),Tampa Bay Lightning,67,5,7,12,0.18,59,11,https://www.eliteprospects.com/player/166368/erik-cernak,2019-20,nhl,Erik Cernak,D,DEF,0,0.0,0
Denis Malgin (C/W),totals,44,4,8,12,0.27,14,-9,https://www.eliteprospects.com/player/117376/denis-malgin,2019-20,nhl,Denis Malgin,C/W,FW,0,0.0,0
Justin Schultz (D),Pittsburgh Penguins,46,3,9,12,0.26,6,-13,https://www.eliteprospects.com/player/18241/justin-schultz,2019-20,nhl,Justin Schultz,D,DEF,Justin Schultz,4.0,1
Travis Hamonic (D),Calgary Flames,50,3,9,12,0.24,27,-3,https://www.eliteprospects.com/player/17519/travis-hamonic,2019-20,nhl,Travis Hamonic,D,DEF,0,0.0,0
Ryan McDonagh (D),Tampa Bay Lightning,50,1,11,12,0.24,19,7,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2019-20,nhl,Ryan McDonagh,D,DEF,0,0.0,0
Nikita Zaitsev (D),Ottawa Senators,58,1,11,12,0.21,22,-8,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2019-20,nhl,Nikita Zaitsev,D,DEF,0,0.0,0
Ron Hainsey (D),Ottawa Senators,64,1,11,12,0.19,12,10,https://www.eliteprospects.com/player/9037/ron-hainsey,2019-20,nhl,Ron Hainsey,D,DEF,0,0.0,0
Justin Williams (RW),Carolina Hurricanes,20,8,3,11,0.55,6,2,https://www.eliteprospects.com/player/4506/justin-williams,2019-20,nhl,Justin Williams,RW,FW,0,0.0,0
Michael Grabner (LW/RW),Arizona Coyotes,46,8,3,11,0.24,6,-4,https://www.eliteprospects.com/player/8494/michael-grabner,2019-20,nhl,Michael Grabner,LW/RW,FW,0,0.0,0
Brad Richardson (RW/C),Arizona Coyotes,59,6,5,11,0.19,20,1,https://www.eliteprospects.com/player/10211/brad-richardson,2019-20,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Austin Wagner (LW/C),Los Angeles Kings,65,6,5,11,0.17,39,-5,https://www.eliteprospects.com/player/161117/austin-wagner,2019-20,nhl,Austin Wagner,LW/C,FW,0,0.0,0
Maxime Comtois (LW),Anaheim Ducks,29,5,6,11,0.38,24,-4,https://www.eliteprospects.com/player/201534/maxime-comtois,2019-20,nhl,Maxime Comtois,LW,FW,0,0.0,0
Dylan Gambrell (C/RW),San Jose Sharks,50,5,6,11,0.22,17,-8,https://www.eliteprospects.com/player/192301/dylan-gambrell,2019-20,nhl,Dylan Gambrell,C/RW,FW,Dylan Gambrell,1.0,1
Dante Fabbro (D),Nashville Predators,64,5,6,11,0.17,38,-7,https://www.eliteprospects.com/player/247041/dante-fabbro,2019-20,nhl,Dante Fabbro,D,DEF,0,0.0,0
Dominic Toninato (C),Florida Panthers,46,4,7,11,0.24,37,4,https://www.eliteprospects.com/player/122004/dominic-toninato,2019-20,nhl,Dominic Toninato,C,FW,0,0.0,0
Zack Smith (C/LW),Chicago Blackhawks,50,4,7,11,0.22,29,2,https://www.eliteprospects.com/player/14495/zack-smith,2019-20,nhl,Zack Smith,C/LW,FW,0,0.0,0
Victor Mete (D),Montréal Canadiens,51,4,7,11,0.22,20,5,https://www.eliteprospects.com/player/232703/victor-mete,2019-20,nhl,Victor Mete,D,DEF,0,0.0,0
Travis Dermott (D),Toronto Maple Leafs,56,4,7,11,0.20,37,14,https://www.eliteprospects.com/player/214673/travis-dermott,2019-20,nhl,Travis Dermott,D,DEF,0,0.0,0
Mike Green (D),totals,50,3,8,11,0.22,32,-34,https://www.eliteprospects.com/player/9476/mike-green,2019-20,nhl,Mike Green,D,DEF,0,0.0,0
Brendan Leipsic (LW),Washington Capitals,61,3,8,11,0.18,13,3,https://www.eliteprospects.com/player/89181/brendan-leipsic,2019-20,nhl,Brendan Leipsic,LW,FW,0,0.0,0
Jack Johnson (D),Pittsburgh Penguins,67,3,8,11,0.16,26,-1,https://www.eliteprospects.com/player/9205/jack-johnson,2019-20,nhl,Jack Johnson,D,DEF,0,0.0,0
Marc Staal (D),New York Rangers,52,2,9,11,0.21,16,5,https://www.eliteprospects.com/player/9183/marc-staal,2019-20,nhl,Marc Staal,D,DEF,0,0.0,0
Jacob Larsson (D),Anaheim Ducks,60,2,9,11,0.18,12,-9,https://www.eliteprospects.com/player/147719/jacob-larsson,2019-20,nhl,Jacob Larsson,D,DEF,0,0.0,0
Mario Ferraro (D),San Jose Sharks,61,2,9,11,0.18,30,-15,https://www.eliteprospects.com/player/245622/mario-ferraro,2019-20,nhl,Mario Ferraro,D,DEF,0,0.0,0
Johnny Boychuk (D),New York Islanders,64,2,9,11,0.17,14,-11,https://www.eliteprospects.com/player/9091/johnny-boychuk,2019-20,nhl,Johnny Boychuk,D,DEF,Johnny Boychuk,56.0,1
Nicolas Hague (D),Vegas Golden Knights,38,1,10,11,0.29,32,0,https://www.eliteprospects.com/player/253977/nicolas-hague,2019-20,nhl,Nicolas Hague,D,DEF,0,0.0,0
Colin Miller (D),Buffalo Sabres,51,1,10,11,0.22,22,-9,https://www.eliteprospects.com/player/61228/colin-miller,2019-20,nhl,Colin Miller,D,DEF,0,0.0,0
Jason Demers (D),Arizona Coyotes,50,0,11,11,0.22,25,5,https://www.eliteprospects.com/player/12154/jason-demers,2019-20,nhl,Jason Demers,D,DEF,0,0.0,0
David Savard (D),Columbus Blue Jackets,68,0,11,11,0.16,35,-3,https://www.eliteprospects.com/player/32878/david-savard,2019-20,nhl,David Savard,D,DEF,0,0.0,0
Mackenzie MacEachern (LW),St. Louis Blues,51,7,3,10,0.20,33,2,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2019-20,nhl,Mackenzie MacEachern,LW,FW,0,0.0,0
Kevin Stenlund (C),Columbus Blue Jackets,32,6,4,10,0.31,8,2,https://www.eliteprospects.com/player/142262/kevin-stenlund,2019-20,nhl,Kevin Stenlund,C,FW,0,0.0,0
Trevor Moore (C/W),totals,42,6,4,10,0.24,6,-4,https://www.eliteprospects.com/player/87846/trevor-moore,2019-20,nhl,Trevor Moore,C/W,FW,0,0.0,0
Evan Rodrigues (C/W),totals,45,6,4,10,0.22,14,-8,https://www.eliteprospects.com/player/62525/evan-rodrigues,2019-20,nhl,Evan Rodrigues,C/W,FW,0,0.0,0
Jujhar Khaira (LW/C),Edmonton Oilers,64,6,4,10,0.16,38,-19,https://www.eliteprospects.com/player/93577/jujhar-khaira,2019-20,nhl,Jujhar Khaira,LW/C,FW,0,0.0,0
Chris Wagner (RW/C),Boston Bruins,67,6,4,10,0.15,47,-8,https://www.eliteprospects.com/player/39429/chris-wagner,2019-20,nhl,Chris Wagner,RW/C,FW,0,0.0,0
Nicolas Roy (C/RW),Vegas Golden Knights,28,5,5,10,0.36,8,3,https://www.eliteprospects.com/player/151361/nicolas-roy,2019-20,nhl,Nicolas Roy,C/RW,FW,0,0.0,0
Curtis Lazar (C/RW),Buffalo Sabres,38,5,5,10,0.26,9,-3,https://www.eliteprospects.com/player/81116/curtis-lazar,2019-20,nhl,Curtis Lazar,C/RW,FW,0,0.0,0
Gaëtan Haas (C),Edmonton Oilers,58,5,5,10,0.17,6,-1,https://www.eliteprospects.com/player/34816/gaetan-haas,2019-20,nhl,Gaëtan Haas,C,FW,0,0.0,0
Paul Byron (LW/C),Montréal Canadiens,29,4,6,10,0.34,4,5,https://www.eliteprospects.com/player/15036/paul-byron,2019-20,nhl,Paul Byron,LW/C,FW,0,0.0,0
Nathan Gerbe (C/LW),Columbus Blue Jackets,30,4,6,10,0.33,22,-7,https://www.eliteprospects.com/player/9216/nathan-gerbe,2019-20,nhl,Nathan Gerbe,C/LW,FW,0,0.0,0
Adam Lowry (C),Winnipeg Jets,49,4,6,10,0.20,23,-4,https://www.eliteprospects.com/player/45633/adam-lowry,2019-20,nhl,Adam Lowry,C,FW,0,0.0,0
Michael Dal Colle (LW/C),New York Islanders,53,4,6,10,0.19,12,-8,https://www.eliteprospects.com/player/152047/michael-dal-colle,2019-20,nhl,Michael Dal Colle,LW/C,FW,0,0.0,0
Tobias Rieder (W/C),Calgary Flames,55,4,6,10,0.18,6,-12,https://www.eliteprospects.com/player/34851/tobias-rieder,2019-20,nhl,Tobias Rieder,W/C,FW,0,0.0,0
Vladimir Tarasenko (RW),St. Louis Blues,10,3,7,10,1.00,0,-2,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,2019-20,nhl,Vladimir Tarasenko,RW,FW,0,0.0,0
Drake Batherson (RW/C),Ottawa Senators,23,3,7,10,0.43,13,-12,https://www.eliteprospects.com/player/195192/drake-batherson,2019-20,nhl,Drake Batherson,RW/C,FW,0,0.0,0
Travis Boyd (C),Washington Capitals,24,3,7,10,0.42,2,9,https://www.eliteprospects.com/player/38621/travis-boyd,2019-20,nhl,Travis Boyd,C,FW,0,0.0,0
Jayce Hawryluk (RW/C),totals,26,3,7,10,0.38,16,1,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2019-20,nhl,Jayce Hawryluk,RW/C,FW,0,0.0,0
Andrew Shaw (RW/C),Chicago Blackhawks,26,3,7,10,0.38,33,-4,https://www.eliteprospects.com/player/37671/andrew-shaw,2019-20,nhl,Andrew Shaw,RW/C,FW,Andrew Shaw,42.0,1
Colin Blackwell (C/W),Nashville Predators,27,3,7,10,0.37,10,7,https://www.eliteprospects.com/player/128394/colin-blackwell,2019-20,nhl,Colin Blackwell,C/W,FW,0,0.0,0
Jamie Oleksiak (D),Dallas Stars,69,3,7,10,0.14,41,-6,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2019-20,nhl,Jamie Oleksiak,D,DEF,0,0.0,0
Luca Sbisa (D),Winnipeg Jets,44,2,8,10,0.23,37,1,https://www.eliteprospects.com/player/13946/luca-sbisa,2019-20,nhl,Luca Sbisa,D,DEF,0,0.0,0
Dmitri Kulikov (D),Winnipeg Jets,51,2,8,10,0.20,32,-4,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2019-20,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Slater Koekkoek (D),Chicago Blackhawks,42,1,9,10,0.24,42,3,https://www.eliteprospects.com/player/84723/slater-koekkoek,2019-20,nhl,Slater Koekkoek,D,DEF,0,0.0,0
Dylan DeMelo (D),totals,59,0,10,10,0.17,37,4,https://www.eliteprospects.com/player/45603/dylan-demelo,2019-20,nhl,Dylan DeMelo,D,DEF,0,0.0,0
Stefan Noesen (RW),totals,40,7,2,9,0.23,32,-1,https://www.eliteprospects.com/player/45567/stefan-noesen,2019-20,nhl,Stefan Noesen,RW,FW,0,0.0,0
Christian Fischer (RW/C),Arizona Coyotes,56,6,3,9,0.16,16,2,https://www.eliteprospects.com/player/226901/christian-fischer,2019-20,nhl,Christian Fischer,RW/C,FW,0,0.0,0
Luke Glendening (C/RW),Detroit Red Wings,60,6,3,9,0.15,14,-29,https://www.eliteprospects.com/player/38233/luke-glendening,2019-20,nhl,Luke Glendening,C/RW,FW,0,0.0,0
Greg McKegg (C/W),New York Rangers,53,5,4,9,0.17,17,-2,https://www.eliteprospects.com/player/31283/greg-mckegg,2019-20,nhl,Greg McKegg,C/W,FW,0,0.0,0
Jordan Kyrou (C/RW),St. Louis Blues,28,4,5,9,0.32,8,1,https://www.eliteprospects.com/player/269034/jordan-kyrou,2019-20,nhl,Jordan Kyrou,C/RW,FW,0,0.0,0
Casey Mittelstadt (C/LW),Buffalo Sabres,31,4,5,9,0.29,2,-5,https://www.eliteprospects.com/player/300831/casey-mittelstadt,2019-20,nhl,Casey Mittelstadt,C/LW,FW,0,0.0,0
Caleb Jones (D),Edmonton Oilers,43,4,5,9,0.21,10,-1,https://www.eliteprospects.com/player/199902/caleb-jones,2019-20,nhl,Caleb Jones,D,DEF,0,0.0,0
Dmytro Timashov (LW/RW),totals,44,4,5,9,0.20,16,1,https://www.eliteprospects.com/player/115161/dmytro-timashov,2019-20,nhl,Dmytro Timashov,LW/RW,FW,0,0.0,0
Kevin Rooney (C),New Jersey Devils,49,4,5,9,0.18,20,8,https://www.eliteprospects.com/player/180925/kevin-rooney,2019-20,nhl,Kevin Rooney,C,FW,0,0.0,0
Erik Gudbranson (D),totals,51,4,5,9,0.18,95,0,https://www.eliteprospects.com/player/31282/erik-gudbranson,2019-20,nhl,Erik Gudbranson,D,DEF,0,0.0,0
Frans Nielsen (C),Detroit Red Wings,60,4,5,9,0.15,8,-13,https://www.eliteprospects.com/player/210/frans-nielsen,2019-20,nhl,Frans Nielsen,C,FW,0,0.0,0
Joakim Nygård (LW),Edmonton Oilers,33,3,6,9,0.27,8,0,https://www.eliteprospects.com/player/25858/joakim-nygard,2019-20,nhl,Joakim Nygård,LW,FW,0,0.0,0
Markus Nutivaara (D),Columbus Blue Jackets,37,3,6,9,0.24,4,2,https://www.eliteprospects.com/player/47273/markus-nutivaara,2019-20,nhl,Markus Nutivaara,D,DEF,0,0.0,0
Ryan Murray (D),Columbus Blue Jackets,27,2,7,9,0.33,4,-9,https://www.eliteprospects.com/player/41768/ryan-murray,2019-20,nhl,Ryan Murray,D,DEF,0,0.0,0
Taylor Fedun (D),Dallas Stars,27,2,7,9,0.33,8,3,https://www.eliteprospects.com/player/34064/taylor-fedun,2019-20,nhl,Taylor Fedun,D,DEF,0,0.0,0
Radim Simek (D),San Jose Sharks,48,2,7,9,0.19,14,-13,https://www.eliteprospects.com/player/160567/radim-simek,2019-20,nhl,Radim Simek,D,DEF,0,0.0,0
Jacob de la Rose (C/W),totals,50,2,7,9,0.18,10,2,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,2019-20,nhl,Jacob de la Rose,C/W,FW,0,0.0,0
Jonas Siegenthaler (D),Washington Capitals,64,2,7,9,0.14,43,11,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,2019-20,nhl,Jonas Siegenthaler,D,DEF,0,0.0,0
Brayden McNabb (D),Vegas Golden Knights,71,2,7,9,0.13,40,1,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2019-20,nhl,Brayden McNabb,D,DEF,0,0.0,0
Adam Pelech (D),New York Islanders,38,1,8,9,0.24,20,4,https://www.eliteprospects.com/player/89694/adam-pelech,2019-20,nhl,Adam Pelech,D,DEF,0,0.0,0
Josh Manson (D),Anaheim Ducks,50,1,8,9,0.18,37,-10,https://www.eliteprospects.com/player/47762/josh-manson,2019-20,nhl,Josh Manson,D,DEF,Josh Manson,7.0,1
Jay Bouwmeester (D),St. Louis Blues,56,1,8,9,0.16,20,6,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2019-20,nhl,Jay Bouwmeester,D,DEF,0,0.0,0
Patrik Nemeth (D),Detroit Red Wings,64,1,8,9,0.14,28,-10,https://www.eliteprospects.com/player/10383/patrik-nemeth,2019-20,nhl,Patrik Nemeth,D,DEF,0,0.0,0
Kris Russell (D),Edmonton Oilers,55,0,9,9,0.16,14,0,https://www.eliteprospects.com/player/9188/kris-russell,2019-20,nhl,Kris Russell,D,DEF,0,0.0,0
Martin Frk (RW),Los Angeles Kings,17,6,2,8,0.47,4,-1,https://www.eliteprospects.com/player/56033/martin-frk,2019-20,nhl,Martin Frk,RW,FW,0,0.0,0
Jesperi Kotkaniemi (C/LW),Montréal Canadiens,36,6,2,8,0.22,23,-11,https://www.eliteprospects.com/player/363872/jesperi-kotkaniemi,2019-20,nhl,Jesperi Kotkaniemi,C/LW,FW,0,0.0,0
Bobby Ryan (RW/LW),Ottawa Senators,24,5,3,8,0.33,22,3,https://www.eliteprospects.com/player/9210/bobby-ryan,2019-20,nhl,Bobby Ryan,RW/LW,FW,0,0.0,0
Mason Appleton (C/RW),Winnipeg Jets,46,5,3,8,0.17,20,-9,https://www.eliteprospects.com/player/266919/mason-appleton,2019-20,nhl,Mason Appleton,C/RW,FW,0,0.0,0
Matt Martin (LW),New York Islanders,55,5,3,8,0.15,40,-1,https://www.eliteprospects.com/player/19225/matt-martin,2019-20,nhl,Matt Martin,LW,FW,0,0.0,0
Brendan Guhle (D),Anaheim Ducks,30,4,4,8,0.27,10,-2,https://www.eliteprospects.com/player/63250/brendan-guhle,2019-20,nhl,Brendan Guhle,D,DEF,0,0.0,0
Tyler Motte (C/W),Vancouver Canucks,34,4,4,8,0.24,10,-10,https://www.eliteprospects.com/player/151824/tyler-motte,2019-20,nhl,Tyler Motte,C/W,FW,Tyler Motte,3.0,1
Kurtis MacDermid (D/LW),Los Angeles Kings,45,3,5,8,0.18,47,-9,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2019-20,nhl,Kurtis MacDermid,D/LW,DEF,0,0.0,0
Josh Brown (D),Florida Panthers,56,3,5,8,0.14,39,1,https://www.eliteprospects.com/player/82512/josh-brown,2019-20,nhl,Josh Brown,D,DEF,0,0.0,0
Brendan Smith (D),New York Rangers,62,3,5,8,0.13,71,-12,https://www.eliteprospects.com/player/12506/brendan-smith,2019-20,nhl,Brendan Smith,D,DEF,0,0.0,0
Dennis Cholowski (D),Detroit Red Wings,36,2,6,8,0.22,6,-26,https://www.eliteprospects.com/player/247137/dennis-cholowski,2019-20,nhl,Dennis Cholowski,D,DEF,0,0.0,0
Jay Beagle (C/RW),Vancouver Canucks,55,2,6,8,0.15,38,-9,https://www.eliteprospects.com/player/14825/jay-beagle,2019-20,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Andrej Sekera (D),Dallas Stars,57,2,6,8,0.14,14,9,https://www.eliteprospects.com/player/9249/andrej-sekera,2019-20,nhl,Andrej Sekera,D,DEF,0,0.0,0
Logan Brown (C),Ottawa Senators,23,1,7,8,0.35,4,0,https://www.eliteprospects.com/player/248391/logan-brown,2019-20,nhl,Logan Brown,C,FW,0,0.0,0
Rasmus Sandin (D),Toronto Maple Leafs,28,1,7,8,0.29,10,-7,https://www.eliteprospects.com/player/289453/rasmus-sandin,2019-20,nhl,Rasmus Sandin,D,DEF,0,0.0,0
Brian Dumoulin (D),Pittsburgh Penguins,28,1,7,8,0.29,10,17,https://www.eliteprospects.com/player/33896/brian-dumoulin,2019-20,nhl,Brian Dumoulin,D,DEF,0,0.0,0
Vladislav Kamenev (C),Colorado Avalanche,38,1,7,8,0.21,8,-2,https://www.eliteprospects.com/player/216659/vladislav-kamenev,2019-20,nhl,Vladislav Kamenev,C,FW,0,0.0,0
Nathan Beaulieu (D),Winnipeg Jets,38,1,7,8,0.21,29,15,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2019-20,nhl,Nathan Beaulieu,D,DEF,0,0.0,0
Scott Harrington (D),Columbus Blue Jackets,39,1,7,8,0.21,16,-3,https://www.eliteprospects.com/player/39653/scott-harrington,2019-20,nhl,Scott Harrington,D,DEF,0,0.0,0
Matt Benning (D),Edmonton Oilers,43,1,7,8,0.19,15,8,https://www.eliteprospects.com/player/29261/matt-benning,2019-20,nhl,Matt Benning,D,DEF,0,0.0,0
Trevor van Riemsdyk (D),Carolina Hurricanes,49,1,7,8,0.16,10,-7,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2019-20,nhl,Trevor van Riemsdyk,D,DEF,0,0.0,0
Cody Ceci (D),Toronto Maple Leafs,56,1,7,8,0.14,20,7,https://www.eliteprospects.com/player/45584/cody-ceci,2019-20,nhl,Cody Ceci,D,DEF,0,0.0,0
Anthony Bitetto (D),Winnipeg Jets,51,0,8,8,0.16,32,3,https://www.eliteprospects.com/player/37758/anthony-bitetto,2019-20,nhl,Anthony Bitetto,D,DEF,0,0.0,0
Dan Hamhuis (D),Nashville Predators,60,0,8,8,0.13,35,6,https://www.eliteprospects.com/player/9040/dan-hamhuis,2019-20,nhl,Dan Hamhuis,D,DEF,0,0.0,0
Nick Jensen (D),Washington Capitals,68,0,8,8,0.12,13,1,https://www.eliteprospects.com/player/37773/nick-jensen,2019-20,nhl,Nick Jensen,D,DEF,0,0.0,0
Mark Jankowski (C),Calgary Flames,56,5,2,7,0.13,14,-12,https://www.eliteprospects.com/player/146518/mark-jankowski,2019-20,nhl,Mark Jankowski,C,FW,0,0.0,0
Mathieu Joseph (RW/LW),Tampa Bay Lightning,37,4,3,7,0.19,16,-2,https://www.eliteprospects.com/player/227640/mathieu-joseph,2019-20,nhl,Mathieu Joseph,RW/LW,FW,0,0.0,0
Joakim Nordström (C/LW),Boston Bruins,48,4,3,7,0.15,17,-6,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2019-20,nhl,Joakim Nordström,C/LW,FW,0,0.0,0
Gabriel Vilardi (C),Los Angeles Kings,10,3,4,7,0.70,4,0,https://www.eliteprospects.com/player/286867/gabriel-vilardi,2019-20,nhl,Gabriel Vilardi,C,FW,0,0.0,0
