player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Ben Hutton (D),Vancouver Canucks,75,1,24,25,0.33,14,-21,https://www.eliteprospects.com/player/78150/ben-hutton,2015-16,nhl,Ben Hutton,D,DEF,0,0.0,0
Matt Calvert (LW/RW),Columbus Blue Jackets,73,11,13,24,0.33,51,1,https://www.eliteprospects.com/player/17025/matt-calvert,2015-16,nhl,Matt Calvert,LW/RW,FW,0,0.0,0
Joakim Nordström (C/LW),Carolina Hurricanes,71,10,14,24,0.34,12,1,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2015-16,nhl,Joakim Nordström,C/LW,FW,0,0.0,0
Dan Boyle (D),New York Rangers,74,10,14,24,0.32,30,0,https://www.eliteprospects.com/player/5369/dan-boyle,2015-16,nhl,Dan Boyle,D,DEF,0,0.0,0
Jordan Martinook (W/C),Arizona Coyotes,81,9,15,24,0.30,18,-9,https://www.eliteprospects.com/player/44271/jordan-martinook,2015-16,nhl,Jordan Martinook,W/C,FW,0,0.0,0
Brad Boyes (RW),Toronto Maple Leafs,60,8,16,24,0.40,12,-6,https://www.eliteprospects.com/player/9092/brad-boyes,2015-16,nhl,Brad Boyes,RW,FW,0,0.0,0
Zach Bogosian (D),Buffalo Sabres,64,7,17,24,0.38,68,-11,https://www.eliteprospects.com/player/14440/zach-bogosian,2015-16,nhl,Zach Bogosian,D,DEF,0,0.0,0
Colin Wilson (LW/C),Nashville Predators,64,6,18,24,0.38,14,-1,https://www.eliteprospects.com/player/9325/colin-wilson,2015-16,nhl,Colin Wilson,LW/C,FW,0,0.0,0
Niklas Hjalmarsson (D),Chicago Blackhawks,82,2,22,24,0.29,32,13,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2015-16,nhl,Niklas Hjalmarsson,D,DEF,0,0.0,0
Cal Clutterbuck (RW),New York Islanders,77,15,8,23,0.30,22,7,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2015-16,nhl,Cal Clutterbuck,RW,FW,0,0.0,0
Mike Fisher (C),Nashville Predators,70,13,10,23,0.33,29,-14,https://www.eliteprospects.com/player/8771/mike-fisher,2015-16,nhl,Mike Fisher,C,FW,0,0.0,0
Jason Zucker (LW/RW),Minnesota Wild,71,13,10,23,0.32,20,-4,https://www.eliteprospects.com/player/20726/jason-zucker,2015-16,nhl,Jason Zucker,LW/RW,FW,0,0.0,0
Colton Sceviour (C/W),Dallas Stars,71,11,12,23,0.32,21,6,https://www.eliteprospects.com/player/12557/colton-sceviour,2015-16,nhl,Colton Sceviour,C/W,FW,0,0.0,0
Marcus Foligno (LW/RW),Buffalo Sabres,75,10,13,23,0.31,79,4,https://www.eliteprospects.com/player/18601/marcus-foligno,2015-16,nhl,Marcus Foligno,LW/RW,FW,0,0.0,0
Andrej Nestrasil (RW/C),Carolina Hurricanes,55,9,14,23,0.42,8,4,https://www.eliteprospects.com/player/19353/andrej-nestrasil,2015-16,nhl,Andrej Nestrasil,RW/C,FW,0,0.0,0
Nail Yakupov (RW/LW),Edmonton Oilers,60,8,15,23,0.38,24,-16,https://www.eliteprospects.com/player/21228/nail-yakupov,2015-16,nhl,Nail Yakupov,RW/LW,FW,0,0.0,0
Jason Demers (D),Dallas Stars,62,7,16,23,0.37,72,16,https://www.eliteprospects.com/player/12154/jason-demers,2015-16,nhl,Jason Demers,D,DEF,0,0.0,0
Tom Wilson (RW),Washington Capitals,82,7,16,23,0.28,163,3,https://www.eliteprospects.com/player/98663/tom-wilson,2015-16,nhl,Tom Wilson,RW,FW,0,0.0,0
Mark Streit (D),Philadelphia Flyers,62,6,17,23,0.37,18,-1,https://www.eliteprospects.com/player/4092/mark-streit,2015-16,nhl,Mark Streit,D,DEF,0,0.0,0
Justin Braun (D),San Jose Sharks,80,4,19,23,0.29,36,11,https://www.eliteprospects.com/player/15033/justin-braun,2015-16,nhl,Justin Braun,D,DEF,0,0.0,0
Marián Gáborík (RW/LW),Los Angeles Kings,54,12,10,22,0.41,20,-6,https://www.eliteprospects.com/player/3665/marian-gaborik,2015-16,nhl,Marián Gáborík,RW/LW,FW,0,0.0,0
Vernon Fiddler (C/LW),Dallas Stars,82,12,10,22,0.27,31,5,https://www.eliteprospects.com/player/9152/vernon-fiddler,2015-16,nhl,Vernon Fiddler,C/LW,FW,0,0.0,0
Lauri Korpikoski (LW/RW),Edmonton Oilers,71,10,12,22,0.31,10,-17,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2015-16,nhl,Lauri Korpikoski,LW/RW,FW,0,0.0,0
Riley Nash (C),Carolina Hurricanes,64,9,13,22,0.34,18,-5,https://www.eliteprospects.com/player/12507/riley-nash,2015-16,nhl,Riley Nash,C,FW,0,0.0,0
Alexandre Burrows (RW/LW),Vancouver Canucks,79,9,13,22,0.28,49,-13,https://www.eliteprospects.com/player/10224/alexandre-burrows,2015-16,nhl,Alexandre Burrows,RW/LW,FW,0,0.0,0
Nikolai Kulyomin (LW/RW),New York Islanders,81,9,13,22,0.27,22,13,https://www.eliteprospects.com/player/9258/nikolai-kulyomin,2015-16,nhl,Nikolai Kulyomin,LW/RW,FW,0,0.0,0
Jaden Schwartz (LW),St. Louis Blues,33,8,14,22,0.67,8,8,https://www.eliteprospects.com/player/33907/jaden-schwartz,2015-16,nhl,Jaden Schwartz,LW,FW,0,0.0,0
J.T. Brown (RW),Tampa Bay Lightning,78,8,14,22,0.28,59,16,https://www.eliteprospects.com/player/37802/j.t.-brown,2015-16,nhl,J.T. Brown,RW,FW,0,0.0,0
Nick Holden (D),Colorado Avalanche,82,6,16,22,0.27,24,-1,https://www.eliteprospects.com/player/11700/nick-holden,2015-16,nhl,Nick Holden,D,DEF,0,0.0,0
Noah Hanifin (D),Carolina Hurricanes,79,4,18,22,0.28,22,-14,https://www.eliteprospects.com/player/177710/noah-hanifin,2015-16,nhl,Noah Hanifin,D,DEF,0,0.0,0
John Mitchell (C/LW),Colorado Avalanche,71,10,11,21,0.30,52,-7,https://www.eliteprospects.com/player/11487/john-mitchell,2015-16,nhl,John Mitchell,C/LW,FW,0,0.0,0
Matt Moulson (LW/RW),Buffalo Sabres,81,8,13,21,0.26,16,-5,https://www.eliteprospects.com/player/9744/matt-moulson,2015-16,nhl,Matt Moulson,LW/RW,FW,0,0.0,0
Luke Glendening (C/RW),Detroit Red Wings,81,8,13,21,0.26,46,4,https://www.eliteprospects.com/player/38233/luke-glendening,2015-16,nhl,Luke Glendening,C/RW,FW,0,0.0,0
Scott Laughton (C/LW),Philadelphia Flyers,71,7,14,21,0.30,34,-2,https://www.eliteprospects.com/player/76690/scott-laughton,2015-16,nhl,Scott Laughton,C/LW,FW,0,0.0,0
Alexander Burmistrov (C),Winnipeg Jets,81,7,14,21,0.26,32,-11,https://www.eliteprospects.com/player/22927/alexander-burmistrov,2015-16,nhl,Alexander Burmistrov,C,FW,0,0.0,0
John-Michael Liles (D),totals,81,6,15,21,0.26,18,-10,https://www.eliteprospects.com/player/8734/john-michael-liles,2015-16,nhl,John-Michael Liles,D,DEF,John-Michael Liles,19.0,1
Jacob Trouba (D),Winnipeg Jets,81,6,15,21,0.26,62,10,https://www.eliteprospects.com/player/90349/jacob-trouba,2015-16,nhl,Jacob Trouba,D,DEF,0,0.0,0
Travis Hamonic (D),New York Islanders,72,5,16,21,0.29,35,-5,https://www.eliteprospects.com/player/17519/travis-hamonic,2015-16,nhl,Travis Hamonic,D,DEF,0,0.0,0
Marco Scandella (D),Minnesota Wild,73,5,16,21,0.29,22,6,https://www.eliteprospects.com/player/17520/marco-scandella,2015-16,nhl,Marco Scandella,D,DEF,0,0.0,0
Andrej Sustr (D),Tampa Bay Lightning,77,4,17,21,0.27,30,-2,https://www.eliteprospects.com/player/44405/andrej-sustr,2015-16,nhl,Andrej Sustr,D,DEF,0,0.0,0
Johnny Oduya (D),Dallas Stars,82,4,17,21,0.26,26,8,https://www.eliteprospects.com/player/1015/johnny-oduya,2015-16,nhl,Johnny Oduya,D,DEF,0,0.0,0
Karl Alzner (D),Washington Capitals,82,4,17,21,0.26,26,14,https://www.eliteprospects.com/player/10429/karl-alzner,2015-16,nhl,Karl Alzner,D,DEF,0,0.0,0
Damon Severson (D),New Jersey Devils,72,1,20,21,0.29,32,-8,https://www.eliteprospects.com/player/55867/damon-severson,2015-16,nhl,Damon Severson,D,DEF,0,0.0,0
Brian Boyle (C/LW),Tampa Bay Lightning,76,13,7,20,0.26,57,-7,https://www.eliteprospects.com/player/11429/brian-boyle,2015-16,nhl,Brian Boyle,C/LW,FW,0,0.0,0
Viktor Stålberg (LW/RW),New York Rangers,75,9,11,20,0.27,22,6,https://www.eliteprospects.com/player/4202/viktor-stalberg,2015-16,nhl,Viktor Stålberg,LW/RW,FW,0,0.0,0
William Karlsson (C),Columbus Blue Jackets,81,9,11,20,0.25,6,-9,https://www.eliteprospects.com/player/19432/william-karlsson,2015-16,nhl,William Karlsson,C,FW,0,0.0,0
Chris Stewart (RW/LW),Anaheim Ducks,56,8,12,20,0.36,73,2,https://www.eliteprospects.com/player/10442/chris-stewart,2015-16,nhl,Chris Stewart,RW/LW,FW,0,0.0,0
Danny DeKeyser (D),Detroit Red Wings,78,8,12,20,0.26,44,2,https://www.eliteprospects.com/player/46947/danny-dekeyser,2015-16,nhl,Danny DeKeyser,D,DEF,0,0.0,0
Chris Tierney (C),San Jose Sharks,79,7,13,20,0.25,20,-16,https://www.eliteprospects.com/player/92677/chris-tierney,2015-16,nhl,Chris Tierney,C,FW,0,0.0,0
Alexander Edler (D),Vancouver Canucks,52,6,14,20,0.38,46,-8,https://www.eliteprospects.com/player/4081/alexander-edler,2015-16,nhl,Alexander Edler,D,DEF,0,0.0,0
Curtis Lazar (C/RW),Ottawa Senators,76,6,14,20,0.26,18,-1,https://www.eliteprospects.com/player/81116/curtis-lazar,2015-16,nhl,Curtis Lazar,C/RW,FW,Curtis Lazar,3.0,1
Paul Martin (D),San Jose Sharks,78,3,17,20,0.26,22,13,https://www.eliteprospects.com/player/8778/paul-martin,2015-16,nhl,Paul Martin,D,DEF,0,0.0,0
Jaccob Slavin (D),Carolina Hurricanes,63,2,18,20,0.32,8,1,https://www.eliteprospects.com/player/97621/jaccob-slavin,2015-16,nhl,Jaccob Slavin,D,DEF,0,0.0,0
Torrey Mitchell (C/RW),Montréal Canadiens,71,11,8,19,0.27,51,2,https://www.eliteprospects.com/player/11438/torrey-mitchell,2015-16,nhl,Torrey Mitchell,C/RW,FW,0,0.0,0
Melker Karlsson (RW/C),San Jose Sharks,65,10,9,19,0.29,16,5,https://www.eliteprospects.com/player/10014/melker-karlsson,2015-16,nhl,Melker Karlsson,RW/C,FW,0,0.0,0
Matt Martin (LW),New York Islanders,80,10,9,19,0.24,119,2,https://www.eliteprospects.com/player/19225/matt-martin,2015-16,nhl,Matt Martin,LW,FW,0,0.0,0
Reid Boucher (RW/LW),New Jersey Devils,39,8,11,19,0.49,6,-13,https://www.eliteprospects.com/player/38620/reid-boucher,2015-16,nhl,Reid Boucher,RW/LW,FW,0,0.0,0
David Schlemko (D),New Jersey Devils,67,6,13,19,0.28,16,-22,https://www.eliteprospects.com/player/11665/david-schlemko,2015-16,nhl,David Schlemko,D,DEF,0,0.0,0
Olli Määttä (D),Pittsburgh Penguins,67,6,13,19,0.28,22,27,https://www.eliteprospects.com/player/43543/olli-maatta,2015-16,nhl,Olli Määttä,D,DEF,0,0.0,0
Daniel Winnik (W/C),totals,76,6,13,19,0.25,38,4,https://www.eliteprospects.com/player/11480/daniel-winnik,2015-16,nhl,Daniel Winnik,W/C,FW,0,0.0,0
Ron Hainsey (D),Carolina Hurricanes,81,5,14,19,0.23,37,-13,https://www.eliteprospects.com/player/9037/ron-hainsey,2015-16,nhl,Ron Hainsey,D,DEF,0,0.0,0
Kris Russell (D),totals,62,4,15,19,0.31,10,-5,https://www.eliteprospects.com/player/9188/kris-russell,2015-16,nhl,Kris Russell,D,DEF,0,0.0,0
John Moore (D),New Jersey Devils,73,4,15,19,0.26,28,-12,https://www.eliteprospects.com/player/30901/john-moore,2015-16,nhl,John Moore,D,DEF,John Moore,17.0,1
Jay Bouwmeester (D),St. Louis Blues,72,3,16,19,0.26,18,-4,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2015-16,nhl,Jay Bouwmeester,D,DEF,0,0.0,0
Dennis Wideman (D),Calgary Flames,51,2,17,19,0.37,30,-9,https://www.eliteprospects.com/player/8826/dennis-wideman,2015-16,nhl,Dennis Wideman,D,DEF,0,0.0,0
Nathan Beaulieu (D),Montréal Canadiens,64,2,17,19,0.30,55,-6,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2015-16,nhl,Nathan Beaulieu,D,DEF,0,0.0,0
Paul Byron (LW/C),Montréal Canadiens,62,11,7,18,0.29,11,-9,https://www.eliteprospects.com/player/15036/paul-byron,2015-16,nhl,Paul Byron,LW/C,FW,0,0.0,0
David Jones (RW),totals,75,11,7,18,0.24,10,-7,https://www.eliteprospects.com/player/11426/david-jones,2015-16,nhl,David Jones,RW,FW,0,0.0,0
Vincent Lecavalier (C),totals,49,10,8,18,0.37,22,0,https://www.eliteprospects.com/player/3667/vincent-lecavalier,2015-16,nhl,Vincent Lecavalier,C,FW,0,0.0,0
Jared McCann (C/LW),Vancouver Canucks,69,9,9,18,0.26,32,-6,https://www.eliteprospects.com/player/189369/jared-mccann,2015-16,nhl,Jared McCann,C/LW,FW,0,0.0,0
Mike Santorelli (C),Anaheim Ducks,70,9,9,18,0.26,8,-4,https://www.eliteprospects.com/player/11417/mike-santorelli,2015-16,nhl,Mike Santorelli,C,FW,0,0.0,0
Michael Grabner (LW/RW),Toronto Maple Leafs,80,9,9,18,0.23,12,-4,https://www.eliteprospects.com/player/8494/michael-grabner,2015-16,nhl,Michael Grabner,LW/RW,FW,0,0.0,0
Jonathan Marchessault (LW/RW),Tampa Bay Lightning,45,7,11,18,0.40,17,-10,https://www.eliteprospects.com/player/32872/jonathan-marchessault,2015-16,nhl,Jonathan Marchessault,LW/RW,FW,0,0.0,0
Tommy Wingels (C/W),San Jose Sharks,68,7,11,18,0.26,63,-10,https://www.eliteprospects.com/player/19230/tommy-wingels,2015-16,nhl,Tommy Wingels,C/W,FW,0,0.0,0
Zemgus Girgensons (C/W),Buffalo Sabres,71,7,11,18,0.25,20,0,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2015-16,nhl,Zemgus Girgensons,C/W,FW,0,0.0,0
Thomas Hickey (D),New York Islanders,62,6,12,18,0.29,30,9,https://www.eliteprospects.com/player/11617/thomas-hickey,2015-16,nhl,Thomas Hickey,D,DEF,0,0.0,0
Matt Bartkowski (D),Vancouver Canucks,80,6,12,18,0.23,50,-19,https://www.eliteprospects.com/player/16707/matt-bartkowski,2015-16,nhl,Matt Bartkowski,D,DEF,0,0.0,0
Kevan Miller (D),Boston Bruins,71,5,13,18,0.25,53,15,https://www.eliteprospects.com/player/38281/kevan-miller,2015-16,nhl,Kevan Miller,D,DEF,Kevan Miller,4.0,1
Justin Schultz (D),totals,63,4,14,18,0.29,16,-15,https://www.eliteprospects.com/player/18241/justin-schultz,2015-16,nhl,Justin Schultz,D,DEF,Justin Schultz,3.0,1
Christopher Tanev (D),Vancouver Canucks,69,4,14,18,0.26,8,-8,https://www.eliteprospects.com/player/39601/christopher-tanev,2015-16,nhl,Christopher Tanev,D,DEF,0,0.0,0
Micheal Ferland (LW/RW),Calgary Flames,71,4,14,18,0.25,45,-15,https://www.eliteprospects.com/player/45473/micheal-ferland,2015-16,nhl,Micheal Ferland,LW/RW,FW,0,0.0,0
Adam Larsson (D),New Jersey Devils,82,3,15,18,0.22,77,15,https://www.eliteprospects.com/player/10713/adam-larsson,2015-16,nhl,Adam Larsson,D,DEF,0,0.0,0
Patrick Eaves (RW/LW),Dallas Stars,54,11,6,17,0.31,27,-5,https://www.eliteprospects.com/player/9144/patrick-eaves,2015-16,nhl,Patrick Eaves,RW/LW,FW,0,0.0,0
Johan Larsson (C/LW),Buffalo Sabres,74,10,7,17,0.23,27,-4,https://www.eliteprospects.com/player/9009/johan-larsson,2015-16,nhl,Johan Larsson,C/LW,FW,0,0.0,0
Jay Beagle (C/RW),Washington Capitals,57,8,9,17,0.30,24,0,https://www.eliteprospects.com/player/14825/jay-beagle,2015-16,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Matt Nieto (LW/RW),San Jose Sharks,67,8,9,17,0.25,10,-8,https://www.eliteprospects.com/player/20723/matt-nieto,2015-16,nhl,Matt Nieto,LW/RW,FW,0,0.0,0
Phil Di Giuseppe (LW/RW),Carolina Hurricanes,41,7,10,17,0.41,18,0,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2015-16,nhl,Phil Di Giuseppe,LW/RW,FW,0,0.0,0
Sven Andrighetto (W/C),Montréal Canadiens,44,7,10,17,0.39,6,1,https://www.eliteprospects.com/player/70426/sven-andrighetto,2015-16,nhl,Sven Andrighetto,W/C,FW,0,0.0,0
Adam Lowry (C),Winnipeg Jets,74,7,10,17,0.23,53,-9,https://www.eliteprospects.com/player/45633/adam-lowry,2015-16,nhl,Adam Lowry,C,FW,0,0.0,0
Shane Prince (LW/RW),totals,62,6,11,17,0.27,10,5,https://www.eliteprospects.com/player/32724/shane-prince,2015-16,nhl,Shane Prince,LW/RW,FW,0,0.0,0
Connor Murphy (D),Arizona Coyotes,78,6,11,17,0.22,48,5,https://www.eliteprospects.com/player/45417/connor-murphy,2015-16,nhl,Connor Murphy,D,DEF,0,0.0,0
Matt Stajan (C),Calgary Flames,80,6,11,17,0.21,52,-4,https://www.eliteprospects.com/player/8889/matt-stajan,2015-16,nhl,Matt Stajan,C,FW,0,0.0,0
Joseph Blandisi (C/RW),New Jersey Devils,41,5,12,17,0.41,34,-14,https://www.eliteprospects.com/player/99041/joseph-blandisi,2015-16,nhl,Joseph Blandisi,C/RW,FW,0,0.0,0
Kevin Connauton (D),totals,65,5,12,17,0.26,60,7,https://www.eliteprospects.com/player/38032/kevin-connauton,2015-16,nhl,Kevin Connauton,D,DEF,0,0.0,0
Cody Franson (D),Buffalo Sabres,59,4,13,17,0.29,26,-5,https://www.eliteprospects.com/player/10431/cody-franson,2015-16,nhl,Cody Franson,D,DEF,0,0.0,0
Alexander Petrovic (D),Florida Panthers,66,2,15,17,0.26,90,17,https://www.eliteprospects.com/player/32778/alexander-petrovic,2015-16,nhl,Alexander Petrovic,D,DEF,0,0.0,0
Dan Girardi (D),New York Rangers,74,2,15,17,0.23,20,18,https://www.eliteprospects.com/player/11025/dan-girardi,2015-16,nhl,Dan Girardi,D,DEF,0,0.0,0
Dmitri Kulikov (D),Florida Panthers,74,1,16,17,0.23,51,8,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2015-16,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Ryan White (C/RW),Philadelphia Flyers,73,11,5,16,0.22,101,-9,https://www.eliteprospects.com/player/11050/ryan-white,2015-16,nhl,Ryan White,C/RW,FW,0,0.0,0
Sam Gagner (C/RW),Philadelphia Flyers,53,8,8,16,0.30,25,4,https://www.eliteprospects.com/player/10425/sam-gagner,2015-16,nhl,Sam Gagner,C/RW,FW,0,0.0,0
Viktor Arvidsson (LW/RW),Nashville Predators,56,8,8,16,0.29,35,-8,https://www.eliteprospects.com/player/27484/viktor-arvidsson,2015-16,nhl,Viktor Arvidsson,LW/RW,FW,0,0.0,0
Trevor Lewis (C/RW),Los Angeles Kings,75,8,8,16,0.21,20,-10,https://www.eliteprospects.com/player/10461/trevor-lewis,2015-16,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Milan Michálek (LW/RW),totals,45,7,9,16,0.36,18,0,https://www.eliteprospects.com/player/8586/milan-michalek,2015-16,nhl,Milan Michálek,LW/RW,FW,0,0.0,0
Jeff Petry (D),Montréal Canadiens,51,5,11,16,0.31,16,-6,https://www.eliteprospects.com/player/12265/jeff-petry,2015-16,nhl,Jeff Petry,D,DEF,0,0.0,0
Justin Fontaine (RW),Minnesota Wild,60,5,11,16,0.27,20,3,https://www.eliteprospects.com/player/24903/justin-fontaine,2015-16,nhl,Justin Fontaine,RW,FW,0,0.0,0
Derek Dorsett (RW),Vancouver Canucks,71,5,11,16,0.23,177,-13,https://www.eliteprospects.com/player/11666/derek-dorsett,2015-16,nhl,Derek Dorsett,RW,FW,0,0.0,0
Marek Zidlicky (D),New York Islanders,53,4,12,16,0.30,20,5,https://www.eliteprospects.com/player/3633/marek-zidlicky,2015-16,nhl,Marek Zidlicky,D,DEF,0,0.0,0
Brett Pesce (D),Carolina Hurricanes,69,4,12,16,0.23,16,-7,https://www.eliteprospects.com/player/121869/brett-pesce,2015-16,nhl,Brett Pesce,D,DEF,0,0.0,0
Luke Schenn (D),totals,72,4,12,16,0.22,82,-2,https://www.eliteprospects.com/player/11400/luke-schenn,2015-16,nhl,Luke Schenn,D,DEF,0,0.0,0
Colin Miller (D),Boston Bruins,42,3,13,16,0.38,39,0,https://www.eliteprospects.com/player/61228/colin-miller,2015-16,nhl,Colin Miller,D,DEF,0,0.0,0
Tyler Kennedy (C/RW),New Jersey Devils,50,3,13,16,0.32,14,-14,https://www.eliteprospects.com/player/11535/tyler-kennedy,2015-16,nhl,Tyler Kennedy,C/RW,FW,0,0.0,0
Nate Schmidt (D),Washington Capitals,72,2,14,16,0.22,16,12,https://www.eliteprospects.com/player/38039/nate-schmidt,2015-16,nhl,Nate Schmidt,D,DEF,0,0.0,0
Calvin de Haan (D),New York Islanders,72,2,14,16,0.22,20,3,https://www.eliteprospects.com/player/23814/calvin-de-haan,2015-16,nhl,Calvin de Haan,D,DEF,0,0.0,0
Tobias Enström (D),Winnipeg Jets,72,2,14,16,0.22,44,8,https://www.eliteprospects.com/player/594/tobias-enstrom,2015-16,nhl,Tobias Enström,D,DEF,0,0.0,0
Roman Polák (D),totals,79,1,15,16,0.20,72,6,https://www.eliteprospects.com/player/9621/roman-polak,2015-16,nhl,Roman Polák,D,DEF,0,0.0,0
Brian Dumoulin (D),Pittsburgh Penguins,79,0,16,16,0.20,14,11,https://www.eliteprospects.com/player/33896/brian-dumoulin,2015-16,nhl,Brian Dumoulin,D,DEF,0,0.0,0
Patrik Berglund (C),St. Louis Blues,42,10,5,15,0.36,16,1,https://www.eliteprospects.com/player/3637/patrik-berglund,2015-16,nhl,Patrik Berglund,C,FW,0,0.0,0
Sergei Kalinin (LW/C),New Jersey Devils,78,8,7,15,0.19,33,-9,https://www.eliteprospects.com/player/43871/sergei-kalinin,2015-16,nhl,Sergei Kalinin,LW/C,FW,0,0.0,0
Colin Greening (C/LW),totals,31,7,8,15,0.48,13,-2,https://www.eliteprospects.com/player/15312/colin-greening,2015-16,nhl,Colin Greening,C/LW,FW,0,0.0,0
Emerson Etem (RW/LW),totals,58,7,8,15,0.26,11,-12,https://www.eliteprospects.com/player/20718/emerson-etem,2015-16,nhl,Emerson Etem,RW/LW,FW,0,0.0,0
Shawn Horcoff (C),Anaheim Ducks,59,6,9,15,0.25,34,1,https://www.eliteprospects.com/player/4375/shawn-horcoff,2015-16,nhl,Shawn Horcoff,C,FW,0,0.0,0
Dominic Moore (C),New York Rangers,80,6,9,15,0.19,32,-2,https://www.eliteprospects.com/player/8964/dominic-moore,2015-16,nhl,Dominic Moore,C,FW,0,0.0,0
Tom Kühnhackl (W/C),Pittsburgh Penguins,42,5,10,15,0.36,24,3,https://www.eliteprospects.com/player/17637/tom-kuhnhackl,2015-16,nhl,Tom Kühnhackl,W/C,FW,0,0.0,0
Josh Manson (D),Anaheim Ducks,71,5,10,15,0.21,74,11,https://www.eliteprospects.com/player/47762/josh-manson,2015-16,nhl,Josh Manson,D,DEF,0,0.0,0
Linden Vey (C),Vancouver Canucks,41,4,11,15,0.37,6,-14,https://www.eliteprospects.com/player/28422/linden-vey,2015-16,nhl,Linden Vey,C,FW,0,0.0,0
Kevin Bieksa (D),Anaheim Ducks,71,4,11,15,0.21,99,-7,https://www.eliteprospects.com/player/9682/kevin-bieksa,2015-16,nhl,Kevin Bieksa,D,DEF,0,0.0,0
Brendan Smith (D),Detroit Red Wings,63,3,12,15,0.24,62,1,https://www.eliteprospects.com/player/12506/brendan-smith,2015-16,nhl,Brendan Smith,D,DEF,0,0.0,0
Jonathan Ericsson (D),Detroit Red Wings,71,3,12,15,0.21,56,2,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2015-16,nhl,Jonathan Ericsson,D,DEF,0,0.0,0
Marc Staal (D),New York Rangers,77,2,13,15,0.19,36,2,https://www.eliteprospects.com/player/9183/marc-staal,2015-16,nhl,Marc Staal,D,DEF,Marc Staal,9.0,1
Joffrey Lupul (RW),Toronto Maple Leafs,46,11,3,14,0.30,12,-10,https://www.eliteprospects.com/player/9001/joffrey-lupul,2015-16,nhl,Joffrey Lupul,RW,FW,0,0.0,0
Andreas Athanasiou (C/W),Detroit Red Wings,37,9,5,14,0.38,5,1,https://www.eliteprospects.com/player/86009/andreas-athanasiou,2015-16,nhl,Andreas Athanasiou,C/W,FW,0,0.0,0
Eric Fehr (C/RW),Pittsburgh Penguins,55,8,6,14,0.25,19,0,https://www.eliteprospects.com/player/10352/eric-fehr,2015-16,nhl,Eric Fehr,C/RW,FW,0,0.0,0
Jack Skille (RW/LW),Colorado Avalanche,74,8,6,14,0.19,11,-4,https://www.eliteprospects.com/player/9217/jack-skille,2015-16,nhl,Jack Skille,RW/LW,FW,0,0.0,0
Alex Chiasson (RW/C),Ottawa Senators,77,8,6,14,0.18,45,2,https://www.eliteprospects.com/player/32978/alex-chiasson,2015-16,nhl,Alex Chiasson,RW/C,FW,0,0.0,0
Pierre-Édouard Bellemare (C/LW),Philadelphia Flyers,74,7,7,14,0.19,27,-8,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2015-16,nhl,Pierre-Édouard Bellemare,C/LW,FW,0,0.0,0
Ryan Garbutt (W/C),totals,80,7,7,14,0.18,48,-11,https://www.eliteprospects.com/player/39057/ryan-garbutt,2015-16,nhl,Ryan Garbutt,W/C,FW,0,0.0,0
Jack Johnson (D),Columbus Blue Jackets,60,6,8,14,0.23,25,-16,https://www.eliteprospects.com/player/9205/jack-johnson,2015-16,nhl,Jack Johnson,D,DEF,0,0.0,0
Scottie Upshall (LW/RW),St. Louis Blues,70,6,8,14,0.20,44,5,https://www.eliteprospects.com/player/9512/scottie-upshall,2015-16,nhl,Scottie Upshall,LW/RW,FW,0,0.0,0
Radko Gudas (D),Philadelphia Flyers,76,5,9,14,0.18,116,-3,https://www.eliteprospects.com/player/18085/radko-gudas,2015-16,nhl,Radko Gudas,D,DEF,0,0.0,0
David Legwand (C),Buffalo Sabres,79,5,9,14,0.18,14,-4,https://www.eliteprospects.com/player/3668/david-legwand,2015-16,nhl,David Legwand,C,FW,0,0.0,0
Jacob Josefson (C),New Jersey Devils,58,4,10,14,0.24,20,-21,https://www.eliteprospects.com/player/7655/jacob-josefson,2015-16,nhl,Jacob Josefson,C,FW,Jacob Josefson,5.0,1
Jake McCabe (D),Buffalo Sabres,77,4,10,14,0.18,51,6,https://www.eliteprospects.com/player/45419/jake-mccabe,2015-16,nhl,Jake McCabe,D,DEF,0,0.0,0
Trevor van Riemsdyk (D),Chicago Blackhawks,82,3,11,14,0.17,31,-5,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2015-16,nhl,Trevor van Riemsdyk,D,DEF,0,0.0,0
Chris VandeVelde (C/LW),Philadelphia Flyers,79,2,12,14,0.18,27,-7,https://www.eliteprospects.com/player/14870/chris-vandevelde,2015-16,nhl,Chris VandeVelde,C/LW,FW,0,0.0,0
